PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,PTS_DRIVE,FGP_DRIVE,PTS_CLOSE,FGP_CLOSE,PTS_CATCH_SHOOT,FGP_CATCH_SHOOT,PTS_PULL_UP,FGP_PULL_UP,FGA_DRIVE,FGA_CLOSE,FGA_CATCH_SHOOT,FGA_PULL_UP,EFG_PCT,CFGM,CFGA,CFGP,UFGM,UFGA,UFGP,CFG3M,CFG3A,CFG3P,UFG3M,UFG3A,UFG3P,X
1627747,Caris LeVert,Caris,LeVert,BKN,55,21.7,8.3,2.1,0.566,0.2,0.667,2.0,0.343,2.0,0.387,1.4,0.2,2.0,2.2,0.537,0.3,0.6,0.548,1.3,3.7,0.34,0.1,0.2,0.444,1.0,3.0,0.323,NA
1626167,Myles Turner,Myles,Turner,IND,79,31.4,14.5,0.5,0.733,5.2,0.627,4.7,0.421,0.6,0.42,0.2,2.9,5.0,0.6,0.537,0.4,0.9,0.389,2.2,5.2,0.428,0.0,0.1,0.2,0.5,1.4,0.355,NA
202344,Trevor Booker,Trevor,Booker,BKN,70,24.8,10.0,1.7,0.486,2.0,0.627,0.9,0.343,0.8,0.342,1.5,1.5,1.0,1.0,0.535,0.1,0.4,0.267,0.7,1.9,0.351,0.0,0.1,0.0,0.3,1.0,0.353,NA
202681,Kyrie Irving,Kyrie,Irving,CLE,72,35.1,25.2,7.1,0.514,0.9,0.69,3.8,0.482,8.9,0.419,5.5,0.6,2.7,9.1,0.535,2.4,5.7,0.429,2.9,6.6,0.44,0.8,2.0,0.395,1.7,4.1,0.405,NA
202328,Greg Monroe,Greg,Monroe,MIL,79,22.6,11.7,0.3,0.32,4.8,0.608,0.5,0.477,0.1,0.25,0.3,3.4,0.6,0.2,0.535,0.1,0.2,0.375,0.4,1.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,NA
203082,Terrence Ross,Terrence,Ross,TOTAL,76,25.1,11.2,1.1,0.473,0.2,0.889,4.9,0.375,3.3,0.44,1.0,0.1,4.6,3.3,0.535,1.2,3.2,0.384,2.0,4.8,0.41,0.5,1.5,0.307,1.4,3.6,0.391,NA
202340,Avery Bradley,Avery,Bradley,BOS,54,33.4,16.4,1.8,0.443,1.8,0.672,5.1,0.394,4.2,0.42,1.8,1.2,4.9,4.3,0.534,1.2,3.5,0.353,2.6,5.8,0.439,0.5,1.4,0.351,1.5,3.7,0.41,NA
203516,James Ennis III,James,Ennis III,MEM,64,23.4,6.7,1.1,0.383,0.7,0.553,2.0,0.37,0.5,0.333,0.7,0.6,1.9,0.7,0.534,0.1,0.3,0.235,0.9,2.3,0.378,0.0,0.1,0.222,0.8,2.0,0.383,NA
202331,Paul George,Paul,George,IND,73,35.7,23.7,3.4,0.503,0.7,0.575,7.3,0.435,6.7,0.42,2.2,0.5,6.1,7.3,0.534,2.5,5.9,0.434,3.4,8.0,0.429,0.6,1.7,0.364,2.0,4.9,0.403,NA
202330,Gordon Hayward,Gordon,Hayward,UTA,72,34.6,22.0,3.8,0.479,2.6,0.678,4.9,0.404,5.4,0.404,2.6,1.6,4.4,5.9,0.534,1.3,3.6,0.347,3.0,6.8,0.438,0.3,0.9,0.313,1.8,4.2,0.418,NA
202699,Tobias Harris,Tobias,Harris,DET,81,31.3,16.2,3.9,0.508,1.2,0.735,4.3,0.37,3.0,0.471,2.9,0.6,4.1,3.1,0.534,1.0,2.2,0.455,2.1,5.3,0.401,0.1,0.3,0.364,1.2,3.6,0.347,NA
203486,Mason Plumlee,Mason,Plumlee,TOTAL,79,26.1,10.3,0.8,0.392,3.7,0.659,0.3,0.289,0.5,0.277,0.6,2.3,0.6,0.8,0.534,0.1,0.3,0.174,0.4,1.2,0.289,0.0,0.0,0.0,0.0,0.1,0.0,NA
202711,Bojan Bogdanovic,Bojan,Bogdanovic,TOTAL,79,25.8,13.9,3.0,0.48,0.9,0.617,4.4,0.395,2.0,0.348,2.3,0.6,3.8,2.4,0.533,0.6,1.6,0.364,1.7,4.6,0.377,0.3,0.9,0.357,1.5,4.0,0.373,NA
1626195,Willy Hernangomez,Willy,Hernangomez,NYK,71,18.4,8.2,0.2,0.467,3.0,0.616,0.9,0.403,0.0,0.111,0.2,2.1,1.1,0.1,0.533,0.1,0.2,0.417,0.4,1.1,0.377,0.0,0.0,0.0,0.1,0.2,0.267,NA
201584,Courtney Lee,Courtney,Lee,NYK,76,32.1,10.9,1.2,0.4,0.3,0.667,4.2,0.41,3.1,0.452,1.2,0.2,3.6,3.3,0.533,1.1,2.4,0.442,1.9,4.6,0.427,0.2,0.6,0.429,1.2,2.9,0.397,NA
2585,Zaza Pachulia,Zaza,Pachulia,GSW,69,18.2,6.1,0.3,0.583,2.7,0.624,0.5,0.372,0.1,0.2,0.2,1.7,0.6,0.1,0.533,0.0,0.1,0.25,0.3,0.8,0.333,0.0,0.0,0.0,0.0,0.0,0.0,NA
1626161,Willie Cauley-Stein,Willie,Cauley-Stein,SAC,73,18.7,7.9,0.6,0.4,3.4,0.61,0.4,0.298,0.3,0.279,0.4,2.6,0.6,0.6,0.532,0.1,0.3,0.2,0.3,1.0,0.311,0.0,0.0,0.0,0.0,0.0,0.0,NA
203083,Andre Drummond,Andre,Drummond,DET,80,29.8,13.7,0.4,0.333,6.6,0.606,0.5,0.409,0.5,0.273,0.4,5.0,0.6,0.8,0.532,0.3,0.9,0.347,0.2,0.5,0.31,0.0,0.0,0.0,0.0,0.1,0.286,NA
203924,Jerami Grant,Jerami,Grant,OKC,76,19.1,5.3,1.4,0.532,0.7,0.585,1.8,0.397,0.1,0.125,0.8,0.5,1.6,0.3,0.532,0.0,0.2,0.2,0.6,1.7,0.364,0.0,0.1,0.286,0.5,1.3,0.382,NA
201586,Serge Ibaka,Serge,Ibaka,TOR,23,30.9,14.2,0.6,0.2,1.7,0.529,7.5,0.424,1.3,0.429,0.7,1.5,6.9,1.5,0.532,0.9,2.4,0.364,3.1,6.6,0.47,0.2,0.7,0.333,1.6,3.8,0.409,NA
203486,Mason Plumlee,Mason,Plumlee,POR,54,28.0,11.1,0.7,0.273,3.9,0.674,0.4,0.297,0.5,0.28,0.6,2.4,0.7,0.9,0.532,0.0,0.3,0.133,0.4,1.5,0.293,0.0,0.0,0.0,0.0,0.1,0.0,NA
1626171,Bobby Portis,Bobby,Portis,CHI,63,15.5,6.7,0.5,0.5,1.2,0.711,2.2,0.376,0.8,0.382,0.4,0.7,2.2,1.1,0.532,0.2,0.6,0.289,1.1,2.8,0.392,0.0,0.1,0.2,0.5,1.4,0.337,NA
201572,Brook Lopez,Brook,Lopez,BKN,75,29.7,20.5,2.5,0.52,3.8,0.718,5.9,0.388,1.6,0.361,1.6,2.2,5.6,2.0,0.531,0.7,1.7,0.416,2.3,6.2,0.372,0.1,0.3,0.211,1.7,4.9,0.354,NA
202687,Bismack Biyombo,Bismack,Biyombo,ORL,80,22.3,6.0,0.0,0.0,3.2,0.564,0.2,0.259,0.0,0.2,0.0,2.2,0.3,0.1,0.53,0.0,0.2,0.25,0.1,0.4,0.214,0.0,0.0,0.0,0.0,0.0,0.0,NA
201980,Danny Green,Danny,Green,SAS,66,26.7,7.4,0.5,0.385,0.2,0.636,4.8,0.401,1.1,0.333,0.6,0.2,4.1,1.3,0.53,0.5,1.3,0.337,1.6,4.2,0.393,0.3,0.8,0.357,1.5,3.8,0.394,NA
203953,Jabari Parker,Jabari,Parker,MIL,51,33.8,20.1,4.8,0.465,2.0,0.623,4.1,0.374,2.2,0.347,3.9,1.4,4.0,2.9,0.53,0.4,1.1,0.31,2.2,6.1,0.366,0.1,0.4,0.263,1.2,3.1,0.377,NA
2772,Trevor Ariza,Trevor,Ariza,HOU,79,34.6,11.7,1.4,0.44,0.4,0.615,6.0,0.357,1.3,0.295,1.2,0.3,5.6,1.6,0.529,0.3,1.3,0.206,2.2,6.1,0.369,0.2,1.1,0.19,2.2,5.8,0.37,NA
201609,Goran Dragic,Goran,Dragic,MIA,71,33.4,20.3,6.2,0.529,0.5,0.542,3.2,0.412,5.2,0.41,4.8,0.3,2.7,5.6,0.529,1.2,3.4,0.354,2.3,5.1,0.445,0.4,1.1,0.377,1.2,2.8,0.428,NA
1627826,Ivica Zubac,Ivica,Zubac,LAL,38,16.0,7.5,0.2,0.6,3.9,0.595,1.2,0.458,0.0,0.0,0.1,2.9,1.3,0.0,0.529,0.1,0.3,0.231,0.5,1.0,0.526,0.0,0.0,0.0,0.0,0.1,0.0,NA
203518,Alex Abrines,Alex,Abrines,OKC,66,15.4,5.9,0.5,0.414,0.1,1.0,3.9,0.396,0.5,0.306,0.4,0.0,3.4,0.7,0.528,0.3,0.8,0.339,1.3,3.3,0.382,0.2,0.6,0.366,1.1,3.0,0.374,NA
2749,Jameer Nelson,Jameer,Nelson,DEN,74,27.1,9.1,2.1,0.514,0.2,0.875,2.8,0.449,3.2,0.366,1.9,0.1,2.1,3.6,0.528,0.4,1.5,0.274,1.9,4.3,0.436,0.2,0.7,0.259,1.2,2.9,0.42,NA
201954,Darren Collison,Darren,Collison,SAC,68,30.4,13.2,3.1,0.47,0.6,0.633,2.6,0.463,4.2,0.435,2.4,0.4,2.0,4.5,0.527,0.8,2.0,0.396,2.2,4.7,0.462,0.2,0.6,0.333,0.9,2.0,0.441,NA
201569,Eric Gordon,Eric,Gordon,HOU,74,31.1,16.3,3.6,0.456,0.3,0.5,7.2,0.366,3.1,0.381,2.9,0.2,6.6,2.9,0.527,0.4,1.5,0.296,3.1,8.2,0.381,0.3,1.1,0.308,3.0,7.7,0.382,NA
101150,Lou Williams,Lou,Williams,LAL,58,24.2,18.6,5.0,0.527,0.5,0.706,2.9,0.399,5.1,0.366,3.6,0.3,2.5,5.5,0.527,1.2,3.7,0.336,1.9,4.6,0.419,0.7,2.1,0.333,1.4,3.4,0.418,NA
202689,Kemba Walker,Kemba,Walker,CHA,79,34.7,23.2,6.7,0.484,0.3,0.6,4.1,0.474,8.3,0.381,5.4,0.2,2.9,8.7,0.527,1.8,4.9,0.378,2.9,6.9,0.423,1.3,3.2,0.392,1.8,4.4,0.403,NA
201568,Danilo Gallinari,Danilo,Gallinari,DEN,62,34.0,18.2,3.1,0.562,2.0,0.593,5.7,0.405,2.3,0.34,1.4,1.0,5.0,3.1,0.526,0.7,2.5,0.286,2.6,6.1,0.423,0.3,1.0,0.286,1.7,4.1,0.409,NA
201143,Al Horford,Al,Horford,BOS,67,32.5,14.0,1.5,0.566,2.6,0.624,5.3,0.393,0.8,0.313,1.1,1.9,5.1,1.2,0.526,0.3,0.7,0.408,2.3,6.1,0.378,0.0,0.0,0.333,1.3,3.5,0.359,NA
201973,Jonas Jerebko,Jonas,Jerebko,BOS,77,16.0,3.9,0.6,0.442,0.6,0.606,1.8,0.375,0.2,0.429,0.6,0.4,1.7,0.3,0.525,0.1,0.2,0.333,0.7,1.8,0.383,0.0,0.0,0.0,0.6,1.6,0.357,NA
202711,Bojan Bogdanovic,Bojan,Bogdanovic,BKN,54,27.1,14.4,3.6,0.497,0.9,0.688,4.4,0.398,2.0,0.303,2.6,0.6,3.7,2.7,0.524,0.4,1.5,0.296,1.9,5.0,0.372,0.3,0.8,0.311,1.6,4.2,0.368,NA
201976,Patrick Beverley,Patrick,Beverley,HOU,66,30.7,9.5,2.6,0.438,0.2,0.6,3.7,0.396,1.4,0.337,2.3,0.2,3.1,1.5,0.523,0.3,0.8,0.321,1.6,4.0,0.386,0.2,0.6,0.39,1.4,3.6,0.385,NA
201959,Taj Gibson,Taj,Gibson,CHI,55,27.3,11.6,0.3,0.563,4.3,0.629,1.9,0.391,0.2,0.273,0.3,2.9,2.4,0.4,0.523,0.3,1.1,0.306,0.7,1.7,0.421,0.0,0.0,0.0,0.0,0.2,0.2,NA
201935,James Harden,James,Harden,HOU,80,36.4,29.1,8.0,0.546,0.2,0.5,2.6,0.38,9.0,0.351,5.3,0.2,2.3,9.6,0.523,2.1,6.4,0.336,2.2,5.8,0.386,1.5,4.6,0.315,1.8,4.7,0.374,NA
203926,Doug McDermott,Doug,McDermott,TOTAL,66,22.8,9.0,0.9,0.481,1.0,0.714,3.8,0.392,1.6,0.432,0.8,0.6,3.4,1.8,0.523,0.8,2.2,0.375,1.3,3.2,0.417,0.2,0.7,0.372,0.9,2.5,0.37,NA
203498,Shabazz Muhammad,Shabazz,Muhammad,MIN,76,19.4,9.8,1.2,0.365,1.8,0.543,1.8,0.329,0.8,0.422,1.0,1.4,1.9,0.8,0.523,0.3,0.7,0.4,0.7,2.1,0.344,0.0,0.1,0.333,0.6,1.7,0.348,NA
203924,Jerami Grant,Jerami,Grant,TOTAL,78,19.1,5.4,1.5,0.537,0.7,0.585,1.8,0.388,0.1,0.12,0.9,0.5,1.7,0.3,0.522,0.0,0.2,0.2,0.6,1.8,0.355,0.0,0.1,0.286,0.5,1.3,0.375,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,PHI,53,27.3,14.8,1.1,0.432,2.4,0.612,6.2,0.4,1.7,0.308,0.8,1.6,5.7,2.3,0.522,0.8,2.5,0.304,2.3,5.6,0.408,0.4,1.4,0.278,1.6,4.2,0.385,NA
202720,Jon Leuer,Jon,Leuer,DET,74,26.0,10.3,0.9,0.522,2.5,0.705,3.5,0.366,1.0,0.374,0.6,1.5,3.9,1.3,0.522,0.7,1.5,0.446,1.3,3.8,0.333,0.0,0.0,0.667,0.6,2.2,0.29,NA
203124,Kyle O'Quinn,Kyle,O'Quinn,NYK,78,15.6,6.3,0.1,0.333,1.8,0.619,1.4,0.406,0.2,0.25,0.2,1.2,1.7,0.4,0.522,0.1,0.4,0.286,0.8,2.0,0.384,0.0,0.0,0.0,0.0,0.2,0.071,NA
2207,Joe Johnson,Joe,Johnson,UTA,77,23.7,9.2,1.7,0.496,0.3,0.667,3.3,0.419,2.7,0.384,1.5,0.2,2.6,3.2,0.521,0.6,1.9,0.342,1.7,4.0,0.425,0.1,0.5,0.262,1.2,2.8,0.443,NA
202335,Patrick Patterson,Patrick,Patterson,TOR,64,24.8,6.9,1.0,0.571,0.3,0.5,4.5,0.375,0.3,0.28,0.7,0.2,4.1,0.4,0.521,0.2,0.5,0.414,1.5,4.1,0.363,0.1,0.3,0.5,1.3,3.7,0.359,NA
203584,Troy Daniels,Troy,Daniels,MEM,66,17.6,8.3,0.4,0.25,0.1,1.0,5.1,0.38,2.2,0.4,0.4,0.0,4.7,2.0,0.52,0.9,2.8,0.324,1.7,4.0,0.418,0.7,2.0,0.338,1.4,3.3,0.421,NA
201150,Spencer Hawes,Spencer,Hawes,TOTAL,53,14.7,6.1,0.2,0.231,2.2,0.651,1.8,0.35,0.5,0.324,0.2,1.6,1.9,0.7,0.52,0.2,0.5,0.31,0.8,2.2,0.345,0.0,0.1,0.333,0.4,1.4,0.284,NA
203200,Justin Holiday,Justin,Holiday,NYK,81,20.0,7.5,0.6,0.459,0.9,0.756,3.7,0.382,1.3,0.402,0.5,0.6,3.5,1.4,0.52,0.5,1.3,0.346,1.5,3.7,0.394,0.2,0.6,0.306,1.0,2.7,0.365,NA
202734,E'Twaun Moore,E'Twaun,Moore,NOP,72,25.1,9.7,2.2,0.5,0.5,0.556,2.9,0.374,2.3,0.398,1.8,0.4,2.6,2.7,0.52,0.6,1.8,0.328,1.5,3.6,0.411,0.1,0.6,0.244,0.9,2.3,0.4,NA
203926,Doug McDermott,Doug,McDermott,CHI,44,24.6,10.2,0.8,0.371,1.2,0.73,4.2,0.406,1.7,0.416,0.8,0.8,3.8,2.0,0.52,1.0,2.5,0.384,1.4,3.4,0.417,0.2,0.7,0.344,1.0,2.7,0.381,NA
202703,Nikola Mirotic,Nikola,Mirotic,CHI,69,24.0,10.7,0.9,0.489,1.3,0.607,4.8,0.328,1.2,0.449,0.7,0.9,5.0,1.1,0.52,0.4,1.1,0.346,1.9,5.3,0.35,0.2,0.7,0.289,1.6,4.6,0.347,NA
1627763,Malcolm Brogdon,Malcolm,Brogdon,MIL,73,26.4,10.3,3.2,0.508,0.8,0.439,2.5,0.417,1.8,0.382,2.5,0.8,2.1,2.1,0.519,0.3,1.0,0.307,1.4,3.2,0.419,0.1,0.3,0.429,0.9,2.3,0.401,NA
201959,Taj Gibson,Taj,Gibson,TOTAL,77,25.5,10.8,0.3,0.476,3.9,0.621,1.8,0.374,0.2,0.25,0.3,2.6,2.4,0.4,0.519,0.3,1.0,0.3,0.7,1.7,0.396,0.0,0.0,0.333,0.0,0.1,0.2,NA
1627775,Patrick McCaw,Patrick,McCaw,GSW,70,15.0,3.8,0.6,0.4,0.5,0.789,1.5,0.336,0.4,0.314,0.5,0.3,1.6,0.5,0.519,0.1,0.4,0.3,0.6,1.7,0.333,0.1,0.2,0.385,0.5,1.5,0.333,NA
203076,Anthony Davis,Anthony,Davis,NOP,75,36.1,28.0,3.6,0.533,4.2,0.668,4.5,0.399,3.9,0.427,2.2,2.7,5.0,4.5,0.518,1.4,3.6,0.379,2.7,6.5,0.421,0.0,0.1,0.0,0.5,1.6,0.317,NA
1627741,Buddy Hield,Buddy,Hield,TOTAL,80,22.8,10.2,1.3,0.415,0.5,0.654,3.6,0.403,3.3,0.389,1.3,0.3,3.0,3.5,0.518,0.4,1.2,0.3,2.3,5.4,0.415,0.0,0.4,0.129,1.7,4.2,0.413,NA
203085,Austin Rivers,Austin,Rivers,LAC,74,27.8,12.0,4.9,0.495,0.3,0.467,2.9,0.399,2.6,0.371,3.9,0.2,2.4,2.8,0.518,0.4,1.1,0.398,1.6,4.2,0.376,0.2,0.6,0.333,1.3,3.5,0.379,NA
201163,Wilson Chandler,Wilson,Chandler,DEN,69,30.9,15.8,3.9,0.489,1.9,0.679,3.9,0.353,2.8,0.376,3.2,1.1,3.9,3.3,0.517,1.0,2.8,0.347,1.7,4.5,0.375,0.4,1.4,0.323,1.1,3.2,0.347,NA
203082,Terrence Ross,Terrence,Ross,ORL,23,31.6,12.9,0.7,0.364,0.5,0.857,6.6,0.418,3.1,0.379,1.0,0.3,5.8,3.8,0.517,1.6,4.0,0.396,2.3,5.7,0.409,0.4,1.5,0.286,1.6,4.3,0.364,NA
202066,Garrett Temple,Garrett,Temple,SAC,64,26.6,7.8,0.8,0.567,0.6,0.6,3.5,0.38,1.3,0.328,0.5,0.5,3.1,1.8,0.517,0.3,0.9,0.322,1.5,4.1,0.372,0.1,0.3,0.286,1.2,3.1,0.376,NA
204028,Tarik Black,Tarik,Black,LAL,65,16.2,5.7,0.1,0.333,2.8,0.575,0.1,0.273,0.1,0.5,0.1,2.1,0.2,0.1,0.516,0.0,0.0,0.5,0.1,0.3,0.294,0.0,0.0,0.0,0.0,0.0,0.5,NA
203081,Damian Lillard,Damian,Lillard,POR,75,35.9,27.0,8.4,0.51,0.5,0.607,4.1,0.464,8.3,0.371,5.8,0.4,3.2,9.0,0.516,1.9,5.1,0.375,3.1,7.7,0.405,0.9,2.5,0.376,1.9,5.2,0.367,NA
203933,TJ Warren,TJ,Warren,PHX,63,31.1,14.6,2.6,0.489,1.3,0.75,2.2,0.4,3.0,0.385,2.1,0.8,2.3,3.9,0.516,0.8,2.5,0.316,1.6,3.9,0.417,0.0,0.2,0.2,0.3,1.2,0.282,NA
202389,Timofey Mozgov,Timofey,Mozgov,LAL,54,20.4,7.4,0.3,0.6,2.7,0.525,1.5,0.488,0.1,0.25,0.2,2.2,1.6,0.1,0.515,0.1,0.3,0.438,0.7,1.5,0.469,0.0,0.0,0.0,0.0,0.0,0.0,NA
201933,Blake Griffin,Blake,Griffin,LAC,60,34.1,21.7,3.2,0.509,2.5,0.582,3.8,0.408,2.3,0.388,1.9,1.6,4.0,2.8,0.514,0.2,0.9,0.268,2.8,6.6,0.42,0.0,0.2,0.143,0.6,1.6,0.375,NA
201150,Spencer Hawes,Spencer,Hawes,CHA,35,17.9,7.3,0.1,0.2,2.8,0.652,2.1,0.367,0.5,0.286,0.3,2.0,2.3,0.8,0.514,0.2,0.6,0.3,0.9,2.6,0.352,0.0,0.1,0.0,0.4,1.5,0.288,NA
1626143,Jahlil Okafor,Jahlil,Okafor,PHI,50,22.7,11.8,1.8,0.507,2.7,0.561,0.4,0.45,0.8,0.292,1.3,2.1,0.4,1.4,0.514,0.4,1.0,0.36,0.4,1.1,0.316,0.0,0.0,0.0,0.0,0.0,0.0,NA
101150,Lou Williams,Lou,Williams,TOTAL,80,24.7,17.7,4.8,0.523,0.3,0.632,2.9,0.386,4.7,0.359,3.5,0.2,2.6,5.1,0.514,1.2,3.6,0.327,1.8,4.5,0.406,0.7,2.1,0.318,1.4,3.4,0.401,NA
203382,Aron Baynes,Aron,Baynes,DET,75,15.5,4.9,0.0,0.0,2.4,0.557,0.8,0.462,0.0,0.0,0.0,1.6,0.9,0.0,0.513,0.1,0.2,0.312,0.3,0.7,0.463,0.0,0.0,0.0,0.0,0.0,0.0,NA
203460,Andre Roberson,Andre,Roberson,OKC,79,30.1,6.6,0.5,0.391,1.7,0.706,1.6,0.24,0.1,0.2,0.6,1.1,2.3,0.1,0.513,0.0,0.1,0.091,0.6,2.3,0.251,0.0,0.1,0.167,0.6,2.3,0.247,NA
101107,Marvin Williams,Marvin,Williams,CHA,74,30.5,11.3,1.6,0.54,1.3,0.661,5.3,0.369,0.5,0.281,1.2,0.8,5.0,0.9,0.513,0.4,1.2,0.318,1.7,4.8,0.358,0.1,0.4,0.214,1.6,4.3,0.362,NA
201158,Marco Belinelli,Marco,Belinelli,CHA,74,24.1,10.5,0.6,0.462,1.0,0.638,3.9,0.401,2.6,0.377,0.5,0.6,3.7,3.0,0.512,0.9,2.7,0.328,1.8,4.2,0.428,0.4,1.4,0.295,0.9,2.4,0.395,NA
203915,Spencer Dinwiddie,Spencer,Dinwiddie,BKN,57,22.5,7.2,2.4,0.522,0.1,0.5,0.9,0.462,2.0,0.373,1.6,0.0,0.7,2.2,0.512,0.3,1.1,0.302,0.9,1.9,0.454,0.1,0.3,0.267,0.6,1.4,0.423,NA
203089,John Henson,John,Henson,MIL,56,19.5,6.8,0.1,0.4,3.8,0.577,0.4,0.256,0.0,0.25,0.1,2.8,0.7,0.1,0.512,0.1,0.1,0.375,0.2,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,NA
203115,Will Barton,Will,Barton,DEN,59,28.3,13.7,4.0,0.462,0.8,0.741,2.8,0.357,2.8,0.354,3.1,0.5,2.7,3.2,0.511,0.7,2.1,0.317,1.5,3.9,0.378,0.3,0.9,0.357,1.1,3.0,0.371,NA
203476,Gorgui Dieng,Gorgui,Dieng,MIN,80,32.4,9.9,0.3,0.6,3.2,0.579,3.0,0.45,0.6,0.39,0.2,2.2,3.1,0.7,0.511,0.2,0.6,0.348,1.6,3.6,0.447,0.0,0.1,0.2,0.2,0.5,0.405,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,TOTAL,80,26.4,13.1,1.0,0.443,2.0,0.571,5.5,0.408,1.4,0.308,0.8,1.4,5.0,2.0,0.511,0.7,2.2,0.333,2.0,5.0,0.402,0.3,1.1,0.297,1.4,3.7,0.371,NA
201567,Kevin Love,Kevin,Love,CLE,59,31.3,18.9,1.2,0.55,2.5,0.5,7.5,0.389,1.0,0.284,0.7,2.0,6.7,1.6,0.511,0.5,1.6,0.289,2.9,7.3,0.4,0.2,0.9,0.231,2.2,5.6,0.399,NA
203114,Khris Middleton,Khris,Middleton,MIL,28,30.5,14.7,2.5,0.448,0.7,0.692,4.2,0.429,3.9,0.4,2.1,0.5,3.5,4.6,0.511,1.5,4.0,0.375,2.0,4.4,0.451,0.4,1.0,0.407,1.1,2.6,0.417,NA
202326,DeMarcus Cousins,DeMarcus,Cousins,NOP,17,33.7,24.4,5.5,0.547,3.0,0.528,5.9,0.368,1.6,0.333,3.8,2.1,5.6,2.1,0.51,0.3,1.3,0.227,2.8,7.2,0.39,0.1,0.6,0.1,2.1,5.1,0.407,NA
1626170,Jerian Grant,Jerian,Grant,CHI,62,16.2,5.9,1.3,0.459,0.1,0.8,1.6,0.372,1.7,0.39,1.0,0.1,1.5,1.9,0.51,0.5,1.3,0.359,0.9,2.2,0.406,0.2,0.4,0.37,0.6,1.7,0.369,NA
201950,Jrue Holiday,Jrue,Holiday,NOP,65,33.0,15.5,5.6,0.53,0.6,0.679,1.2,0.329,5.8,0.383,4.4,0.4,1.3,6.1,0.51,0.6,1.7,0.38,2.2,5.9,0.371,0.2,0.4,0.37,1.4,3.8,0.359,NA
203530,Joffrey Lauvergne,Joffrey,Lauvergne,OKC,50,14.8,5.7,0.4,0.474,1.3,0.518,2.0,0.37,0.1,0.286,0.4,1.1,2.0,0.1,0.51,0.0,0.1,0.333,0.8,2.1,0.369,0.0,0.1,0.25,0.5,1.5,0.351,NA
203506,Victor Oladipo,Victor,Oladipo,OKC,65,33.3,16.0,2.4,0.391,1.1,0.744,5.4,0.378,3.6,0.41,2.4,0.7,5.0,4.1,0.51,1.2,2.8,0.413,2.4,6.4,0.378,0.3,0.9,0.35,1.6,4.4,0.365,NA
1626210,Alan Williams,Alan,Williams,PHX,46,14.7,7.2,0.2,0.5,3.0,0.536,0.4,0.364,0.0,0.2,0.2,2.4,0.5,0.1,0.51,0.1,0.3,0.357,0.1,0.2,0.273,0.0,0.0,0.0,0.0,0.0,0.0,NA
201167,Arron Afflalo,Arron,Afflalo,SAC,60,25.7,8.3,0.8,0.378,0.8,0.655,3.4,0.432,1.8,0.381,0.8,0.5,2.9,2.2,0.509,0.8,2.2,0.373,1.3,3.0,0.435,0.3,0.8,0.367,0.7,1.7,0.431,NA
1713,Vince Carter,Vince,Carter,MEM,72,24.7,8.1,1.2,0.468,0.5,0.577,4.2,0.41,1.1,0.286,0.9,0.4,3.5,1.5,0.509,0.3,1.3,0.269,1.5,3.7,0.41,0.2,1.0,0.257,1.3,3.1,0.419,NA
1627812,Yogi Ferrell,Yogi,Ferrell,DAL,34,28.9,11.5,2.7,0.446,0.1,0.667,2.6,0.441,4.5,0.383,2.2,0.1,2.0,4.8,0.509,0.7,1.6,0.411,2.1,5.2,0.399,0.3,0.7,0.391,1.4,3.5,0.415,NA
203463,Ben McLemore,Ben,McLemore,SAC,59,19.0,7.9,0.9,0.408,0.6,0.484,3.1,0.396,1.5,0.38,0.8,0.5,2.9,1.7,0.509,0.4,1.3,0.329,1.4,3.3,0.415,0.2,0.5,0.367,0.9,2.3,0.393,NA
1627759,Jaylen Brown,Jaylen,Brown,BOS,77,17.2,6.6,1.2,0.41,1.3,0.612,1.7,0.372,0.5,0.26,1.0,0.9,1.6,0.9,0.508,0.2,0.5,0.405,0.7,2.1,0.315,0.1,0.1,0.545,0.5,1.6,0.328,NA
203954,Joel Embiid,Joel,Embiid,PHI,31,25.3,20.2,2.1,0.431,5.6,0.674,3.8,0.407,1.4,0.306,1.6,3.0,3.5,2.0,0.508,0.5,1.7,0.264,2.1,4.9,0.428,0.1,0.3,0.3,1.0,2.8,0.372,NA
203095,Evan Fournier,Evan,Fournier,ORL,67,32.8,17.2,4.9,0.49,0.9,0.686,4.5,0.378,3.1,0.369,3.7,0.5,4.1,3.6,0.508,0.7,2.2,0.329,2.2,5.7,0.389,0.3,1.0,0.324,1.6,4.3,0.362,NA
202391,Jeremy Lin,Jeremy,Lin,BKN,35,24.5,14.6,4.1,0.444,0.3,0.8,2.9,0.412,4.4,0.403,3.3,0.1,2.4,4.5,0.508,0.7,1.9,0.373,2.1,5.1,0.413,0.2,0.9,0.267,1.4,3.5,0.393,NA
201975,Jodie Meeks,Jodie,Meeks,ORL,35,20.6,9.0,1.3,0.5,0.3,0.571,4.0,0.425,1.5,0.291,0.8,0.2,3.2,2.3,0.508,0.8,2.5,0.318,1.3,3.1,0.411,0.4,1.3,0.289,1.1,2.5,0.46,NA
