"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Myles Turner",5800,"Ind@Was 08:00PM ET",32.250,"Ind"
"PG/SG","Tim Hardaway Jr.",5700,"Atl@Sac 10:30PM ET",20.745,"Atl"
"PF/C","Zach Randolph",5600,"GS@Mem 08:00PM ET",28.404,"Mem"
"SF/PF","Matt Barnes",5600,"Atl@Sac 10:30PM ET",20.000,"Sac"
"PF/C","Terrence Jones",5500,"NO@Min 08:00PM ET",24.113,"NO"
"PG","Tyler Johnson",5500,"Mia@Bkn 07:30PM ET",27.756,"Mia"
"PF","Trevor Booker",5500,"Mia@Bkn 07:30PM ET",27.526,"Bkn"
"SF","Danilo Gallinari",5500,"Den@NY 07:30PM ET",28.778,"Den"
"PF","Julius Randle",5400,"LAL@Mil 08:00PM ET",30.027,"LAL"
"PF","Thaddeus Young",5400,"Ind@Was 08:00PM ET",26.097,"Ind"
"PG/SG","Darren Collison",5400,"Atl@Sac 10:30PM ET",23.989,"Sac"
"SG","Lou Williams",5300,"LAL@Mil 08:00PM ET",28.436,"LAL"
"C","Guillermo Hernangomez",5200,"Den@NY 07:30PM ET",16.484,"NY"
"C","Greg Monroe",5100,"LAL@Mil 08:00PM ET",25.500,"Mil"
"SF","Marcus Morris",5100,"SA@Det 07:30PM ET",25.418,"Det"
"PF","JaMychal Green",5100,"GS@Mem 08:00PM ET",22.759,"Mem"
"C","Tyson Chandler",5100,"Chi@Pho 10:30PM ET",26.222,"Pho"
"PG/SG","Malcolm Brogdon",5000,"LAL@Mil 08:00PM ET",21.343,"Mil"
"PF/C","Gorgui Dieng",5000,"NO@Min 08:00PM ET",26.698,"Min"
"SG","Kentavious Caldwell-Pope",5000,"SA@Det 07:30PM ET",26.375,"Det"
"SF/PF","Tobias Harris",5000,"SA@Det 07:30PM ET",27.689,"Det"
"C","Pau Gasol",5000,"SA@Det 07:30PM ET",28.686,"SA"
"SG","Gary Harris",5000,"Den@NY 07:30PM ET",23.411,"Den"
"PG","Michael Carter-Williams",5000,"Chi@Pho 10:30PM ET",20.068,"Chi"
"PG","Reggie Jackson",4900,"SA@Det 07:30PM ET",28.188,"Det"
"PF/C","David Lee",4900,"SA@Det 07:30PM ET",17.877,"SA"
"PG","Jeremy Lin",4900,"Mia@Bkn 07:30PM ET",30.313,"Bkn"
"PG","Rajon Rondo",4900,"Chi@Pho 10:30PM ET",25.392,"Chi"
"PF/C","Taj Gibson",4900,"Chi@Pho 10:30PM ET",24.917,"Chi"
"PF","Kenneth Faried",4800,"Den@NY 07:30PM ET",24.005,"Den"
"SF/PF","T.J. Warren",4800,"Chi@Pho 10:30PM ET",22.375,"Pho"
"SG/SF","Bojan Bogdanovic",4700,"Mia@Bkn 07:30PM ET",22.327,"Bkn"
"PG","Brandon Jennings",4700,"Den@NY 07:30PM ET",21.347,"NY"
"C","Robin Lopez",4700,"Chi@Pho 10:30PM ET",23.028,"Chi"
"SG/SF","Kent Bazemore",4600,"Atl@Sac 10:30PM ET",22.461,"Atl"
"PF/C","Kyle O'Quinn",4600,"Den@NY 07:30PM ET",18.149,"NY"
"PF","Jon Leuer",4500,"SA@Det 07:30PM ET",22.739,"Det"
"SF","Brandon Ingram",4400,"LAL@Mil 08:00PM ET",17.809,"LAL"
"PF","Rondae Hollis-Jefferson",4400,"Mia@Bkn 07:30PM ET",19.597,"Bkn"
"SG","Tony Allen",4400,"GS@Mem 08:00PM ET",22.287,"Mem"
"PG","Ty Lawson",4400,"Atl@Sac 10:30PM ET",20.745,"Sac"
"PG","Jameer Nelson",4400,"Den@NY 07:30PM ET",19.457,"Den"
"SF/PF","P.J. Tucker",4400,"Chi@Pho 10:30PM ET",19.726,"Pho"
"SG/SF","Tyreke Evans",4300,"NO@Min 08:00PM ET",20.609,"NO"
"SG/SF","Shabazz Muhammad",4300,"NO@Min 08:00PM ET",14.459,"Min"
"PG","Emmanuel Mudiay",4300,"Den@NY 07:30PM ET",23.994,"Den"
"PG/SG","Sean Kilpatrick",4200,"Mia@Bkn 07:30PM ET",23.611,"Bkn"
"SG","Wayne Ellington",4200,"Mia@Bkn 07:30PM ET",18.121,"Mia"
"C","John Henson",4100,"LAL@Mil 08:00PM ET",18.489,"Mil"
"PG","Tony Parker",4100,"SA@Det 07:30PM ET",21.212,"SA"
"SG/SF","C.J. Miles",4100,"Ind@Was 08:00PM ET",18.391,"Ind"
"SF/PF","Larry Nance Jr.",4000,"LAL@Mil 08:00PM ET",19.313,"LAL"
"C","Dewayne Dedmon",4000,"SA@Det 07:30PM ET",16.000,"SA"
"SG/SF","Josh Richardson",4000,"Mia@Bkn 07:30PM ET",22.473,"Mia"
"SF","Caris LeVert",4000,"Mia@Bkn 07:30PM ET",15.853,"Bkn"
"C","Willie Reed",4000,"Mia@Bkn 07:30PM ET",13.898,"Mia"
"SF/PF","Anthony Tolliver",4000,"Atl@Sac 10:30PM ET",15.091,"Sac"
"SG","Nick Young",3900,"LAL@Mil 08:00PM ET",21.151,"LAL"
"SF/PF","Michael Beasley",3900,"LAL@Mil 08:00PM ET",15.855,"Mil"
"PF/C","Tarik Black",3900,"LAL@Mil 08:00PM ET",15.459,"LAL"
"SG","Danny Green",3900,"SA@Det 07:30PM ET",18.375,"SA"
"SF","Rodney McGruder",3900,"Mia@Bkn 07:30PM ET",14.500,"Mia"
"SG/SF","Kelly Oubre Jr.",3900,"Ind@Was 08:00PM ET",13.785,"Was"
"SG/SF","Vince Carter",3900,"GS@Mem 08:00PM ET",18.101,"Mem"
"C","Zaza Pachulia",3900,"GS@Mem 08:00PM ET",18.625,"GS"
"PG/SF","Garrett Temple",3900,"Atl@Sac 10:30PM ET",17.735,"Sac"
"C","Kosta Koufos",3900,"Atl@Sac 10:30PM ET",15.943,"Sac"
"PG/SG","Matthew Dellavedova",3800,"LAL@Mil 08:00PM ET",19.473,"Mil"
"PG/SG","Jordan Clarkson",3800,"LAL@Mil 08:00PM ET",22.827,"LAL"
"C","Lavoy Allen",3800,"Ind@Was 08:00PM ET",8.181,"Ind"
"SF","Andre Iguodala",3800,"GS@Mem 08:00PM ET",18.550,"GS"
"C","Willie Cauley-Stein",3800,"Atl@Sac 10:30PM ET",10.864,"Sac"
"PG/SG","Jamal Murray",3800,"Den@NY 07:30PM ET",16.202,"Den"
"SG","Courtney Lee",3800,"Den@NY 07:30PM ET",19.730,"NY"
"C","Ivica Zubac",3700,"LAL@Mil 08:00PM ET",13.125,"LAL"
"PG/SG","E'Twaun Moore",3700,"NO@Min 08:00PM ET",18.418,"NO"
"PG","Ish Smith",3700,"SA@Det 07:30PM ET",20.611,"Det"
"PG","Shaun Livingston",3700,"GS@Mem 08:00PM ET",11.401,"GS"
"PF","Nikola Mirotic",3700,"Chi@Pho 10:30PM ET",20.112,"Chi"
"PF","Marquese Chriss",3700,"Chi@Pho 10:30PM ET",15.231,"Pho"
"SF","Khris Middleton",3600,"LAL@Mil 08:00PM ET",12.500,"Mil"
"PG","Kris Dunn",3600,"NO@Min 08:00PM ET",12.587,"Min"
"SG/SF","Jonathon Simmons",3600,"SA@Det 07:30PM ET",13.607,"SA"
"SG","Kyle Anderson",3600,"SA@Det 07:30PM ET",9.856,"SA"
"SG","Justin Holiday",3600,"Den@NY 07:30PM ET",15.384,"NY"
"PG","Jerian Grant",3600,"Chi@Pho 10:30PM ET",11.655,"Chi"
"SG","Zach LaVine",3500,"NO@Min 08:00PM ET",30.207,"Min"
"SF","Solomon Hill",3500,"NO@Min 08:00PM ET",16.118,"NO"
"C","Aron Baynes",3500,"SA@Det 07:30PM ET",11.265,"Det"
"PF/C","Justin Hamilton",3500,"Mia@Bkn 07:30PM ET",16.538,"Bkn"
"PG","Andrew Harrison",3500,"GS@Mem 08:00PM ET",15.404,"Mem"
"SF/PF","Chandler Parsons",3500,"GS@Mem 08:00PM ET",13.510,"Mem"
"SF","James Ennis III",3500,"GS@Mem 08:00PM ET",17.134,"Mem"
"C","JaVale McGee",3500,"GS@Mem 08:00PM ET",11.282,"GS"
"SG/SF","Thabo Sefolosha",3500,"Atl@Sac 10:30PM ET",19.551,"Atl"
"SF","Omri Casspi",3500,"Atl@Sac 10:30PM ET",13.614,"Sac"
"PF/C","Darrell Arthur",3500,"Den@NY 07:30PM ET",14.259,"Den"
"C","Joakim Noah",3500,"Den@NY 07:30PM ET",21.772,"NY"
"C","Jusuf Nurkic",3500,"Den@NY 07:30PM ET",19.358,"Den"
"PG/SG","Brandon Knight",3500,"Chi@Pho 10:30PM ET",18.565,"Pho"
"SF","Luol Deng",3400,"LAL@Mil 08:00PM ET",19.691,"LAL"
"PG","Tim Frazier",3400,"NO@Min 08:00PM ET",23.571,"NO"
"SG","Brandon Rush",3400,"NO@Min 08:00PM ET",7.908,"Min"
"PF","Juancho Hernangomez",3400,"Den@NY 07:30PM ET",9.063,"Den"
"PG","Tyus Jones",3300,"NO@Min 08:00PM ET",9.578,"Min"
"SG","Buddy Hield",3300,"NO@Min 08:00PM ET",15.340,"NO"
"PG","Patty Mills",3300,"SA@Det 07:30PM ET",18.951,"SA"
"SG","Manu Ginobili",3300,"SA@Det 07:30PM ET",17.722,"SA"
"SF/PF","Davis Bertans",3300,"SA@Det 07:30PM ET",8.960,"SA"
"SG","Arron Afflalo",3300,"Atl@Sac 10:30PM ET",13.133,"Sac"
"SG/SF","Lance Stephenson",3200,"NO@Min 08:00PM ET",19.571,"Min"
"SG","Monta Ellis",3200,"Ind@Was 08:00PM ET",18.051,"Ind"
"SG/SF","Paul Zipser",3200,"Chi@Pho 10:30PM ET",8.587,"Chi"
"SF","Doug McDermott",3200,"Chi@Pho 10:30PM ET",16.044,"Chi"
"SF","Tony Snell",3100,"LAL@Mil 08:00PM ET",15.810,"Mil"
"PG","Spencer Dinwiddie",3100,"Mia@Bkn 07:30PM ET",14.833,"Bkn"
"PG","Isaiah Whitehead",3100,"Mia@Bkn 07:30PM ET",16.217,"Bkn"
"SG/SF","Glenn Robinson III",3100,"Ind@Was 08:00PM ET",13.670,"Ind"
"PG","Jose Calderon",3000,"LAL@Mil 08:00PM ET",8.720,"LAL"
"PG","Marcelo Huertas",3000,"LAL@Mil 08:00PM ET",8.364,"LAL"
"SG","Jason Terry",3000,"LAL@Mil 08:00PM ET",9.106,"Mil"
"SG","Rashad Vaughn",3000,"LAL@Mil 08:00PM ET",7.536,"Mil"
"SF","Metta World Peace",3000,"LAL@Mil 08:00PM ET",2.569,"LAL"
"PF","Thomas Robinson",3000,"LAL@Mil 08:00PM ET",11.485,"LAL"
"PF","Mirza Teletovic",3000,"LAL@Mil 08:00PM ET",12.435,"Mil"
"PF","Thon Maker",3000,"LAL@Mil 08:00PM ET",5.769,"Mil"
"C","Roy Hibbert",3000,"LAL@Mil 08:00PM ET",12.488,"Mil"
"C","Spencer Hawes",3000,"LAL@Mil 08:00PM ET",17.143,"Mil"
"C","Timofey Mozgov",3000,"LAL@Mil 08:00PM ET",15.995,"LAL"
"SG","Langston Galloway",3000,"NO@Min 08:00PM ET",15.623,"NO"
"SF/PF","Dante Cunningham",3000,"NO@Min 08:00PM ET",14.413,"NO"
"SF","Quincy Pondexter",3000,"NO@Min 08:00PM ET",0,"NO"
"PF/C","Donatas Motiejunas",3000,"NO@Min 08:00PM ET",12.078,"NO"
"PF","Jordan Hill",3000,"NO@Min 08:00PM ET",5.350,"Min"
"PF","Nemanja Bjelica",3000,"NO@Min 08:00PM ET",12.863,"Min"
"PF","Adreian Payne",3000,"NO@Min 08:00PM ET",7.875,"Min"
"PF","Cheick Diallo",3000,"NO@Min 08:00PM ET",9.800,"NO"
"C","Cole Aldrich",3000,"NO@Min 08:00PM ET",7.943,"Min"
"C","Alexis Ajinca",3000,"NO@Min 08:00PM ET",11.988,"NO"
"C","Nikola Pekovic",3000,"NO@Min 08:00PM ET",0,"Min"
"C","Omer Asik",3000,"NO@Min 08:00PM ET",11.167,"NO"
"PG","Beno Udrih",3000,"SA@Det 07:30PM ET",12.033,"Det"
"PG","Bryn Forbes",3000,"SA@Det 07:30PM ET",2.289,"SA"
"PG","Dejounte Murray",3000,"SA@Det 07:30PM ET",6.733,"SA"
"SG/SF","Stanley Johnson",3000,"SA@Det 07:30PM ET",11.122,"Det"
"SG","Reggie Bullock",3000,"SA@Det 07:30PM ET",10.071,"Det"
"SG","Darrun Hilliard",3000,"SA@Det 07:30PM ET",6.176,"Det"
"SF","Michael Gbinije",3000,"SA@Det 07:30PM ET",1.194,"Det"
"PF","Joel Anthony",3000,"SA@Det 07:30PM ET",4.929,"SA"
"PF","Henry Ellenson",3000,"SA@Det 07:30PM ET",2.964,"Det"
"C","Boban Marjanovic",3000,"SA@Det 07:30PM ET",9.512,"Det"
"SG","Randy Foye",3000,"Mia@Bkn 07:30PM ET",12.581,"Bkn"
"SG","Marcus Georges-Hunt",3000,"Mia@Bkn 07:30PM ET",0,"Mia"
"SF","Joe Harris",3000,"Mia@Bkn 07:30PM ET",15.561,"Bkn"
"PF","Chris Bosh",3000,"Mia@Bkn 07:30PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Bkn 07:30PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Bkn 07:30PM ET",9.210,"Mia"
"PF","Quincy Acy",3000,"Mia@Bkn 07:30PM ET",9.236,"Bkn"
"PF","Okaro White",3000,"Mia@Bkn 07:30PM ET",9.523,"Mia"
"PF","Justise Winslow",3000,"Mia@Bkn 07:30PM ET",25.833,"Mia"
"PF","Chris McCullough",3000,"Mia@Bkn 07:30PM ET",4.981,"Bkn"
"C","Luis Scola",3000,"Mia@Bkn 07:30PM ET",12.321,"Bkn"
"C","Udonis Haslem",3000,"Mia@Bkn 07:30PM ET",5.859,"Mia"
"PG/SG","Tomas Satoransky",3000,"Ind@Was 08:00PM ET",9.264,"Was"
"PG","Aaron Brooks",3000,"Ind@Was 08:00PM ET",11.161,"Ind"
"PG","Rodney Stuckey",3000,"Ind@Was 08:00PM ET",14.813,"Ind"
"PG","Trey Burke",3000,"Ind@Was 08:00PM ET",8.813,"Was"
"SG","Joe Young",3000,"Ind@Was 08:00PM ET",4.396,"Ind"
"SG","Sheldon McClellan",3000,"Ind@Was 08:00PM ET",6.587,"Was"
"SG","Danuel House",3000,"Ind@Was 08:00PM ET",1.250,"Was"
"SF","Marcus Thornton",3000,"Ind@Was 08:00PM ET",12.712,"Was"
"PF/C","Jason Smith",3000,"Ind@Was 08:00PM ET",11.105,"Was"
"PF/C","Kevin Seraphin",3000,"Ind@Was 08:00PM ET",9.129,"Ind"
"PF","Rakeem Christmas",3000,"Ind@Was 08:00PM ET",3.625,"Ind"
"PF","Georges Niang",3000,"Ind@Was 08:00PM ET",2.345,"Ind"
"C","Al Jefferson",3000,"Ind@Was 08:00PM ET",16.130,"Ind"
"C","Ian Mahinmi",3000,"Ind@Was 08:00PM ET",7.750,"Was"
"C","Andrew Nicholson",3000,"Ind@Was 08:00PM ET",5.464,"Was"
"C","Daniel Ochefu",3000,"Ind@Was 08:00PM ET",2.788,"Was"
"PG/SG","Ian Clark",3000,"GS@Mem 08:00PM ET",11.585,"GS"
"PG","Toney Douglas",3000,"GS@Mem 08:00PM ET",13.568,"Mem"
"PG","Briante Weber",3000,"GS@Mem 08:00PM ET",6.000,"GS"
"PG","Wade Baldwin IV",3000,"GS@Mem 08:00PM ET",9.156,"Mem"
"SG/SF","Patrick McCaw",3000,"GS@Mem 08:00PM ET",6.982,"GS"
"SG","Troy Daniels",3000,"GS@Mem 08:00PM ET",12.881,"Mem"
"PF","David West",3000,"GS@Mem 08:00PM ET",12.405,"GS"
"PF","James Michael McAdoo",3000,"GS@Mem 08:00PM ET",5.920,"GS"
"PF","Jarell Martin",3000,"GS@Mem 08:00PM ET",9.944,"Mem"
"PF","Kevon Looney",3000,"GS@Mem 08:00PM ET",8.064,"GS"
"PF","Deyonta Davis",3000,"GS@Mem 08:00PM ET",5.630,"Mem"
"C","Brandan Wright",3000,"GS@Mem 08:00PM ET",11.500,"Mem"
"C","Damian Jones",3000,"GS@Mem 08:00PM ET",3.563,"GS"
"PG","Malcolm Delaney",3000,"Atl@Sac 10:30PM ET",13.175,"Atl"
"SG","Lamar Patterson",3000,"Atl@Sac 10:30PM ET",3.333,"Atl"
"SG","Ben McLemore",3000,"Atl@Sac 10:30PM ET",9.480,"Sac"
"SG","Malachi Richardson",3000,"Atl@Sac 10:30PM ET",5.583,"Sac"
"SF","Mike Dunleavy",3000,"Atl@Sac 10:30PM ET",10.414,"Atl"
"SF","Rudy Gay",3000,"Atl@Sac 10:30PM ET",35.200,"Sac"
"SF","Taurean Prince",3000,"Atl@Sac 10:30PM ET",7.605,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Sac 10:30PM ET",6.522,"Atl"
"PF/C","Kris Humphries",3000,"Atl@Sac 10:30PM ET",10.905,"Atl"
"PF/C","Mike Muscala",3000,"Atl@Sac 10:30PM ET",16.505,"Atl"
"PF","Mike Scott",3000,"Atl@Sac 10:30PM ET",7.397,"Atl"
"PF","Skal Labissiere",3000,"Atl@Sac 10:30PM ET",5.429,"Sac"
"C","Tiago Splitter",3000,"Atl@Sac 10:30PM ET",0,"Atl"
"C","Georgios Papagiannis",3000,"Atl@Sac 10:30PM ET",0.917,"Sac"
"PG/SG","Ron Baker",3000,"Den@NY 07:30PM ET",7.933,"NY"
"PG","Malik Beasley",3000,"Den@NY 07:30PM ET",4.734,"Den"
"SG","Mike Miller",3000,"Den@NY 07:30PM ET",3.818,"Den"
"SG","Sasha Vujacic",3000,"Den@NY 07:30PM ET",5.830,"NY"
"SF","Lance Thomas",3000,"Den@NY 07:30PM ET",9.150,"NY"
"SF","Mindaugas Kuzminskas",3000,"Den@NY 07:30PM ET",11.314,"NY"
"PF","Johnny O'Bryant III",3000,"Den@NY 07:30PM ET",3.563,"Den"
"PF","Maurice Ndour",3000,"Den@NY 07:30PM ET",5.158,"NY"
"C","Marshall Plumlee",3000,"Den@NY 07:30PM ET",5.031,"NY"
"PG","Ronnie Price",3000,"Chi@Pho 10:30PM ET",0,"Pho"
"PG","Isaiah Canaan",3000,"Chi@Pho 10:30PM ET",10.642,"Chi"
"PG","Tyler Ulis",3000,"Chi@Pho 10:30PM ET",6.250,"Pho"
"SG","Leandro Barbosa",3000,"Chi@Pho 10:30PM ET",10.301,"Pho"
"SF","Jared Dudley",3000,"Chi@Pho 10:30PM ET",15.458,"Pho"
"SF","Denzel Valentine",3000,"Chi@Pho 10:30PM ET",7.732,"Chi"
"SF","Derrick Jones Jr.",3000,"Chi@Pho 10:30PM ET",1.000,"Pho"
"PF","Bobby Portis",3000,"Chi@Pho 10:30PM ET",9.207,"Chi"
"PF","Dragan Bender",3000,"Chi@Pho 10:30PM ET",8.053,"Pho"
"C","Alan Williams",3000,"Chi@Pho 10:30PM ET",7.588,"Pho"
"C","Alex Len",3000,"Chi@Pho 10:30PM ET",18.789,"Pho"
"C","Cristiano Felicio",3000,"Chi@Pho 10:30PM ET",12.688,"Chi"
