"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","Gorgui Dieng",5500,"Min@Sac 10:30PM ET",26.805,"Min"
"PG","T.J. McConnell",5500,"GS@Phi 07:00PM ET",21.952,"Phi"
"SG","Avery Bradley",5400,"Atl@Bos 07:30PM ET",33.458,"Bos"
"SG","Tim Hardaway Jr.",5400,"Atl@Bos 07:30PM ET",21.308,"Atl"
"PG/SG","Lou Williams",5400,"Ind@Hou 09:30PM ET",28.883,"Hou"
"C","Clint Capela",5400,"Ind@Hou 09:30PM ET",26.206,"Hou"
"PG/SF","Tyreke Evans",5400,"Min@Sac 10:30PM ET",21.080,"Sac"
"SF","Jae Crowder",5300,"Atl@Bos 07:30PM ET",27.306,"Bos"
"PF/C","Channing Frye",5300,"Mil@Cle 07:00PM ET",17.575,"Cle"
"PG","Tyler Johnson",5300,"Mia@Dal 08:30PM ET",27.897,"Mia"
"C","Nerlens Noel",5300,"Mia@Dal 08:30PM ET",21.033,"Dal"
"SF/PF","Trevor Ariza",5200,"Ind@Hou 09:30PM ET",27.208,"Hou"
"SF/PF","Michael Beasley",5200,"Mil@Cle 07:00PM ET",17.112,"Mil"
"SG/SF","Wesley Matthews",5200,"Mia@Dal 08:30PM ET",26.682,"Dal"
"PG/SG","Cory Joseph",5200,"Tor@NY 07:00PM ET",17.684,"Tor"
"PF/C","Kyle O'Quinn",5200,"Tor@NY 07:00PM ET",18.768,"NY"
"C","Willie Cauley-Stein",5100,"Min@Sac 10:30PM ET",12.130,"Sac"
"PG","Yogi Ferrell",5100,"Mia@Dal 08:30PM ET",19.250,"Dal"
"SG","Eric Gordon",5000,"Ind@Hou 09:30PM ET",27.773,"Hou"
"PF","Ryan Anderson",5000,"Ind@Hou 09:30PM ET",24.013,"Hou"
"SF","Khris Middleton",5000,"Mil@Cle 07:00PM ET",20.583,"Mil"
"PF","Thaddeus Young",4900,"Ind@Hou 09:30PM ET",25.725,"Ind"
"C","Jonas Valanciunas",4900,"Tor@NY 07:00PM ET",27.816,"Tor"
"SG/SF","Kyle Korver",4800,"Mil@Cle 07:00PM ET",19.151,"Cle"
"SF","P.J. Tucker",4800,"Tor@NY 07:00PM ET",19.894,"Tor"
"PF/C","Kelly Olynyk",4700,"Atl@Bos 07:30PM ET",20.212,"Bos"
"SF","Andre Iguodala",4600,"GS@Phi 07:00PM ET",19.313,"GS"
"SG","Buddy Hield",4500,"Min@Sac 10:30PM ET",15.695,"Sac"
"PF/C","Richaun Holmes",4500,"GS@Phi 07:00PM ET",16.258,"Phi"
"SG","Courtney Lee",4400,"Tor@NY 07:00PM ET",20.403,"NY"
"PG/SG","Malcolm Brogdon",4300,"Mil@Cle 07:00PM ET",21.399,"Mil"
"SG/SF","Kent Bazemore",4200,"Atl@Bos 07:30PM ET",22.304,"Atl"
"PF","Ersan Ilyasova",4200,"Atl@Bos 07:30PM ET",26.233,"Atl"
"SF","DeMarre Carroll",4100,"Tor@NY 07:00PM ET",19.653,"Tor"
"SG","Monta Ellis",4000,"Ind@Hou 09:30PM ET",18.740,"Ind"
"PG","Ty Lawson",4000,"Min@Sac 10:30PM ET",20.651,"Sac"
"SG/SF","Josh Richardson",4000,"Mia@Dal 08:30PM ET",21.408,"Mia"
"SG/SF","Jaylen Brown",3900,"Atl@Bos 07:30PM ET",11.423,"Bos"
"SF/PF","Anthony Tolliver",3900,"Min@Sac 10:30PM ET",15.415,"Sac"
"SF","Ben McLemore",3900,"Min@Sac 10:30PM ET",11.415,"Sac"
"C","Zaza Pachulia",3900,"GS@Phi 07:00PM ET",18.853,"GS"
"SG/SF","C.J. Miles",3800,"Ind@Hou 09:30PM ET",18.321,"Ind"
"PF/C","Kosta Koufos",3800,"Min@Sac 10:30PM ET",15.763,"Sac"
"PG/SG","Brandon Jennings",3800,"Tor@NY 07:00PM ET",21.034,"NY"
"SG/SF","Norman Powell",3800,"Tor@NY 07:00PM ET",13.218,"Tor"
"SG","Nik Stauskas",3800,"GS@Phi 07:00PM ET",17.826,"Phi"
"SG","Garrett Temple",3700,"Min@Sac 10:30PM ET",17.735,"Sac"
"C","Willie Reed",3700,"Mia@Dal 08:30PM ET",13.610,"Mia"
"PG","Shaun Livingston",3700,"GS@Phi 07:00PM ET",11.142,"GS"
"PG/SG","Matthew Dellavedova",3600,"Mil@Cle 07:00PM ET",18.745,"Mil"
"PF","Derrick Williams",3600,"Mil@Cle 07:00PM ET",12.258,"Cle"
"PG","J.J. Barea",3600,"Mia@Dal 08:30PM ET",24.167,"Dal"
"PF/C","Amir Johnson",3500,"Atl@Bos 07:30PM ET",16.802,"Bos"
"SG/SF","Shabazz Muhammad",3500,"Min@Sac 10:30PM ET",14.300,"Min"
"SG","Arron Afflalo",3500,"Min@Sac 10:30PM ET",13.163,"Sac"
"PG/SG","Iman Shumpert",3500,"Mil@Cle 07:00PM ET",16.443,"Cle"
"SG","J.R. Smith",3500,"Mil@Cle 07:00PM ET",17.321,"Cle"
"C","John Henson",3500,"Mil@Cle 07:00PM ET",18.080,"Mil"
"PG/SG","Devin Harris",3500,"Mia@Dal 08:30PM ET",12.902,"Dal"
"C","Joakim Noah",3500,"Tor@NY 07:00PM ET",21.772,"NY"
"C","Montrezl Harrell",3400,"Ind@Hou 09:30PM ET",17.708,"Hou"
"PF/C","Skal Labissiere",3400,"Min@Sac 10:30PM ET",8.650,"Sac"
"SG/SF","Justin Holiday",3400,"Tor@NY 07:00PM ET",15.356,"NY"
"SG","Gerald Henderson",3400,"GS@Phi 07:00PM ET",17.142,"Phi"
"SG/SF","Thabo Sefolosha",3300,"Atl@Bos 07:30PM ET",19.212,"Atl"
"SF/PF","Sam Dekker",3300,"Ind@Hou 09:30PM ET",15.800,"Hou"
"PF/C","Kevin Seraphin",3300,"Ind@Hou 09:30PM ET",9.971,"Ind"
"C","Nene Hilario",3300,"Ind@Hou 09:30PM ET",16.680,"Hou"
"PF","Patrick Patterson",3300,"Tor@NY 07:00PM ET",18.637,"Tor"
"PG","Sergio Rodriguez",3300,"GS@Phi 07:00PM ET",19.887,"Phi"
"PG","Malcolm Delaney",3200,"Atl@Bos 07:30PM ET",12.845,"Atl"
"PF/C","Thon Maker",3200,"Mil@Cle 07:00PM ET",7.078,"Mil"
"PF","Mirza Teletovic",3200,"Mil@Cle 07:00PM ET",11.931,"Mil"
"SF","Wayne Ellington",3200,"Mia@Dal 08:30PM ET",17.519,"Mia"
"C","Salah Mejri",3200,"Mia@Dal 08:30PM ET",11.462,"Dal"
"PF/C","Lucas Nogueira",3200,"Tor@NY 07:00PM ET",17.180,"Tor"
"C","JaVale McGee",3200,"GS@Phi 07:00PM ET",11.920,"GS"
"SF","Richard Jefferson",3100,"Mil@Cle 07:00PM ET",10.531,"Cle"
"SF","Tony Snell",3100,"Mil@Cle 07:00PM ET",16.138,"Mil"
"PG","Lamar Patterson",3000,"Atl@Bos 07:30PM ET",5.450,"Atl"
"PG","Demetrius Jackson",3000,"Atl@Bos 07:30PM ET",4.000,"Bos"
"PG","Terry Rozier",3000,"Atl@Bos 07:30PM ET",13.843,"Bos"
"SG","James Young",3000,"Atl@Bos 07:30PM ET",5.239,"Bos"
"SF","Mike Dunleavy",3000,"Atl@Bos 07:30PM ET",10.268,"Atl"
"SF","Gerald Green",3000,"Atl@Bos 07:30PM ET",9.799,"Bos"
"SF","Ryan Kelly",3000,"Atl@Bos 07:30PM ET",4.667,"Atl"
"SF","Taurean Prince",3000,"Atl@Bos 07:30PM ET",8.650,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Bos 07:30PM ET",6.196,"Atl"
"PF/C","Mike Muscala",3000,"Atl@Bos 07:30PM ET",15.918,"Atl"
"PF","Jonas Jerebko",3000,"Atl@Bos 07:30PM ET",10.970,"Bos"
"PF","Jordan Mickey",3000,"Atl@Bos 07:30PM ET",4.882,"Bos"
"C","Kris Humphries",3000,"Atl@Bos 07:30PM ET",10.778,"Atl"
"C","Tyler Zeller",3000,"Atl@Bos 07:30PM ET",9.903,"Bos"
"PG","Aaron Brooks",3000,"Ind@Hou 09:30PM ET",10.583,"Ind"
"PG","Bobby Brown",3000,"Ind@Hou 09:30PM ET",1.681,"Hou"
"PG","Rodney Stuckey",3000,"Ind@Hou 09:30PM ET",14.954,"Ind"
"SG/SF","Glenn Robinson III",3000,"Ind@Hou 09:30PM ET",13.768,"Ind"
"SG","Joe Young",3000,"Ind@Hou 09:30PM ET",4.037,"Ind"
"PF","Lavoy Allen",3000,"Ind@Hou 09:30PM ET",9.114,"Ind"
"PF","Kyle Wiltjer",3000,"Ind@Hou 09:30PM ET",2.306,"Hou"
"PF","Rakeem Christmas",3000,"Ind@Hou 09:30PM ET",6.028,"Ind"
"PF","Georges Niang",3000,"Ind@Hou 09:30PM ET",2.386,"Ind"
"C","Al Jefferson",3000,"Ind@Hou 09:30PM ET",16.110,"Ind"
"C","Chinanu Onuaku",3000,"Ind@Hou 09:30PM ET",6.625,"Hou"
"PG/SG","Tyus Jones",3000,"Min@Sac 10:30PM ET",9.676,"Min"
"PG","Kris Dunn",3000,"Min@Sac 10:30PM ET",12.241,"Min"
"SG","Brandon Rush",3000,"Min@Sac 10:30PM ET",9.320,"Min"
"SG","Langston Galloway",3000,"Min@Sac 10:30PM ET",15.161,"Sac"
"SG","Zach LaVine",3000,"Min@Sac 10:30PM ET",30.207,"Min"
"SG","Malachi Richardson",3000,"Min@Sac 10:30PM ET",6.193,"Sac"
"SF/PF","Nemanja Bjelica",3000,"Min@Sac 10:30PM ET",13.092,"Min"
"SF","Rudy Gay",3000,"Min@Sac 10:30PM ET",35.200,"Sac"
"PF","Jordan Hill",3000,"Min@Sac 10:30PM ET",5.350,"Min"
"PF","Adreian Payne",3000,"Min@Sac 10:30PM ET",7.875,"Min"
"C","Cole Aldrich",3000,"Min@Sac 10:30PM ET",7.596,"Min"
"C","Nikola Pekovic",3000,"Min@Sac 10:30PM ET",0,"Min"
"C","Georgios Papagiannis",3000,"Min@Sac 10:30PM ET",2.750,"Sac"
"PG","Kay Felder",3000,"Mil@Cle 07:00PM ET",8.108,"Cle"
"SG","Jason Terry",3000,"Mil@Cle 07:00PM ET",8.990,"Mil"
"SG","James Jones",3000,"Mil@Cle 07:00PM ET",4.966,"Cle"
"SG","DeAndre Liggins",3000,"Mil@Cle 07:00PM ET",8.394,"Cle"
"SG","Jordan McRae",3000,"Mil@Cle 07:00PM ET",7.318,"Cle"
"SG","Rashad Vaughn",3000,"Mil@Cle 07:00PM ET",7.170,"Mil"
"SF","Axel Toupane",3000,"Mil@Cle 07:00PM ET",0,"Mil"
"PF","Jabari Parker",3000,"Mil@Cle 07:00PM ET",34.578,"Mil"
"C","Spencer Hawes",3000,"Mil@Cle 07:00PM ET",17.143,"Mil"
"SG/SF","Rodney McGruder",3000,"Mia@Dal 08:30PM ET",14.850,"Mia"
"SG","Nicolas Brussino",3000,"Mia@Dal 08:30PM ET",5.095,"Dal"
"SF","Dorian Finney-Smith",3000,"Mia@Dal 08:30PM ET",10.956,"Dal"
"PF","Chris Bosh",3000,"Mia@Dal 08:30PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Dal 08:30PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Dal 08:30PM ET",9.410,"Mia"
"PF","Okaro White",3000,"Mia@Dal 08:30PM ET",9.438,"Mia"
"PF","Dwight Powell",3000,"Mia@Dal 08:30PM ET",16.171,"Dal"
"PF","Justise Winslow",3000,"Mia@Dal 08:30PM ET",25.833,"Mia"
"C","Udonis Haslem",3000,"Mia@Dal 08:30PM ET",5.859,"Mia"
"C","A.J. Hammons",3000,"Mia@Dal 08:30PM ET",3.583,"Dal"
"PG","Ron Baker",3000,"Tor@NY 07:00PM ET",8.000,"NY"
"PG","Fred VanVleet",3000,"Tor@NY 07:00PM ET",6.393,"Tor"
"PG","Delon Wright",3000,"Tor@NY 07:00PM ET",12.063,"Tor"
"SG","Sasha Vujacic",3000,"Tor@NY 07:00PM ET",5.750,"NY"
"SF","Mindaugas Kuzminskas",3000,"Tor@NY 07:00PM ET",10.995,"NY"
"SF","Bruno Caboclo",3000,"Tor@NY 07:00PM ET",2.313,"Tor"
"PF","Lance Thomas",3000,"Tor@NY 07:00PM ET",9.757,"NY"
"PF","Maurice Ndour",3000,"Tor@NY 07:00PM ET",4.786,"NY"
"PF","Pascal Siakam",3000,"Tor@NY 07:00PM ET",11.552,"Tor"
"C","Marshall Plumlee",3000,"Tor@NY 07:00PM ET",5.031,"NY"
"C","Jakob Poeltl",3000,"Tor@NY 07:00PM ET",7.000,"Tor"
"PG/SG","Ian Clark",3000,"GS@Phi 07:00PM ET",11.637,"GS"
"PG","Jerryd Bayless",3000,"GS@Phi 07:00PM ET",21.333,"Phi"
"PG","Ben Simmons",3000,"GS@Phi 07:00PM ET",0,"Phi"
"SG/SF","Justin Anderson",3000,"GS@Phi 07:00PM ET",12.519,"Phi"
"SG/SF","Patrick McCaw",3000,"GS@Phi 07:00PM ET",7.417,"GS"
"SF","Timothe Luwawu-Cabarrot",3000,"GS@Phi 07:00PM ET",7.106,"Phi"
"PF","David West",3000,"GS@Phi 07:00PM ET",12.722,"GS"
"PF","James Michael McAdoo",3000,"GS@Phi 07:00PM ET",6.911,"GS"
"PF","Kevon Looney",3000,"GS@Phi 07:00PM ET",8.011,"GS"
"C","Andrew Bogut",3000,"GS@Phi 07:00PM ET",18.394,"Phi"
"C","Tiago Splitter",3000,"GS@Phi 07:00PM ET",0,"Phi"
"C","Damian Jones",3000,"GS@Phi 07:00PM ET",3.531,"GS"
