"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Tyson Chandler",3200,"Was@Pho 09:00PM ET",25.830,"Pho"
"SG","Devin Harris",3100,"LAL@Dal 08:30PM ET",12.967,"Dal"
"PF/C","Tarik Black",3100,"LAL@Dal 08:30PM ET",15.039,"LAL"
"PG","Brandon Jennings",3100,"Was@Pho 09:00PM ET",20.608,"Was"
"PG","Norris Cole",3000,"Por@OKC 08:00PM ET",8.750,"OKC"
"PG","Shabazz Napier",3000,"Por@OKC 08:00PM ET",7.514,"Por"
"PG","Semaj Christon",3000,"Por@OKC 08:00PM ET",8.136,"OKC"
"PG","Tim Quarterman",3000,"Por@OKC 08:00PM ET",3.385,"Por"
"SF/PF","Jerami Grant",3000,"Por@OKC 08:00PM ET",13.532,"OKC"
"SF","Kyle Singler",3000,"Por@OKC 08:00PM ET",4.143,"OKC"
"SF","Josh Huestis",3000,"Por@OKC 08:00PM ET",14.000,"OKC"
"SF","Pat Connaughton",3000,"Por@OKC 08:00PM ET",4.275,"Por"
"PF/C","Meyers Leonard",3000,"Por@OKC 08:00PM ET",12.472,"Por"
"PF/C","Noah Vonleh",3000,"Por@OKC 08:00PM ET",9.920,"Por"
"PF/C","Domantas Sabonis",3000,"Por@OKC 08:00PM ET",13.794,"OKC"
"PF","Ed Davis",3000,"Por@OKC 08:00PM ET",13.130,"Por"
"PF","Jake Layman",3000,"Por@OKC 08:00PM ET",4.120,"Por"
"C","Nick Collison",3000,"Por@OKC 08:00PM ET",3.482,"OKC"
"C","Festus Ezeli",3000,"Por@OKC 08:00PM ET",0,"Por"
"PG","Quinn Cook",3000,"LAL@Dal 08:30PM ET",8.188,"Dal"
"PG","Tyler Ennis",3000,"LAL@Dal 08:30PM ET",4.829,"LAL"
"SG","David Nwaba",3000,"LAL@Dal 08:30PM ET",4.667,"LAL"
"SG","Nicolas Brussino",3000,"LAL@Dal 08:30PM ET",4.975,"Dal"
"SF","Metta World Peace",3000,"LAL@Dal 08:30PM ET",2.569,"LAL"
"SF","Luol Deng",3000,"LAL@Dal 08:30PM ET",18.790,"LAL"
"SF","Corey Brewer",3000,"LAL@Dal 08:30PM ET",9.706,"LAL"
"SF","Dorian Finney-Smith",3000,"LAL@Dal 08:30PM ET",11.082,"Dal"
"PF","Thomas Robinson",3000,"LAL@Dal 08:30PM ET",11.569,"LAL"
"PF","Dwight Powell",3000,"LAL@Dal 08:30PM ET",15.542,"Dal"
"PF","Ben Bentil",3000,"LAL@Dal 08:30PM ET",1.000,"Dal"
"C","Timofey Mozgov",3000,"LAL@Dal 08:30PM ET",15.833,"LAL"
"C","Salah Mejri",3000,"LAL@Dal 08:30PM ET",11.335,"Dal"
"C","A.J. Hammons",3000,"LAL@Dal 08:30PM ET",3.583,"Dal"
"PG/SG","Leandro Barbosa",3000,"Was@Pho 09:00PM ET",10.631,"Pho"
"PG","Ronnie Price",3000,"Was@Pho 09:00PM ET",1.750,"Pho"
"PG","Trey Burke",3000,"Was@Pho 09:00PM ET",8.967,"Was"
"PG","Tomas Satoransky",3000,"Was@Pho 09:00PM ET",8.608,"Was"
"SG/SF","Kelly Oubre Jr.",3000,"Was@Pho 09:00PM ET",12.712,"Was"
"SG","Brandon Knight",3000,"Was@Pho 09:00PM ET",18.204,"Pho"
"SG","Sheldon McClellan",3000,"Was@Pho 09:00PM ET",5.685,"Was"
"SF/PF","Jared Dudley",3000,"Was@Pho 09:00PM ET",14.957,"Pho"
"SF","Derrick Jones Jr.",3000,"Was@Pho 09:00PM ET",5.615,"Pho"
"PF/C","Jason Smith",3000,"Was@Pho 09:00PM ET",11.268,"Was"
"PF","Chris McCullough",3000,"Was@Pho 09:00PM ET",4.383,"Was"
"PF","Dragan Bender",3000,"Was@Pho 09:00PM ET",8.053,"Pho"
"C","Ian Mahinmi",3000,"Was@Pho 09:00PM ET",11.432,"Was"
"C","Daniel Ochefu",3000,"Was@Pho 09:00PM ET",2.417,"Was"
