"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","David Lee",4300,"SA@LAC 10:30PM ET",18.191,"SA"
"PG/SG","Malcolm Brogdon",4200,"Uta@Mil 08:00PM ET",21.409,"Mil"
"SG/SF","Joe Ingles",4200,"Uta@Mil 08:00PM ET",16.294,"Uta"
"SG","Tony Allen",4200,"Mem@Ind 07:00PM ET",22.092,"Mem"
"SG/SF","Bojan Bogdanovic",4200,"Was@Phi 07:00PM ET",22.205,"Was"
"SG/SF","Norman Powell",4200,"Bos@Tor 08:00PM ET",13.311,"Tor"
"PF","Nikola Mirotic",4100,"Pho@Chi 08:00PM ET",20.047,"Chi"
"SG/SF","Josh Richardson",4000,"Mia@Atl 08:00PM ET",22.473,"Mia"
"C","Willie Reed",4000,"Mia@Atl 08:00PM ET",13.495,"Mia"
"SG","Rodney Hood",4000,"Uta@Mil 08:00PM ET",22.913,"Uta"
"PG/SG","Jamal Murray",4000,"Bkn@Den 09:00PM ET",16.079,"Den"
"SF","Brandon Ingram",4000,"LAL@OKC 08:00PM ET",17.461,"LAL"
"PF","Marquese Chriss",4000,"Pho@Chi 08:00PM ET",15.570,"Pho"
"SG","Monta Ellis",4000,"Mem@Ind 07:00PM ET",18.689,"Ind"
"PF","JaMychal Green",4000,"Mem@Ind 07:00PM ET",22.371,"Mem"
"PG","Tony Parker",4000,"SA@LAC 10:30PM ET",20.802,"SA"
"SG","Jamal Crawford",4000,"SA@LAC 10:30PM ET",20.741,"LAC"
"PG","Shelvin Mack",3900,"Uta@Mil 08:00PM ET",15.304,"Uta"
"SF","Andre Roberson",3900,"LAL@OKC 08:00PM ET",18.838,"OKC"
"PF","Larry Nance Jr.",3900,"LAL@OKC 08:00PM ET",19.506,"LAL"
"SG/SF","Shabazz Muhammad",3900,"Dal@Min 08:00PM ET",14.443,"Min"
"PG/SG","Brandon Knight",3900,"Pho@Chi 08:00PM ET",18.194,"Pho"
"SG","Nik Stauskas",3900,"Was@Phi 07:00PM ET",17.773,"Phi"
"PG/SF","Raymond Felton",3900,"SA@LAC 10:30PM ET",18.018,"LAC"
"SG","Danny Green",3900,"SA@LAC 10:30PM ET",18.531,"SA"
"PG","Spencer Dinwiddie",3800,"Bkn@Den 09:00PM ET",16.068,"Bkn"
"SF","Doug McDermott",3800,"LAL@OKC 08:00PM ET",16.375,"OKC"
"C","Alex Len",3800,"Pho@Chi 08:00PM ET",19.176,"Pho"
"C","Joffrey Lauvergne",3800,"Pho@Chi 08:00PM ET",12.655,"Chi"
"PF/C","Kevin Seraphin",3800,"Mem@Ind 07:00PM ET",10.265,"Ind"
"SG/SF","Jaylen Brown",3800,"Bos@Tor 08:00PM ET",11.019,"Bos"
"C","John Henson",3700,"Uta@Mil 08:00PM ET",18.288,"Mil"
"SF","Caris LeVert",3700,"Bkn@Den 09:00PM ET",15.375,"Bkn"
"PF/C","Tarik Black",3700,"LAL@OKC 08:00PM ET",15.337,"LAL"
"SG/SF","Vince Carter",3700,"Mem@Ind 07:00PM ET",17.835,"Mem"
"SF/PF","Jerami Grant",3600,"LAL@OKC 08:00PM ET",13.754,"OKC"
"C","Ivica Zubac",3600,"LAL@OKC 08:00PM ET",13.217,"LAL"
"PG","J.J. Barea",3600,"Dal@Min 08:00PM ET",24.167,"Dal"
"C","Alan Williams",3600,"Pho@Chi 08:00PM ET",9.022,"Pho"
"C","Cristiano Felicio",3600,"Pho@Chi 08:00PM ET",12.927,"Chi"
"SG/SF","C.J. Miles",3600,"Mem@Ind 07:00PM ET",18.083,"Ind"
"PF/C","Amir Johnson",3600,"Bos@Tor 08:00PM ET",16.839,"Bos"
"SG/SF","Thabo Sefolosha",3500,"Mia@Atl 08:00PM ET",19.551,"Atl"
"SF","Wayne Ellington",3500,"Mia@Atl 08:00PM ET",17.851,"Mia"
"PG/SG","Matthew Dellavedova",3500,"Uta@Mil 08:00PM ET",19.090,"Mil"
"SG","Devin Harris",3500,"Dal@Min 08:00PM ET",12.596,"Dal"
"PG","Jerian Grant",3500,"Pho@Chi 08:00PM ET",11.690,"Chi"
"PG","Cameron Payne",3500,"Pho@Chi 08:00PM ET",11.638,"Chi"
"PG","Andrew Harrison",3500,"Mem@Ind 07:00PM ET",15.132,"Mem"
"SF/PF","Chandler Parsons",3500,"Mem@Ind 07:00PM ET",13.602,"Mem"
"SG/SF","Justin Anderson",3500,"Was@Phi 07:00PM ET",12.740,"Phi"
"SF","Joe Johnson",3400,"Uta@Mil 08:00PM ET",16.107,"Uta"
"SG/SF","Joe Harris",3400,"Bkn@Den 09:00PM ET",15.339,"Bkn"
"PF/C","Darrell Arthur",3400,"Bkn@Den 09:00PM ET",14.362,"Den"
"C","Justin Hamilton",3400,"Bkn@Den 09:00PM ET",16.385,"Bkn"
"SF","James Ennis III",3400,"Mem@Ind 07:00PM ET",16.693,"Mem"
"SG","Gerald Henderson",3400,"Was@Phi 07:00PM ET",16.951,"Phi"
"PG","Patty Mills",3400,"SA@LAC 10:30PM ET",18.827,"SA"
"SG/SF","Jonathon Simmons",3400,"SA@LAC 10:30PM ET",13.447,"SA"
"PF/C","Lucas Nogueira",3400,"Bos@Tor 08:00PM ET",17.682,"Tor"
"SF","Rodney McGruder",3300,"Mia@Atl 08:00PM ET",14.868,"Mia"
"SF","Tony Snell",3300,"Uta@Mil 08:00PM ET",16.352,"Mil"
"PF/C","Thon Maker",3300,"Uta@Mil 08:00PM ET",7.033,"Mil"
"PG","Sergio Rodriguez",3300,"Was@Phi 07:00PM ET",20.255,"Phi"
"SG","Kyle Anderson",3300,"SA@LAC 10:30PM ET",9.721,"SA"
"PF","Patrick Patterson",3300,"Bos@Tor 08:00PM ET",18.888,"Tor"
"PF","Mirza Teletovic",3200,"Uta@Mil 08:00PM ET",12.190,"Mil"
"SF","Luol Deng",3200,"LAL@OKC 08:00PM ET",19.125,"LAL"
"PF","Domantas Sabonis",3200,"LAL@OKC 08:00PM ET",14.048,"OKC"
"SG","Brandon Rush",3200,"Dal@Min 08:00PM ET",9.174,"Min"
"C","Salah Mejri",3200,"Dal@Min 08:00PM ET",11.545,"Dal"
"PF","Lavoy Allen",3200,"Mem@Ind 07:00PM ET",8.512,"Ind"
"SF","Kelly Oubre Jr.",3200,"Was@Phi 07:00PM ET",13.325,"Was"
"PF/C","Marreese Speights",3200,"SA@LAC 10:30PM ET",19.018,"LAC"
"PG/SG","Cory Joseph",3200,"Bos@Tor 08:00PM ET",17.341,"Tor"
"PG/SG","Alec Burks",3100,"Uta@Mil 08:00PM ET",11.488,"Uta"
"PG","Kris Dunn",3100,"Dal@Min 08:00PM ET",12.250,"Min"
"PF","Nemanja Bjelica",3100,"Dal@Min 08:00PM ET",13.227,"Min"
"SG","Manu Ginobili",3100,"SA@LAC 10:30PM ET",17.036,"SA"
"PG","Malcolm Delaney",3000,"Mia@Atl 08:00PM ET",12.853,"Atl"
"SG","Lamar Patterson",3000,"Mia@Atl 08:00PM ET",5.375,"Atl"
"SG","Marcus Georges-Hunt",3000,"Mia@Atl 08:00PM ET",0,"Mia"
"SF","Mike Dunleavy",3000,"Mia@Atl 08:00PM ET",10.213,"Atl"
"SF","Taurean Prince",3000,"Mia@Atl 08:00PM ET",8.098,"Atl"
"SF","DeAndre' Bembry",3000,"Mia@Atl 08:00PM ET",6.471,"Atl"
"PF/C","Mike Muscala",3000,"Mia@Atl 08:00PM ET",15.970,"Atl"
"PF","Chris Bosh",3000,"Mia@Atl 08:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Atl 08:00PM ET",13.523,"Mia"
"PF","Mike Scott",3000,"Mia@Atl 08:00PM ET",7.153,"Atl"
"PF","Luke Babbitt",3000,"Mia@Atl 08:00PM ET",9.063,"Mia"
"PF","Okaro White",3000,"Mia@Atl 08:00PM ET",8.946,"Mia"
"PF","Justise Winslow",3000,"Mia@Atl 08:00PM ET",25.833,"Mia"
"C","Udonis Haslem",3000,"Mia@Atl 08:00PM ET",5.859,"Mia"
"C","Kris Humphries",3000,"Mia@Atl 08:00PM ET",10.818,"Atl"
"PG","Raul Neto",3000,"Uta@Mil 08:00PM ET",4.845,"Uta"
"PG","Dante Exum",3000,"Uta@Mil 08:00PM ET",11.667,"Uta"
"SG","Jason Terry",3000,"Uta@Mil 08:00PM ET",9.032,"Mil"
"SG","Rashad Vaughn",3000,"Uta@Mil 08:00PM ET",7.469,"Mil"
"PF/C","Boris Diaw",3000,"Uta@Mil 08:00PM ET",10.641,"Uta"
"PF","Joel Bolomboy",3000,"Uta@Mil 08:00PM ET",2.833,"Uta"
"PF","Jabari Parker",3000,"Uta@Mil 08:00PM ET",34.578,"Mil"
"PF","Trey Lyles",3000,"Uta@Mil 08:00PM ET",15.149,"Uta"
"C","Roy Hibbert",3000,"Uta@Mil 08:00PM ET",12.488,"Mil"
"C","Spencer Hawes",3000,"Uta@Mil 08:00PM ET",17.143,"Mil"
"C","Jeff Withey",3000,"Uta@Mil 08:00PM ET",7.102,"Uta"
"PG","Isaiah Whitehead",3000,"Bkn@Den 09:00PM ET",15.870,"Bkn"
"PG","Malik Beasley",3000,"Bkn@Den 09:00PM ET",4.153,"Den"
"SG","Mike Miller",3000,"Bkn@Den 09:00PM ET",4.357,"Den"
"SG","Randy Foye",3000,"Bkn@Den 09:00PM ET",12.552,"Bkn"
"SF","Marcus Thornton",3000,"Bkn@Den 09:00PM ET",12.712,"Bkn"
"PF/C","Andrew Nicholson",3000,"Bkn@Den 09:00PM ET",5.276,"Bkn"
"PF","Luis Scola",3000,"Bkn@Den 09:00PM ET",12.285,"Bkn"
"PF","Quincy Acy",3000,"Bkn@Den 09:00PM ET",9.236,"Bkn"
"PF","Johnny O'Bryant III",3000,"Bkn@Den 09:00PM ET",5.464,"Den"
"PG","Jose Calderon",3000,"LAL@OKC 08:00PM ET",8.720,"LAL"
"PG","Semaj Christon",3000,"LAL@OKC 08:00PM ET",8.720,"OKC"
"PG","Tyler Ennis",3000,"LAL@OKC 08:00PM ET",4.379,"LAL"
"SG/SF","Alex Abrines",3000,"LAL@OKC 08:00PM ET",8.995,"OKC"
"SG","Corey Brewer",3000,"LAL@OKC 08:00PM ET",9.802,"LAL"
"SF","Metta World Peace",3000,"LAL@OKC 08:00PM ET",2.569,"LAL"
"SF","Kyle Singler",3000,"LAL@OKC 08:00PM ET",4.315,"OKC"
"SF","Josh Huestis",3000,"LAL@OKC 08:00PM ET",14.000,"OKC"
"PF","Thomas Robinson",3000,"LAL@OKC 08:00PM ET",11.485,"LAL"
"C","Nick Collison",3000,"LAL@OKC 08:00PM ET",3.482,"OKC"
"C","Timofey Mozgov",3000,"LAL@OKC 08:00PM ET",15.840,"LAL"
"PG","Tyus Jones",3000,"Dal@Min 08:00PM ET",9.014,"Min"
"SG","Zach LaVine",3000,"Dal@Min 08:00PM ET",30.207,"Min"
"SG","Nicolas Brussino",3000,"Dal@Min 08:00PM ET",5.160,"Dal"
"SF","Lance Stephenson",3000,"Dal@Min 08:00PM ET",15.425,"Min"
"SF","Dorian Finney-Smith",3000,"Dal@Min 08:00PM ET",10.914,"Dal"
"PF","Jordan Hill",3000,"Dal@Min 08:00PM ET",5.350,"Min"
"PF","Dwight Powell",3000,"Dal@Min 08:00PM ET",16.379,"Dal"
"PF","Adreian Payne",3000,"Dal@Min 08:00PM ET",7.875,"Min"
"C","Cole Aldrich",3000,"Dal@Min 08:00PM ET",7.696,"Min"
"C","Nikola Pekovic",3000,"Dal@Min 08:00PM ET",0,"Min"
"C","A.J. Hammons",3000,"Dal@Min 08:00PM ET",3.794,"Dal"
"PG","Ronnie Price",3000,"Pho@Chi 08:00PM ET",2.500,"Pho"
"PG","Isaiah Canaan",3000,"Pho@Chi 08:00PM ET",10.053,"Chi"
"PG","Tyler Ulis",3000,"Pho@Chi 08:00PM ET",6.778,"Pho"
"SG/SF","Paul Zipser",3000,"Pho@Chi 08:00PM ET",8.609,"Chi"
"SG","Leandro Barbosa",3000,"Pho@Chi 08:00PM ET",10.241,"Pho"
"SG","Anthony Morrow",3000,"Pho@Chi 08:00PM ET",8.919,"Chi"
"SF","Jared Dudley",3000,"Pho@Chi 08:00PM ET",15.281,"Pho"
"SF","Denzel Valentine",3000,"Pho@Chi 08:00PM ET",7.789,"Chi"
"SF","Derrick Jones Jr.",3000,"Pho@Chi 08:00PM ET",2.607,"Pho"
"PF","Dragan Bender",3000,"Pho@Chi 08:00PM ET",8.053,"Pho"
"C","Jared Sullinger",3000,"Pho@Chi 08:00PM ET",7.705,"Pho"
"PG","Aaron Brooks",3000,"Mem@Ind 07:00PM ET",11.043,"Ind"
"PG","Toney Douglas",3000,"Mem@Ind 07:00PM ET",14.179,"Mem"
"PG","Rodney Stuckey",3000,"Mem@Ind 07:00PM ET",14.730,"Ind"
"PG","Wade Baldwin IV",3000,"Mem@Ind 07:00PM ET",9.156,"Mem"
"SG/SF","Glenn Robinson III",3000,"Mem@Ind 07:00PM ET",13.686,"Ind"
"SG","Troy Daniels",3000,"Mem@Ind 07:00PM ET",12.698,"Mem"
"SG","Joe Young",3000,"Mem@Ind 07:00PM ET",4.360,"Ind"
"PF","Rakeem Christmas",3000,"Mem@Ind 07:00PM ET",3.821,"Ind"
"PF","Georges Niang",3000,"Mem@Ind 07:00PM ET",2.386,"Ind"
"PF","Jarell Martin",3000,"Mem@Ind 07:00PM ET",9.944,"Mem"
"PF","Deyonta Davis",3000,"Mem@Ind 07:00PM ET",5.630,"Mem"
"C","Al Jefferson",3000,"Mem@Ind 07:00PM ET",16.110,"Ind"
"C","Brandan Wright",3000,"Mem@Ind 07:00PM ET",12.250,"Mem"
"PG/SG","Tomas Satoransky",3000,"Was@Phi 07:00PM ET",8.981,"Was"
"PG","Jerryd Bayless",3000,"Was@Phi 07:00PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"Was@Phi 07:00PM ET",8.344,"Phi"
"PG","Trey Burke",3000,"Was@Phi 07:00PM ET",9.191,"Was"
"SG","Sheldon McClellan",3000,"Was@Phi 07:00PM ET",6.140,"Was"
"SG","Danuel House",3000,"Was@Phi 07:00PM ET",1.250,"Was"
"SG","Timothe Luwawu-Cabarrot",3000,"Was@Phi 07:00PM ET",7.122,"Phi"
"SF","Ben Simmons",3000,"Was@Phi 07:00PM ET",0,"Phi"
"PF/C","Jason Smith",3000,"Was@Phi 07:00PM ET",11.193,"Was"
"PF","Chris McCullough",3000,"Was@Phi 07:00PM ET",4.625,"Was"
"C","Andrew Bogut",3000,"Was@Phi 07:00PM ET",18.394,"Phi"
"C","Ian Mahinmi",3000,"Was@Phi 07:00PM ET",7.650,"Was"
"C","Tiago Splitter",3000,"Was@Phi 07:00PM ET",0,"Phi"
"C","Daniel Ochefu",3000,"Was@Phi 07:00PM ET",2.788,"Was"
"PG","Bryn Forbes",3000,"SA@LAC 10:30PM ET",2.175,"SA"
"PG","Dejounte Murray",3000,"SA@LAC 10:30PM ET",6.573,"SA"
"SG","Alan Anderson",3000,"SA@LAC 10:30PM ET",5.424,"LAC"
"SF/PF","Luc Richard Mbah a Moute",3000,"SA@LAC 10:30PM ET",12.545,"LAC"
"SF/PF","Davis Bertans",3000,"SA@LAC 10:30PM ET",8.698,"SA"
"SF","Paul Pierce",3000,"SA@LAC 10:30PM ET",6.654,"LAC"
"SF","Wesley Johnson",3000,"SA@LAC 10:30PM ET",9.990,"LAC"
"PF","Joel Anthony",3000,"SA@LAC 10:30PM ET",4.333,"SA"
"PF","Brice Johnson",3000,"SA@LAC 10:30PM ET",2.000,"LAC"
"C","Brandon Bass",3000,"SA@LAC 10:30PM ET",9.993,"LAC"
"C","Diamond Stone",3000,"SA@LAC 10:30PM ET",2.643,"LAC"
"PG","Fred VanVleet",3000,"Bos@Tor 08:00PM ET",6.393,"Tor"
"PG","Delon Wright",3000,"Bos@Tor 08:00PM ET",13.000,"Tor"
"PG","Demetrius Jackson",3000,"Bos@Tor 08:00PM ET",5.000,"Bos"
"PG","Terry Rozier",3000,"Bos@Tor 08:00PM ET",13.774,"Bos"
"SG","James Young",3000,"Bos@Tor 08:00PM ET",5.250,"Bos"
"SF","Gerald Green",3000,"Bos@Tor 08:00PM ET",9.799,"Bos"
"SF","Bruno Caboclo",3000,"Bos@Tor 08:00PM ET",2.313,"Tor"
"PF","Jonas Jerebko",3000,"Bos@Tor 08:00PM ET",10.982,"Bos"
"PF","Jordan Mickey",3000,"Bos@Tor 08:00PM ET",5.188,"Bos"
"PF","Pascal Siakam",3000,"Bos@Tor 08:00PM ET",11.552,"Tor"
"C","Tyler Zeller",3000,"Bos@Tor 08:00PM ET",10.186,"Bos"
"C","Jakob Poeltl",3000,"Bos@Tor 08:00PM ET",7.180,"Tor"
