"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG/SF","Nicolas Batum",6900,"Orl@Cha 07:00PM ET",35.496,"Cha"
"PG","Dennis Schroder",6800,"Tor@Atl 08:00PM ET",32.016,"Atl"
"SG","Dwyane Wade",6800,"Hou@Chi 08:00PM ET",34.340,"Chi"
"SG","Seth Curry",6700,"Bkn@Dal 09:00PM ET",23.394,"Dal"
"SF","Khris Middleton",6600,"Ind@Mil 08:00PM ET",27.500,"Mil"
"PF/C","Frank Kaminsky",6600,"Orl@Cha 07:00PM ET",23.322,"Cha"
"PG","Jeff Teague",6500,"Ind@Mil 08:00PM ET",35.461,"Ind"
"SF/PF","Harrison Barnes",6400,"Bkn@Dal 09:00PM ET",30.766,"Dal"
"PF/C","Serge Ibaka",6300,"Tor@Atl 08:00PM ET",30.369,"Tor"
"PF","Markieff Morris",6200,"Was@Sac 10:30PM ET",28.820,"Was"
"SF/PF","Otto Porter",6100,"Was@Sac 10:30PM ET",29.782,"Was"
"PF/C","Dirk Nowitzki",6100,"Bkn@Dal 09:00PM ET",27.919,"Dal"
"C","Brook Lopez",6100,"Bkn@Dal 09:00PM ET",34.750,"Bkn"
"SF","Danilo Gallinari",6000,"Bos@Den 09:00PM ET",29.113,"Den"
"C","Mason Plumlee",5900,"Bos@Den 09:00PM ET",29.869,"Den"
"PF","Aaron Gordon",5900,"Orl@Cha 07:00PM ET",22.881,"Orl"
"SG","Tim Hardaway Jr.",5800,"Tor@Atl 08:00PM ET",22.089,"Atl"
"C","Greg Monroe",5800,"Ind@Mil 08:00PM ET",26.444,"Mil"
"SG","Evan Fournier",5700,"Orl@Cha 07:00PM ET",27.222,"Orl"
"C","Nerlens Noel",5700,"Bkn@Dal 09:00PM ET",21.750,"Dal"
"SG","Gary Harris",5600,"Bos@Den 09:00PM ET",24.675,"Den"
"SF","Jae Crowder",5600,"Bos@Den 09:00PM ET",27.245,"Bos"
"C","Al Horford",5600,"Bos@Den 09:00PM ET",33.941,"Bos"
"PF","Marvin Williams",5600,"Orl@Cha 07:00PM ET",23.750,"Cha"
"C","Bismack Biyombo",5500,"Orl@Cha 07:00PM ET",19.387,"Orl"
"C","Myles Turner",5400,"Ind@Mil 08:00PM ET",31.631,"Ind"
"SG","Avery Bradley",5400,"Bos@Den 09:00PM ET",31.750,"Bos"
"PG/SG","Cory Joseph",5300,"Tor@Atl 08:00PM ET",18.226,"Tor"
"PG/SG","Darren Collison",5300,"Was@Sac 10:30PM ET",24.871,"Sac"
"PF/C","Gorgui Dieng",5200,"GS@Min 08:00PM ET",26.742,"Min"
"SF","Terrence Ross",5200,"Orl@Cha 07:00PM ET",19.029,"Orl"
"C","Cody Zeller",5200,"Orl@Cha 07:00PM ET",24.182,"Cha"
"C","Clint Capela",5200,"Hou@Chi 08:00PM ET",26.720,"Hou"
"PG/SF","Tyreke Evans",5200,"Was@Sac 10:30PM ET",21.977,"Sac"
"C","Marcin Gortat",5200,"Was@Sac 10:30PM ET",30.575,"Was"
"PG","Yogi Ferrell",5200,"Bkn@Dal 09:00PM ET",20.120,"Dal"
"SG/SF","Wesley Matthews",5200,"Bkn@Dal 09:00PM ET",26.371,"Dal"
"PG/SG","Marcus Smart",5100,"Bos@Den 09:00PM ET",25.843,"Bos"
"SG","Andre Iguodala",5100,"GS@Min 08:00PM ET",19.851,"GS"
"PG/SG","Patrick Beverley",5100,"Hou@Chi 08:00PM ET",27.706,"Hou"
"PG","Rajon Rondo",5100,"Hou@Chi 08:00PM ET",25.218,"Chi"
"SG","Sean Kilpatrick",5100,"Bkn@Dal 09:00PM ET",23.379,"Bkn"
"PG/SG","Malcolm Brogdon",5000,"Ind@Mil 08:00PM ET",21.671,"Mil"
"PG/SG","Lou Williams",5000,"Hou@Chi 08:00PM ET",28.223,"Hou"
"SG","Eric Gordon",5000,"Hou@Chi 08:00PM ET",27.335,"Hou"
"SG/SF","Bojan Bogdanovic",5000,"Was@Sac 10:30PM ET",22.373,"Was"
"PG","Jeremy Lin",5000,"Bkn@Dal 09:00PM ET",27.526,"Bkn"
"SG/SF","Will Barton",4900,"Bos@Den 09:00PM ET",26.680,"Den"
"SF","Michael Kidd-Gilchrist",4900,"Orl@Cha 07:00PM ET",24.397,"Cha"
"PG","Ty Lawson",4900,"Was@Sac 10:30PM ET",21.211,"Sac"
"PF/C","Willie Cauley-Stein",4900,"Was@Sac 10:30PM ET",13.206,"Sac"
"C","Jonas Valanciunas",4800,"Tor@Atl 08:00PM ET",27.448,"Tor"
"PF/C","Trevor Booker",4700,"Bkn@Dal 09:00PM ET",26.957,"Bkn"
"PG","Jameer Nelson",4600,"Bos@Den 09:00PM ET",21.056,"Den"
"SF/PF","Michael Beasley",4500,"Ind@Mil 08:00PM ET",17.030,"Mil"
"SF/PF","Trevor Ariza",4500,"Hou@Chi 08:00PM ET",26.696,"Hou"
"C","Robin Lopez",4500,"Hou@Chi 08:00PM ET",22.930,"Chi"
"SG/SF","Kent Bazemore",4400,"Tor@Atl 08:00PM ET",22.218,"Atl"
"PF/C","Ersan Ilyasova",4400,"Tor@Atl 08:00PM ET",25.805,"Atl"
"PF","Ryan Anderson",4400,"Hou@Chi 08:00PM ET",23.627,"Hou"
"PF","Bobby Portis",4400,"Hou@Chi 08:00PM ET",11.821,"Chi"
"SG/SF","Norman Powell",4300,"Tor@Atl 08:00PM ET",13.900,"Tor"
"SG/SF","Thabo Sefolosha",4200,"Tor@Atl 08:00PM ET",19.736,"Atl"
"PF","Thaddeus Young",4200,"Ind@Mil 08:00PM ET",24.866,"Ind"
"PF","Rondae Hollis-Jefferson",4200,"Bkn@Dal 09:00PM ET",20.136,"Bkn"
"SG/SF","Jaylen Brown",4100,"Bos@Den 09:00PM ET",12.410,"Bos"
"PF","Kenneth Faried",4100,"Bos@Den 09:00PM ET",23.546,"Den"
"SF/PF","P.J. Tucker",4000,"Tor@Atl 08:00PM ET",19.563,"Tor"
"SG/SF","C.J. Miles",4000,"Ind@Mil 08:00PM ET",18.694,"Ind"
"PG/SG","Jamal Murray",4000,"Bos@Den 09:00PM ET",16.527,"Den"
"PF/C","Kelly Olynyk",4000,"Bos@Den 09:00PM ET",19.780,"Bos"
"PF/C","Amir Johnson",3900,"Bos@Den 09:00PM ET",17.227,"Bos"
"PF","Juancho Hernangomez",3900,"Bos@Den 09:00PM ET",10.298,"Den"
"PF","Nikola Mirotic",3900,"Hou@Chi 08:00PM ET",20.162,"Chi"
"C","Kosta Koufos",3900,"Was@Sac 10:30PM ET",16.461,"Sac"
"SF","DeMarre Carroll",3800,"Tor@Atl 08:00PM ET",19.349,"Tor"
"SG/SF","Tony Snell",3800,"Ind@Mil 08:00PM ET",16.387,"Mil"
"PF","Nemanja Bjelica",3800,"GS@Min 08:00PM ET",14.070,"Min"
"C","Zaza Pachulia",3800,"GS@Min 08:00PM ET",18.928,"GS"
"PG","Michael Carter-Williams",3800,"Hou@Chi 08:00PM ET",18.964,"Chi"
"SG","Garrett Temple",3800,"Was@Sac 10:30PM ET",18.064,"Sac"
"SG","Buddy Hield",3800,"Was@Sac 10:30PM ET",15.809,"Sac"
"PG/SG","Matthew Dellavedova",3700,"Ind@Mil 08:00PM ET",18.927,"Mil"
"SG","Monta Ellis",3700,"Ind@Mil 08:00PM ET",18.826,"Ind"
"SF","Patrick McCaw",3700,"GS@Min 08:00PM ET",8.171,"GS"
"PF","Terrence Jones",3600,"Ind@Mil 08:00PM ET",24.113,"Mil"
"SG/SF","Shabazz Muhammad",3600,"GS@Min 08:00PM ET",14.479,"Min"
"C","Nene Hilario",3600,"Hou@Chi 08:00PM ET",17.199,"Hou"
"SF","Caris LeVert",3600,"Bkn@Dal 09:00PM ET",15.980,"Bkn"
"PG","Emmanuel Mudiay",3500,"Bos@Den 09:00PM ET",23.074,"Den"
"SF/PF","Matt Barnes",3500,"GS@Min 08:00PM ET",19.987,"GS"
"SF/PF","Sam Dekker",3500,"Hou@Chi 08:00PM ET",15.285,"Hou"
"PF","Skal Labissiere",3500,"Was@Sac 10:30PM ET",10.683,"Sac"
"C","Ian Mahinmi",3500,"Was@Sac 10:30PM ET",14.308,"Was"
"SF/PF","Jeff Green",3400,"Orl@Cha 07:00PM ET",16.452,"Orl"
"PG","Jerian Grant",3400,"Hou@Chi 08:00PM ET",12.066,"Chi"
"PG/SG","Spencer Dinwiddie",3400,"Bkn@Dal 09:00PM ET",16.456,"Bkn"
"SG/SF","Marco Belinelli",3300,"Orl@Cha 07:00PM ET",18.114,"Cha"
"SG","Jeremy Lamb",3300,"Orl@Cha 07:00PM ET",17.585,"Cha"
"SF","Arron Afflalo",3300,"Was@Sac 10:30PM ET",13.505,"Sac"
"PG","J.J. Barea",3300,"Bkn@Dal 09:00PM ET",24.167,"Dal"
"C","John Henson",3200,"Ind@Mil 08:00PM ET",18.128,"Mil"
"PG","Shaun Livingston",3200,"GS@Min 08:00PM ET",11.068,"GS"
"SG/SF","Paul Zipser",3200,"Hou@Chi 08:00PM ET",9.148,"Chi"
"PF","Anthony Tolliver",3200,"Was@Sac 10:30PM ET",15.120,"Sac"
"C","Spencer Hawes",3100,"Ind@Mil 08:00PM ET",16.474,"Mil"
"PG","Brandon Jennings",3100,"Was@Sac 10:30PM ET",20.306,"Was"
"PG/SG","Devin Harris",3100,"Bkn@Dal 09:00PM ET",13.011,"Dal"
"PG","Jose Calderon",3000,"Tor@Atl 08:00PM ET",8.442,"Atl"
"PG","Malcolm Delaney",3000,"Tor@Atl 08:00PM ET",12.409,"Atl"
"PG","Fred VanVleet",3000,"Tor@Atl 08:00PM ET",6.320,"Tor"
"PG","Delon Wright",3000,"Tor@Atl 08:00PM ET",11.806,"Tor"
"SF","Mike Dunleavy",3000,"Tor@Atl 08:00PM ET",10.268,"Atl"
"SF","Ryan Kelly",3000,"Tor@Atl 08:00PM ET",4.200,"Atl"
"SF","Taurean Prince",3000,"Tor@Atl 08:00PM ET",8.951,"Atl"
"SF","DeAndre' Bembry",3000,"Tor@Atl 08:00PM ET",6.052,"Atl"
"SF","Bruno Caboclo",3000,"Tor@Atl 08:00PM ET",2.313,"Tor"
"PF","Kris Humphries",3000,"Tor@Atl 08:00PM ET",10.778,"Atl"
"PF","Patrick Patterson",3000,"Tor@Atl 08:00PM ET",17.856,"Tor"
"PF","Mike Muscala",3000,"Tor@Atl 08:00PM ET",15.745,"Atl"
"PF","Lucas Nogueira",3000,"Tor@Atl 08:00PM ET",16.843,"Tor"
"PF","Pascal Siakam",3000,"Tor@Atl 08:00PM ET",11.413,"Tor"
"C","Jakob Poeltl",3000,"Tor@Atl 08:00PM ET",6.486,"Tor"
"PG","Jason Terry",3000,"Ind@Mil 08:00PM ET",9.495,"Mil"
"PG","Aaron Brooks",3000,"Ind@Mil 08:00PM ET",10.325,"Ind"
"PG","Rodney Stuckey",3000,"Ind@Mil 08:00PM ET",14.867,"Ind"
"SG/SF","Glenn Robinson III",3000,"Ind@Mil 08:00PM ET",13.944,"Ind"
"SG","Joe Young",3000,"Ind@Mil 08:00PM ET",4.037,"Ind"
"SG","Rashad Vaughn",3000,"Ind@Mil 08:00PM ET",6.750,"Mil"
"PF","Lavoy Allen",3000,"Ind@Mil 08:00PM ET",9.569,"Ind"
"PF","Kevin Seraphin",3000,"Ind@Mil 08:00PM ET",9.849,"Ind"
"PF","Mirza Teletovic",3000,"Ind@Mil 08:00PM ET",11.222,"Mil"
"PF","Georges Niang",3000,"Ind@Mil 08:00PM ET",2.386,"Ind"
"PF","Jabari Parker",3000,"Ind@Mil 08:00PM ET",34.578,"Mil"
"C","Al Jefferson",3000,"Ind@Mil 08:00PM ET",15.888,"Ind"
"C","Rakeem Christmas",3000,"Ind@Mil 08:00PM ET",5.857,"Ind"
"C","Thon Maker",3000,"Ind@Mil 08:00PM ET",7.237,"Mil"
"PG","Demetrius Jackson",3000,"Bos@Den 09:00PM ET",4.000,"Bos"
"PG","Terry Rozier",3000,"Bos@Den 09:00PM ET",13.825,"Bos"
"PG","Malik Beasley",3000,"Bos@Den 09:00PM ET",4.153,"Den"
"SG","Mike Miller",3000,"Bos@Den 09:00PM ET",3.891,"Den"
"SG","James Young",3000,"Bos@Den 09:00PM ET",4.860,"Bos"
"SF","Gerald Green",3000,"Bos@Den 09:00PM ET",9.709,"Bos"
"PF","Darrell Arthur",3000,"Bos@Den 09:00PM ET",13.821,"Den"
"PF","Jonas Jerebko",3000,"Bos@Den 09:00PM ET",11.127,"Bos"
"PF","Jordan Mickey",3000,"Bos@Den 09:00PM ET",4.386,"Bos"
"C","Roy Hibbert",3000,"Bos@Den 09:00PM ET",12.198,"Den"
"C","Tyler Zeller",3000,"Bos@Den 09:00PM ET",9.201,"Bos"
"PG/SG","Ian Clark",3000,"GS@Min 08:00PM ET",10.975,"GS"
"PG/SG","Tyus Jones",3000,"GS@Min 08:00PM ET",9.994,"Min"
"PG","Kris Dunn",3000,"GS@Min 08:00PM ET",12.089,"Min"
"SG","Brandon Rush",3000,"GS@Min 08:00PM ET",9.857,"Min"
"SG","Zach LaVine",3000,"GS@Min 08:00PM ET",30.149,"Min"
"SF","Lance Stephenson",3000,"GS@Min 08:00PM ET",14.909,"Min"
"PF","David West",3000,"GS@Min 08:00PM ET",12.765,"GS"
"PF","Jordan Hill",3000,"GS@Min 08:00PM ET",5.350,"Min"
"PF","Adreian Payne",3000,"GS@Min 08:00PM ET",7.875,"Min"
"PF","James Michael McAdoo",3000,"GS@Min 08:00PM ET",6.688,"GS"
"PF","Kevon Looney",3000,"GS@Min 08:00PM ET",7.734,"GS"
"C","JaVale McGee",3000,"GS@Min 08:00PM ET",11.352,"GS"
"C","Cole Aldrich",3000,"GS@Min 08:00PM ET",7.183,"Min"
"C","Nikola Pekovic",3000,"GS@Min 08:00PM ET",0,"Min"
"C","Damian Jones",3000,"GS@Min 08:00PM ET",3.531,"GS"
"PG/SG","D.J. Augustin",3000,"Orl@Cha 07:00PM ET",15.508,"Orl"
"PG","C.J. Watson",3000,"Orl@Cha 07:00PM ET",10.445,"Orl"
"PG","Brian Roberts",3000,"Orl@Cha 07:00PM ET",6.009,"Cha"
"PG","Ramon Sessions",3000,"Orl@Cha 07:00PM ET",12.805,"Cha"
"PG","Briante Weber",3000,"Orl@Cha 07:00PM ET",4.125,"Cha"
"SG","Jodie Meeks",3000,"Orl@Cha 07:00PM ET",16.792,"Orl"
"SG","C.J. Wilcox",3000,"Orl@Cha 07:00PM ET",2.544,"Orl"
"SF","Treveon Graham",3000,"Orl@Cha 07:00PM ET",2.888,"Cha"
"SF","Mario Hezonja",3000,"Orl@Cha 07:00PM ET",8.839,"Orl"
"PF","Johnny O'Bryant III",3000,"Orl@Cha 07:00PM ET",6.477,"Cha"
"PF","Christian Wood",3000,"Orl@Cha 07:00PM ET",5.563,"Cha"
"PF","Damjan Rudez",3000,"Orl@Cha 07:00PM ET",4.223,"Orl"
"C","Miles Plumlee",3000,"Orl@Cha 07:00PM ET",6.885,"Cha"
"C","Stephen Zimmerman Jr.",3000,"Orl@Cha 07:00PM ET",3.479,"Orl"
"PG","Bobby Brown",3000,"Hou@Chi 08:00PM ET",1.592,"Hou"
"PG","Isaiah Canaan",3000,"Hou@Chi 08:00PM ET",9.757,"Chi"
"PG","Cameron Payne",3000,"Hou@Chi 08:00PM ET",11.260,"Chi"
"PG","Isaiah Taylor",3000,"Hou@Chi 08:00PM ET",0,"Hou"
"SG/SF","Denzel Valentine",3000,"Hou@Chi 08:00PM ET",9.103,"Chi"
"SG","Anthony Morrow",3000,"Hou@Chi 08:00PM ET",8.577,"Chi"
"PF/C","Joffrey Lauvergne",3000,"Hou@Chi 08:00PM ET",12.542,"Chi"
"PF","Kyle Wiltjer",3000,"Hou@Chi 08:00PM ET",2.306,"Hou"
"C","Montrezl Harrell",3000,"Hou@Chi 08:00PM ET",17.390,"Hou"
"C","Cristiano Felicio",3000,"Hou@Chi 08:00PM ET",13.132,"Chi"
"C","Chinanu Onuaku",3000,"Hou@Chi 08:00PM ET",6.625,"Hou"
"PG","Trey Burke",3000,"Was@Sac 10:30PM ET",8.792,"Was"
"PG","Tomas Satoransky",3000,"Was@Sac 10:30PM ET",8.380,"Was"
"SG/SF","Kelly Oubre Jr.",3000,"Was@Sac 10:30PM ET",12.512,"Was"
"SG","Langston Galloway",3000,"Was@Sac 10:30PM ET",14.436,"Sac"
"SG","Sheldon McClellan",3000,"Was@Sac 10:30PM ET",5.685,"Was"
"SG","Malachi Richardson",3000,"Was@Sac 10:30PM ET",6.193,"Sac"
"SF","Rudy Gay",3000,"Was@Sac 10:30PM ET",35.200,"Sac"
"SF","Ben McLemore",3000,"Was@Sac 10:30PM ET",11.351,"Sac"
"PF/C","Jason Smith",3000,"Was@Sac 10:30PM ET",11.531,"Was"
"PF","Chris McCullough",3000,"Was@Sac 10:30PM ET",4.383,"Was"
"C","Daniel Ochefu",3000,"Was@Sac 10:30PM ET",2.417,"Was"
"C","Georgios Papagiannis",3000,"Was@Sac 10:30PM ET",2.292,"Sac"
"PG","Quinn Cook",3000,"Bkn@Dal 09:00PM ET",9.850,"Dal"
"PG","Isaiah Whitehead",3000,"Bkn@Dal 09:00PM ET",15.941,"Bkn"
"SG","Randy Foye",3000,"Bkn@Dal 09:00PM ET",12.370,"Bkn"
"SG","Nicolas Brussino",3000,"Bkn@Dal 09:00PM ET",4.884,"Dal"
"SF/PF","Quincy Acy",3000,"Bkn@Dal 09:00PM ET",10.565,"Bkn"
"SF","Joe Harris",3000,"Bkn@Dal 09:00PM ET",15.072,"Bkn"
"SF","K.J. McDaniels",3000,"Bkn@Dal 09:00PM ET",5.074,"Bkn"
"SF","Dorian Finney-Smith",3000,"Bkn@Dal 09:00PM ET",10.988,"Dal"
"PF","Andrew Nicholson",3000,"Bkn@Dal 09:00PM ET",5.400,"Bkn"
"PF","Dwight Powell",3000,"Bkn@Dal 09:00PM ET",15.443,"Dal"
"PF","Ben Bentil",3000,"Bkn@Dal 09:00PM ET",0.667,"Dal"
"C","Justin Hamilton",3000,"Bkn@Dal 09:00PM ET",16.181,"Bkn"
"C","Salah Mejri",3000,"Bkn@Dal 09:00PM ET",11.158,"Dal"
"C","A.J. Hammons",3000,"Bkn@Dal 09:00PM ET",3.583,"Dal"
