"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Nikola Vucevic",7200,"Mia@Orl 07:00PM ET",34.664,"Orl"
"SF/PF","Robert Covington",7200,"NY@Phi 07:00PM ET",28.685,"Phi"
"PG","Goran Dragic",7100,"Mia@Orl 07:00PM ET",36.085,"Mia"
"PF","Paul Millsap",7000,"Cle@Atl 07:00PM ET",37.513,"Atl"
"C","DeAndre Jordan",7000,"LAC@Mil 08:00PM ET",35.131,"LAC"
"SG","Bradley Beal",7000,"Tor@Was 07:00PM ET",34.723,"Was"
"PG","Jrue Holiday",6900,"SA@NO 09:30PM ET",35.913,"NO"
"PG","D'Angelo Russell",6900,"Bos@LAL 10:30PM ET",29.456,"LAL"
"PF","Julius Randle",6800,"Bos@LAL 10:30PM ET",30.566,"LAL"
"PF/C","Serge Ibaka",6700,"Tor@Was 07:00PM ET",30.329,"Tor"
"SG","Devin Booker",6700,"OKC@Pho 09:00PM ET",31.042,"Pho"
"PF/C","Kristaps Porzingis",6600,"NY@Phi 07:00PM ET",34.608,"NY"
"C","Dwight Howard",6500,"Cle@Atl 07:00PM ET",35.691,"Atl"
"C","Joel Embiid",6500,"NY@Phi 07:00PM ET",38.992,"Phi"
"SG/SF","Dion Waiters",6400,"Mia@Orl 07:00PM ET",29.559,"Mia"
"PG","George Hill",6300,"Bkn@Uta 09:00PM ET",30.257,"Uta"
"PG","Dennis Schroder",6200,"Cle@Atl 07:00PM ET",31.691,"Atl"
"C","Al Horford",6200,"Bos@LAL 10:30PM ET",34.153,"Bos"
"PF","Markieff Morris",6100,"Tor@Was 07:00PM ET",29.377,"Was"
"SF/PF","Harrison Barnes",6100,"Mem@Dal 08:30PM ET",31.029,"Dal"
"PF","LaMarcus Aldridge",6100,"SA@NO 09:30PM ET",32.736,"SA"
"SG/SF","Khris Middleton",6000,"LAC@Mil 08:00PM ET",23.179,"Mil"
"SG","Seth Curry",6000,"Mem@Dal 08:30PM ET",22.942,"Dal"
"PG","Derrick Rose",6000,"NY@Phi 07:00PM ET",30.313,"NY"
"SG","Victor Oladipo",6000,"OKC@Pho 09:00PM ET",28.750,"OKC"
"C","Guillermo Hernangomez",5900,"NY@Phi 07:00PM ET",17.697,"NY"
"C","Brook Lopez",5900,"Bkn@Uta 09:00PM ET",35.000,"Bkn"
"SF/PF","T.J. Warren",5800,"OKC@Pho 09:00PM ET",22.891,"Pho"
"C","Greg Monroe",5700,"LAC@Mil 08:00PM ET",26.375,"Mil"
"C","Marcin Gortat",5700,"Tor@Was 07:00PM ET",31.246,"Was"
"PF/C","Zach Randolph",5700,"Mem@Dal 08:30PM ET",28.481,"Mem"
"SF","Jae Crowder",5700,"Bos@LAL 10:30PM ET",27.265,"Bos"
"PG/SG","Malcolm Brogdon",5600,"LAC@Mil 08:00PM ET",21.784,"Mil"
"SF/PF","Otto Porter",5600,"Tor@Was 07:00PM ET",29.903,"Was"
"SG","Evan Fournier",5600,"Mia@Orl 07:00PM ET",27.000,"Orl"
"PF/C","James Johnson",5600,"Mia@Orl 07:00PM ET",26.817,"Mia"
"C","Kyle O'Quinn",5600,"NY@Phi 07:00PM ET",18.898,"NY"
"PG","Elfrid Payton",5500,"Mia@Orl 07:00PM ET",28.061,"Orl"
"SF","Terrence Ross",5500,"Mia@Orl 07:00PM ET",18.605,"Orl"
"PG","T.J. McConnell",5400,"NY@Phi 07:00PM ET",21.958,"Phi"
"C","Pau Gasol",5400,"SA@NO 09:30PM ET",28.964,"SA"
"C","Enes Kanter",5400,"OKC@Pho 09:00PM ET",26.314,"OKC"
"C","Steven Adams",5400,"OKC@Pho 09:00PM ET",27.288,"OKC"
"PG/SG","Jordan Clarkson",5400,"Bos@LAL 10:30PM ET",23.008,"LAL"
"SG","Avery Bradley",5400,"Bos@LAL 10:30PM ET",32.421,"Bos"
"PF","Aaron Gordon",5300,"Mia@Orl 07:00PM ET",22.288,"Orl"
"PF/C","Dirk Nowitzki",5300,"Mem@Dal 08:30PM ET",27.257,"Dal"
"PF/C","Derrick Favors",5300,"Bkn@Uta 09:00PM ET",21.886,"Uta"
"PG/SG","Marcus Smart",5300,"Bos@LAL 10:30PM ET",26.056,"Bos"
"PG/SG","Cory Joseph",5200,"Tor@Was 07:00PM ET",17.742,"Tor"
"PG","Tyler Johnson",5200,"Mia@Orl 07:00PM ET",28.024,"Mia"
"C","Tristan Thompson",5100,"Cle@Atl 07:00PM ET",25.140,"Cle"
"PF","Michael Beasley",5000,"LAC@Mil 08:00PM ET",17.030,"Mil"
"SG/SF","Wesley Matthews",5000,"Mem@Dal 08:30PM ET",26.518,"Dal"
"C","Jahlil Okafor",4900,"NY@Phi 07:00PM ET",21.119,"Phi"
"PF/C","Richaun Holmes",4800,"NY@Phi 07:00PM ET",16.993,"Phi"
"PG","Jeremy Lin",4800,"Bkn@Uta 09:00PM ET",28.117,"Bkn"
"SG/SF","Brandon Ingram",4800,"Bos@LAL 10:30PM ET",17.775,"LAL"
"PG","Yogi Ferrell",4700,"Mem@Dal 08:30PM ET",19.635,"Dal"
"C","Nerlens Noel",4700,"Mem@Dal 08:30PM ET",20.703,"Dal"
"SG","Courtney Lee",4700,"NY@Phi 07:00PM ET",20.661,"NY"
"SG","Tony Allen",4600,"Mem@Dal 08:30PM ET",22.288,"Mem"
"SG","J.J. Redick",4500,"LAC@Mil 08:00PM ET",22.066,"LAC"
"C","Jonas Valanciunas",4500,"Tor@Was 07:00PM ET",27.559,"Tor"
"SG","Rodney Hood",4500,"Bkn@Uta 09:00PM ET",22.680,"Uta"
"PG","Tony Parker",4500,"SA@NO 09:30PM ET",21.050,"SA"
"SG/SF","Bojan Bogdanovic",4400,"Tor@Was 07:00PM ET",22.178,"Was"
"C","Dewayne Dedmon",4400,"SA@NO 09:30PM ET",17.217,"SA"
"C","Alan Williams",4400,"OKC@Pho 09:00PM ET",12.361,"Pho"
"PG/SG","Tim Hardaway Jr.",4300,"Cle@Atl 07:00PM ET",21.207,"Atl"
"PF","Trevor Booker",4300,"Bkn@Uta 09:00PM ET",27.176,"Bkn"
"PF","Marquese Chriss",4300,"OKC@Pho 09:00PM ET",16.020,"Pho"
"PF","Channing Frye",4200,"Cle@Atl 07:00PM ET",17.188,"Cle"
"PG/SG","Austin Rivers",4200,"LAC@Mil 08:00PM ET",21.392,"LAC"
"SF","P.J. Tucker",4200,"Tor@Was 07:00PM ET",19.717,"Tor"
"PF","Rondae Hollis-Jefferson",4200,"Bkn@Uta 09:00PM ET",20.082,"Bkn"
"PF/C","Kelly Olynyk",4200,"Bos@LAL 10:30PM ET",19.894,"Bos"
"SG/SF","Kyle Korver",4100,"Cle@Atl 07:00PM ET",18.991,"Cle"
"PF","Ersan Ilyasova",4100,"Cle@Atl 07:00PM ET",26.071,"Atl"
"SF","Andre Roberson",4100,"OKC@Pho 09:00PM ET",18.902,"OKC"
"SG/SF","Jaylen Brown",4100,"Bos@LAL 10:30PM ET",11.785,"Bos"
"PG","Deron Williams",4000,"Cle@Atl 07:00PM ET",27.110,"Cle"
"SG/SF","Kent Bazemore",4000,"Cle@Atl 07:00PM ET",22.323,"Atl"
"PF","JaMychal Green",4000,"Mem@Dal 08:30PM ET",22.110,"Mem"
"SG/SF","Joe Ingles",4000,"Bkn@Uta 09:00PM ET",16.254,"Uta"
"PF/C","David Lee",4000,"SA@NO 09:30PM ET",18.302,"SA"
"SG","Alex Abrines",4000,"OKC@Pho 09:00PM ET",9.565,"OKC"
"C","Alex Len",4000,"OKC@Pho 09:00PM ET",19.116,"Pho"
"PG","Matthew Dellavedova",3900,"LAC@Mil 08:00PM ET",18.806,"Mil"
"SF","DeMarre Carroll",3900,"Tor@Was 07:00PM ET",19.446,"Tor"
"SG/SF","Josh Richardson",3900,"Mia@Orl 07:00PM ET",20.945,"Mia"
"PG","Shelvin Mack",3900,"Bkn@Uta 09:00PM ET",15.304,"Uta"
"SG","Sean Kilpatrick",3900,"Bkn@Uta 09:00PM ET",22.935,"Bkn"
"SF","Caris LeVert",3900,"Bkn@Uta 09:00PM ET",15.846,"Bkn"
"SG","Nick Young",3900,"Bos@LAL 10:30PM ET",20.856,"LAL"
"SF","Derrick Williams",3800,"Cle@Atl 07:00PM ET",12.833,"Cle"
"SF/PF","Jeff Green",3800,"Mia@Orl 07:00PM ET",16.403,"Orl"
"SG/SF","Vince Carter",3800,"Mem@Dal 08:30PM ET",17.505,"Mem"
"SG","Gerald Henderson",3800,"NY@Phi 07:00PM ET",17.077,"Phi"
"SG","Nik Stauskas",3800,"NY@Phi 07:00PM ET",17.793,"Phi"
"SG","Danny Green",3800,"SA@NO 09:30PM ET",18.353,"SA"
"PF","Taj Gibson",3800,"OKC@Pho 09:00PM ET",24.102,"OKC"
"PF","Larry Nance Jr.",3800,"Bos@LAL 10:30PM ET",19.143,"LAL"
"C","Willie Reed",3700,"Mia@Orl 07:00PM ET",13.610,"Mia"
"PF","Lance Thomas",3700,"NY@Phi 07:00PM ET",10.403,"NY"
"PG","Dejounte Murray",3700,"SA@NO 09:30PM ET",6.750,"SA"
"SG/SF","Thabo Sefolosha",3600,"Cle@Atl 07:00PM ET",19.339,"Atl"
"SG","Jamal Crawford",3600,"LAC@Mil 08:00PM ET",20.108,"LAC"
"PG","Brandon Jennings",3600,"Tor@Was 07:00PM ET",21.034,"Was"
"SG/SF","Norman Powell",3600,"Tor@Was 07:00PM ET",13.408,"Tor"
"PG","J.J. Barea",3600,"Mem@Dal 08:30PM ET",24.167,"Dal"
"PG","Patty Mills",3600,"SA@NO 09:30PM ET",18.750,"SA"
"SG/SF","Doug McDermott",3600,"OKC@Pho 09:00PM ET",16.333,"OKC"
"C","Ivica Zubac",3600,"Bos@LAL 10:30PM ET",13.337,"LAL"
"SG","J.R. Smith",3500,"Cle@Atl 07:00PM ET",17.321,"Cle"
"PG/SF","Raymond Felton",3500,"LAC@Mil 08:00PM ET",17.591,"LAC"
"C","John Henson",3500,"LAC@Mil 08:00PM ET",18.153,"Mil"
"PG","Andrew Harrison",3500,"Mem@Dal 08:30PM ET",14.709,"Mem"
"SG","Devin Harris",3500,"Mem@Dal 08:30PM ET",12.692,"Dal"
"C","Joakim Noah",3500,"NY@Phi 07:00PM ET",21.772,"NY"
"SG","E'Twaun Moore",3500,"SA@NO 09:30PM ET",18.204,"NO"
"C","Tyson Chandler",3500,"OKC@Pho 09:00PM ET",25.830,"Pho"
"SG/SF","Tony Snell",3400,"LAC@Mil 08:00PM ET",16.073,"Mil"
"SF/PF","Chandler Parsons",3400,"Mem@Dal 08:30PM ET",12.883,"Mem"
"SG/SF","Justin Holiday",3400,"NY@Phi 07:00PM ET",15.344,"NY"
"PG","Spencer Dinwiddie",3400,"Bkn@Uta 09:00PM ET",16.611,"Bkn"
"PG","Tim Frazier",3400,"SA@NO 09:30PM ET",21.461,"NO"
"PF/C","Amir Johnson",3400,"Bos@LAL 10:30PM ET",16.617,"Bos"
"SF","Joe Johnson",3300,"Bkn@Uta 09:00PM ET",16.067,"Uta"
"SG/SF","Jonathon Simmons",3300,"SA@NO 09:30PM ET",13.082,"SA"
"SG","Kyle Anderson",3300,"SA@NO 09:30PM ET",9.670,"SA"
"SF/PF","Dante Cunningham",3300,"SA@NO 09:30PM ET",14.625,"NO"
"SF","Solomon Hill",3300,"SA@NO 09:30PM ET",16.424,"NO"
"PF/C","Tarik Black",3300,"Bos@LAL 10:30PM ET",15.102,"LAL"
"PG/SG","Iman Shumpert",3200,"Cle@Atl 07:00PM ET",16.155,"Cle"
"SF/PF","Richard Jefferson",3200,"Cle@Atl 07:00PM ET",10.866,"Cle"
"SF","Taurean Prince",3200,"Cle@Atl 07:00PM ET",9.162,"Atl"
"SF","James Ennis III",3200,"Mem@Dal 08:30PM ET",16.457,"Mem"
"PG","Sergio Rodriguez",3200,"NY@Phi 07:00PM ET",19.836,"Phi"
"SG/SF","Joe Harris",3200,"Bkn@Uta 09:00PM ET",15.304,"Bkn"
"SG","Manu Ginobili",3200,"SA@NO 09:30PM ET",16.962,"SA"
"SG","Brandon Knight",3200,"OKC@Pho 09:00PM ET",18.204,"Pho"
"PF/C","Marreese Speights",3100,"LAC@Mil 08:00PM ET",18.388,"LAC"
"SF","Wayne Ellington",3100,"Mia@Orl 07:00PM ET",17.610,"Mia"
"C","Bismack Biyombo",3100,"Mia@Orl 07:00PM ET",19.175,"Orl"
"SF/PF","Jerami Grant",3100,"OKC@Pho 09:00PM ET",13.675,"OKC"
"PG","Malcolm Delaney",3000,"Cle@Atl 07:00PM ET",12.725,"Atl"
"PG","Kay Felder",3000,"Cle@Atl 07:00PM ET",8.108,"Cle"
"SG","James Jones",3000,"Cle@Atl 07:00PM ET",4.966,"Cle"
"SG","DeAndre Liggins",3000,"Cle@Atl 07:00PM ET",8.394,"Cle"
"SF","Mike Dunleavy",3000,"Cle@Atl 07:00PM ET",10.268,"Atl"
"SF","Ryan Kelly",3000,"Cle@Atl 07:00PM ET",4.200,"Atl"
"SF","DeAndre' Bembry",3000,"Cle@Atl 07:00PM ET",6.052,"Atl"
"PF/C","Mike Muscala",3000,"Cle@Atl 07:00PM ET",15.745,"Atl"
"C","Kris Humphries",3000,"Cle@Atl 07:00PM ET",10.778,"Atl"
"PG","Jason Terry",3000,"LAC@Mil 08:00PM ET",9.020,"Mil"
"SG","Alan Anderson",3000,"LAC@Mil 08:00PM ET",5.160,"LAC"
"SG","Rashad Vaughn",3000,"LAC@Mil 08:00PM ET",7.204,"Mil"
"SF/PF","Luc Richard Mbah a Moute",3000,"LAC@Mil 08:00PM ET",12.556,"LAC"
"SF","Paul Pierce",3000,"LAC@Mil 08:00PM ET",6.654,"LAC"
"SF","Wesley Johnson",3000,"LAC@Mil 08:00PM ET",9.702,"LAC"
"SF","Axel Toupane",3000,"LAC@Mil 08:00PM ET",0.000,"Mil"
"PF","Mirza Teletovic",3000,"LAC@Mil 08:00PM ET",11.571,"Mil"
"PF","Brice Johnson",3000,"LAC@Mil 08:00PM ET",2.000,"LAC"
"PF","Jabari Parker",3000,"LAC@Mil 08:00PM ET",34.578,"Mil"
"C","Brandon Bass",3000,"LAC@Mil 08:00PM ET",10.050,"LAC"
"C","Spencer Hawes",3000,"LAC@Mil 08:00PM ET",17.143,"Mil"
"C","Diamond Stone",3000,"LAC@Mil 08:00PM ET",2.643,"LAC"
"C","Thon Maker",3000,"LAC@Mil 08:00PM ET",7.051,"Mil"
"PG","Trey Burke",3000,"Tor@Was 07:00PM ET",8.967,"Was"
"PG","Tomas Satoransky",3000,"Tor@Was 07:00PM ET",8.798,"Was"
"PG","Fred VanVleet",3000,"Tor@Was 07:00PM ET",6.217,"Tor"
"PG","Delon Wright",3000,"Tor@Was 07:00PM ET",11.708,"Tor"
"SG/SF","Kelly Oubre Jr.",3000,"Tor@Was 07:00PM ET",13.018,"Was"
"SG","Sheldon McClellan",3000,"Tor@Was 07:00PM ET",5.685,"Was"
"SF","Bruno Caboclo",3000,"Tor@Was 07:00PM ET",2.313,"Tor"
"PF/C","Jason Smith",3000,"Tor@Was 07:00PM ET",11.268,"Was"
"PF/C","Lucas Nogueira",3000,"Tor@Was 07:00PM ET",16.843,"Tor"
"PF","Patrick Patterson",3000,"Tor@Was 07:00PM ET",18.119,"Tor"
"PF","Chris McCullough",3000,"Tor@Was 07:00PM ET",4.383,"Was"
"PF","Pascal Siakam",3000,"Tor@Was 07:00PM ET",11.413,"Tor"
"C","Ian Mahinmi",3000,"Tor@Was 07:00PM ET",10.194,"Was"
"C","Daniel Ochefu",3000,"Tor@Was 07:00PM ET",2.417,"Was"
"C","Jakob Poeltl",3000,"Tor@Was 07:00PM ET",6.729,"Tor"
"PG/SG","D.J. Augustin",3000,"Mia@Orl 07:00PM ET",15.738,"Orl"
"PG","C.J. Watson",3000,"Mia@Orl 07:00PM ET",10.571,"Orl"
"SG/SF","Rodney McGruder",3000,"Mia@Orl 07:00PM ET",14.746,"Mia"
"SG","Jodie Meeks",3000,"Mia@Orl 07:00PM ET",16.792,"Orl"
"SG","C.J. Wilcox",3000,"Mia@Orl 07:00PM ET",2.544,"Orl"
"SF","Mario Hezonja",3000,"Mia@Orl 07:00PM ET",8.352,"Orl"
"PF","Chris Bosh",3000,"Mia@Orl 07:00PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Mia@Orl 07:00PM ET",5.859,"Mia"
"PF","Josh McRoberts",3000,"Mia@Orl 07:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Orl 07:00PM ET",9.563,"Mia"
"PF","Okaro White",3000,"Mia@Orl 07:00PM ET",9.736,"Mia"
"PF","Damjan Rudez",3000,"Mia@Orl 07:00PM ET",4.299,"Orl"
"PF","Justise Winslow",3000,"Mia@Orl 07:00PM ET",25.833,"Mia"
"C","Stephen Zimmerman Jr.",3000,"Mia@Orl 07:00PM ET",3.900,"Orl"
"PG","Toney Douglas",3000,"Mem@Dal 08:30PM ET",14.441,"Mem"
"PG","Quinn Cook",3000,"Mem@Dal 08:30PM ET",8.250,"Dal"
"PG","Wade Baldwin IV",3000,"Mem@Dal 08:30PM ET",9.156,"Mem"
"SG","Troy Daniels",3000,"Mem@Dal 08:30PM ET",12.717,"Mem"
"SG","Nicolas Brussino",3000,"Mem@Dal 08:30PM ET",5.145,"Dal"
"SF","Dorian Finney-Smith",3000,"Mem@Dal 08:30PM ET",10.979,"Dal"
"PF","Dwight Powell",3000,"Mem@Dal 08:30PM ET",15.784,"Dal"
"PF","Jarell Martin",3000,"Mem@Dal 08:30PM ET",9.913,"Mem"
"PF","Ben Bentil",3000,"Mem@Dal 08:30PM ET",0.000,"Dal"
"PF","Deyonta Davis",3000,"Mem@Dal 08:30PM ET",5.481,"Mem"
"C","Brandan Wright",3000,"Mem@Dal 08:30PM ET",12.750,"Mem"
"C","Salah Mejri",3000,"Mem@Dal 08:30PM ET",11.421,"Dal"
"C","A.J. Hammons",3000,"Mem@Dal 08:30PM ET",3.583,"Dal"
"PG/SG","Ron Baker",3000,"NY@Phi 07:00PM ET",8.161,"NY"
"PG","Jerryd Bayless",3000,"NY@Phi 07:00PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"NY@Phi 07:00PM ET",7.417,"NY"
"PG","Ben Simmons",3000,"NY@Phi 07:00PM ET",0,"Phi"
"SG/SF","Justin Anderson",3000,"NY@Phi 07:00PM ET",12.583,"Phi"
"SG","Sasha Vujacic",3000,"NY@Phi 07:00PM ET",5.558,"NY"
"SF","Mindaugas Kuzminskas",3000,"NY@Phi 07:00PM ET",10.971,"NY"
"SF","Timothe Luwawu-Cabarrot",3000,"NY@Phi 07:00PM ET",7.303,"Phi"
"PF","Maurice Ndour",3000,"NY@Phi 07:00PM ET",4.568,"NY"
"C","Tiago Splitter",3000,"NY@Phi 07:00PM ET",0,"Phi"
"C","Marshall Plumlee",3000,"NY@Phi 07:00PM ET",4.694,"NY"
"PG/SG","Alec Burks",3000,"Bkn@Uta 09:00PM ET",11.590,"Uta"
"PG","Raul Neto",3000,"Bkn@Uta 09:00PM ET",4.808,"Uta"
"PG","Dante Exum",3000,"Bkn@Uta 09:00PM ET",11.761,"Uta"
"PG","Isaiah Whitehead",3000,"Bkn@Uta 09:00PM ET",16.000,"Bkn"
"SG","Randy Foye",3000,"Bkn@Uta 09:00PM ET",12.429,"Bkn"
"SF","K.J. McDaniels",3000,"Bkn@Uta 09:00PM ET",5.100,"Bkn"
"PF/C","Boris Diaw",3000,"Bkn@Uta 09:00PM ET",10.139,"Uta"
"PF/C","Andrew Nicholson",3000,"Bkn@Uta 09:00PM ET",5.276,"Bkn"
"PF","Quincy Acy",3000,"Bkn@Uta 09:00PM ET",9.289,"Bkn"
"PF","Joel Bolomboy",3000,"Bkn@Uta 09:00PM ET",2.833,"Uta"
"PF","Trey Lyles",3000,"Bkn@Uta 09:00PM ET",14.957,"Uta"
"C","Jeff Withey",3000,"Bkn@Uta 09:00PM ET",7.394,"Uta"
"C","Justin Hamilton",3000,"Bkn@Uta 09:00PM ET",16.221,"Bkn"
"PG","Jarrett Jack",3000,"SA@NO 09:30PM ET",8.000,"NO"
"PG","Bryn Forbes",3000,"SA@NO 09:30PM ET",2.175,"SA"
"SG/SF","Hollis Thompson",3000,"SA@NO 09:30PM ET",11.707,"NO"
"SG","Reggie Williams",3000,"SA@NO 09:30PM ET",7.000,"NO"
"SF/PF","Davis Bertans",3000,"SA@NO 09:30PM ET",8.610,"SA"
"SF","Quincy Pondexter",3000,"SA@NO 09:30PM ET",0,"NO"
"PF","Joel Anthony",3000,"SA@NO 09:30PM ET",4.333,"SA"
"PF","Cheick Diallo",3000,"SA@NO 09:30PM ET",9.023,"NO"
"C","Alexis Ajinca",3000,"SA@NO 09:30PM ET",12.880,"NO"
"C","Omer Asik",3000,"SA@NO 09:30PM ET",10.831,"NO"
"C","Donatas Motiejunas",3000,"SA@NO 09:30PM ET",12.065,"NO"
"PG/SG","Leandro Barbosa",3000,"OKC@Pho 09:00PM ET",10.592,"Pho"
"PG","Ronnie Price",3000,"OKC@Pho 09:00PM ET",1.750,"Pho"
"PG","Norris Cole",3000,"OKC@Pho 09:00PM ET",13.750,"OKC"
"PG","Semaj Christon",3000,"OKC@Pho 09:00PM ET",8.460,"OKC"
"PG","Tyler Ulis",3000,"OKC@Pho 09:00PM ET",7.800,"Pho"
"SF/PF","Jared Dudley",3000,"OKC@Pho 09:00PM ET",14.994,"Pho"
"SF","Kyle Singler",3000,"OKC@Pho 09:00PM ET",4.315,"OKC"
"SF","Josh Huestis",3000,"OKC@Pho 09:00PM ET",14.000,"OKC"
"SF","Derrick Jones Jr.",3000,"OKC@Pho 09:00PM ET",5.477,"Pho"
"PF/C","Domantas Sabonis",3000,"OKC@Pho 09:00PM ET",13.746,"OKC"
"PF","Dragan Bender",3000,"OKC@Pho 09:00PM ET",8.053,"Pho"
"C","Nick Collison",3000,"OKC@Pho 09:00PM ET",3.482,"OKC"
"PG","Demetrius Jackson",3000,"Bos@LAL 10:30PM ET",4.000,"Bos"
"PG","Terry Rozier",3000,"Bos@LAL 10:30PM ET",13.804,"Bos"
"PG","Tyler Ennis",3000,"Bos@LAL 10:30PM ET",4.470,"LAL"
"SG","James Young",3000,"Bos@LAL 10:30PM ET",5.011,"Bos"
"SG","David Nwaba",3000,"Bos@LAL 10:30PM ET",1.250,"LAL"
"SF","Metta World Peace",3000,"Bos@LAL 10:30PM ET",2.569,"LAL"
"SF","Luol Deng",3000,"Bos@LAL 10:30PM ET",18.790,"LAL"
"SF","Corey Brewer",3000,"Bos@LAL 10:30PM ET",9.643,"LAL"
"SF","Gerald Green",3000,"Bos@LAL 10:30PM ET",9.799,"Bos"
"PF","Jonas Jerebko",3000,"Bos@LAL 10:30PM ET",11.046,"Bos"
"PF","Thomas Robinson",3000,"Bos@LAL 10:30PM ET",11.900,"LAL"
"PF","Jordan Mickey",3000,"Bos@LAL 10:30PM ET",4.694,"Bos"
"C","Tyler Zeller",3000,"Bos@LAL 10:30PM ET",9.730,"Bos"
"C","Timofey Mozgov",3000,"Bos@LAL 10:30PM ET",15.816,"LAL"
