"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG/SG","Cory Joseph",5000,"Dal@Tor 07:30PM ET",18.410,"Tor"
"PG","Yogi Ferrell",5000,"Dal@Tor 07:30PM ET",20.267,"Dal"
"PF/C","David Lee",5000,"Atl@SA 08:00PM ET",18.238,"SA"
"SG/SF","Will Barton",4900,"LAL@Den 10:30PM ET",26.183,"Den"
"SF","Michael Kidd-Gilchrist",4900,"Chi@Cha 07:00PM ET",24.223,"Cha"
"PG/SG","Malcolm Brogdon",4800,"Mil@Mem 08:00PM ET",21.671,"Mil"
"PG","Ty Lawson",4800,"Orl@Sac 10:30PM ET",21.121,"Sac"
"C","Jonas Valanciunas",4800,"Dal@Tor 07:30PM ET",27.527,"Tor"
"SG/SF","Bojan Bogdanovic",4700,"Was@Min 08:00PM ET",22.246,"Was"
"PG","Jameer Nelson",4600,"LAL@Den 10:30PM ET",21.050,"Den"
"PF","Bobby Portis",4400,"Chi@Cha 07:00PM ET",12.120,"Chi"
"SF/PF","Michael Beasley",4400,"Mil@Mem 08:00PM ET",17.030,"Mil"
"PG","Patty Mills",4400,"Atl@SA 08:00PM ET",19.000,"SA"
"C","Robin Lopez",4300,"Chi@Cha 07:00PM ET",22.807,"Chi"
"SG","Tony Allen",4300,"Mil@Mem 08:00PM ET",21.737,"Mem"
"PF","JaMychal Green",4300,"Mil@Mem 08:00PM ET",22.152,"Mem"
"SG/SF","Joe Ingles",4200,"LAC@Uta 09:00PM ET",16.557,"Uta"
"SG/SF","Norman Powell",4200,"Dal@Tor 07:30PM ET",14.044,"Tor"
"PG/SG","Jamal Murray",4100,"LAL@Den 10:30PM ET",16.610,"Den"
"SG","Nick Young",4100,"LAL@Den 10:30PM ET",20.543,"LAL"
"SG","J.J. Redick",4100,"LAC@Uta 09:00PM ET",21.619,"LAC"
"SG/SF","Jonathon Simmons",4100,"Atl@SA 08:00PM ET",13.119,"SA"
"PF","Nemanja Bjelica",4000,"Was@Min 08:00PM ET",14.421,"Min"
"SF/PF","Larry Nance Jr.",4000,"LAL@Den 10:30PM ET",19.378,"LAL"
"PF","Kenneth Faried",4000,"LAL@Den 10:30PM ET",23.546,"Den"
"SG/SF","Tony Snell",4000,"Mil@Mem 08:00PM ET",16.660,"Mil"
"SG","Buddy Hield",4000,"Orl@Sac 10:30PM ET",16.182,"Sac"
"SG","Jamal Crawford",4000,"LAC@Uta 09:00PM ET",20.170,"LAC"
"PG","Tony Parker",4000,"Atl@SA 08:00PM ET",20.490,"SA"
"PF/C","Ersan Ilyasova",4000,"Atl@SA 08:00PM ET",25.606,"Atl"
"PF","Juancho Hernangomez",3900,"LAL@Den 10:30PM ET",10.265,"Den"
"C","Ivica Zubac",3900,"LAL@Den 10:30PM ET",14.371,"LAL"
"PF","Nikola Mirotic",3900,"Chi@Cha 07:00PM ET",20.162,"Chi"
"C","Kosta Koufos",3900,"Orl@Sac 10:30PM ET",16.629,"Sac"
"SF/PF","P.J. Tucker",3900,"Dal@Tor 07:30PM ET",19.197,"Tor"
"SG/SF","Kent Bazemore",3900,"Atl@SA 08:00PM ET",22.199,"Atl"
"PG","Michael Carter-Williams",3800,"Chi@Cha 07:00PM ET",18.375,"Chi"
"PG/SG","Matthew Dellavedova",3800,"Mil@Mem 08:00PM ET",18.850,"Mil"
"PG/SG","Alec Burks",3800,"LAC@Uta 09:00PM ET",13.108,"Uta"
"SF","Joe Johnson",3800,"LAC@Uta 09:00PM ET",16.028,"Uta"
"SG/SF","Thabo Sefolosha",3800,"Atl@SA 08:00PM ET",19.634,"Atl"
"SG","Danny Green",3800,"Atl@SA 08:00PM ET",18.294,"SA"
"SG/SF","Shabazz Muhammad",3700,"Was@Min 08:00PM ET",14.463,"Min"
"SG","Garrett Temple",3700,"Orl@Sac 10:30PM ET",17.882,"Sac"
"PG","Shelvin Mack",3700,"LAC@Uta 09:00PM ET",15.304,"Uta"
"SF","DeMarre Carroll",3700,"Dal@Tor 07:30PM ET",19.585,"Tor"
"C","Dewayne Dedmon",3700,"Atl@SA 08:00PM ET",16.907,"SA"
"C","Jeff Withey",3600,"LAC@Uta 09:00PM ET",7.486,"Uta"
"SG","Kyle Anderson",3600,"Atl@SA 08:00PM ET",10.348,"SA"
"C","Ian Mahinmi",3500,"Was@Min 08:00PM ET",14.033,"Was"
"PG","Emmanuel Mudiay",3500,"LAL@Den 10:30PM ET",23.074,"Den"
"SG","Jeremy Lamb",3500,"Chi@Cha 07:00PM ET",17.957,"Cha"
"PG/SG","Andrew Harrison",3500,"Mil@Mem 08:00PM ET",14.326,"Mem"
"PF","Skal Labissiere",3500,"Orl@Sac 10:30PM ET",11.132,"Sac"
"PG/SG","Austin Rivers",3500,"LAC@Uta 09:00PM ET",20.996,"LAC"
"PG","Dante Exum",3500,"LAC@Uta 09:00PM ET",11.887,"Uta"
"PG","Dejounte Murray",3500,"Atl@SA 08:00PM ET",7.135,"SA"
"SG","Manu Ginobili",3500,"Atl@SA 08:00PM ET",17.415,"SA"
"PG","Jerian Grant",3400,"Chi@Cha 07:00PM ET",11.882,"Chi"
"SF","Chandler Parsons",3400,"Mil@Mem 08:00PM ET",13.176,"Mem"
"PF","Terrence Jones",3400,"Mil@Mem 08:00PM ET",24.113,"Mil"
"SF/PF","Jeff Green",3400,"Orl@Sac 10:30PM ET",16.196,"Orl"
"PG/SF","Raymond Felton",3400,"LAC@Uta 09:00PM ET",17.141,"LAC"
"SF","Vince Carter",3300,"Mil@Mem 08:00PM ET",17.185,"Mem"
"C","John Henson",3300,"Mil@Mem 08:00PM ET",18.373,"Mil"
"SF","Arron Afflalo",3300,"Orl@Sac 10:30PM ET",13.655,"Sac"
"PF/C","Marreese Speights",3300,"LAC@Uta 09:00PM ET",18.042,"LAC"
"PG","J.J. Barea",3300,"Dal@Tor 07:30PM ET",23.063,"Dal"
"SG/SF","Marco Belinelli",3200,"Chi@Cha 07:00PM ET",18.107,"Cha"
"SG/SF","Paul Zipser",3200,"Chi@Cha 07:00PM ET",9.293,"Chi"
"PG","Toney Douglas",3200,"Mil@Mem 08:00PM ET",14.307,"Mem"
"SF","Taurean Prince",3200,"Atl@SA 08:00PM ET",9.372,"Atl"
"PG","Brandon Jennings",3100,"Was@Min 08:00PM ET",19.969,"Was"
"C","Tarik Black",3100,"LAL@Den 10:30PM ET",14.912,"LAL"
"SF","James Ennis III",3100,"Mil@Mem 08:00PM ET",15.555,"Mem"
"C","Spencer Hawes",3100,"Mil@Mem 08:00PM ET",15.750,"Mil"
"PF","Anthony Tolliver",3100,"Orl@Sac 10:30PM ET",14.954,"Sac"
"PF","Trey Lyles",3100,"LAC@Uta 09:00PM ET",14.544,"Uta"
"PG/SG","Devin Harris",3100,"Dal@Tor 07:30PM ET",13.115,"Dal"
"PG/SG","Tyus Jones",3000,"Was@Min 08:00PM ET",9.785,"Min"
"PG","Trey Burke",3000,"Was@Min 08:00PM ET",8.792,"Was"
"PG","Tomas Satoransky",3000,"Was@Min 08:00PM ET",8.202,"Was"
"PG","Kris Dunn",3000,"Was@Min 08:00PM ET",11.988,"Min"
"SG/SF","Kelly Oubre Jr.",3000,"Was@Min 08:00PM ET",12.187,"Was"
"SG","Brandon Rush",3000,"Was@Min 08:00PM ET",9.950,"Min"
"SG","Sheldon McClellan",3000,"Was@Min 08:00PM ET",5.685,"Was"
"SG","Zach LaVine",3000,"Was@Min 08:00PM ET",30.149,"Min"
"SF","Lance Stephenson",3000,"Was@Min 08:00PM ET",14.909,"Min"
"PF/C","Jason Smith",3000,"Was@Min 08:00PM ET",11.556,"Was"
"PF","Jordan Hill",3000,"Was@Min 08:00PM ET",5.350,"Min"
"PF","Adreian Payne",3000,"Was@Min 08:00PM ET",7.875,"Min"
"PF","Chris McCullough",3000,"Was@Min 08:00PM ET",4.383,"Was"
"C","Cole Aldrich",3000,"Was@Min 08:00PM ET",7.183,"Min"
"C","Nikola Pekovic",3000,"Was@Min 08:00PM ET",0,"Min"
"C","Daniel Ochefu",3000,"Was@Min 08:00PM ET",2.417,"Was"
"PG","Tyler Ennis",3000,"LAL@Den 10:30PM ET",5.338,"LAL"
"PG","Malik Beasley",3000,"LAL@Den 10:30PM ET",4.153,"Den"
"SG","Mike Miller",3000,"LAL@Den 10:30PM ET",3.891,"Den"
"SG","David Nwaba",3000,"LAL@Den 10:30PM ET",6.958,"LAL"
"SF","Metta World Peace",3000,"LAL@Den 10:30PM ET",2.569,"LAL"
"SF","Luol Deng",3000,"LAL@Den 10:30PM ET",18.790,"LAL"
"SF","Corey Brewer",3000,"LAL@Den 10:30PM ET",9.701,"LAL"
"PF","Darrell Arthur",3000,"LAL@Den 10:30PM ET",13.547,"Den"
"PF","Thomas Robinson",3000,"LAL@Den 10:30PM ET",11.514,"LAL"
"C","Roy Hibbert",3000,"LAL@Den 10:30PM ET",11.756,"Den"
"C","Timofey Mozgov",3000,"LAL@Den 10:30PM ET",15.833,"LAL"
"PG","Brian Roberts",3000,"Chi@Cha 07:00PM ET",6.675,"Cha"
"PG","Ramon Sessions",3000,"Chi@Cha 07:00PM ET",12.805,"Cha"
"PG","Isaiah Canaan",3000,"Chi@Cha 07:00PM ET",9.593,"Chi"
"PG","Briante Weber",3000,"Chi@Cha 07:00PM ET",4.222,"Cha"
"PG","Cameron Payne",3000,"Chi@Cha 07:00PM ET",11.705,"Chi"
"SG/SF","Denzel Valentine",3000,"Chi@Cha 07:00PM ET",9.622,"Chi"
"SG","Anthony Morrow",3000,"Chi@Cha 07:00PM ET",8.577,"Chi"
"SF","Treveon Graham",3000,"Chi@Cha 07:00PM ET",2.845,"Cha"
"PF/C","Joffrey Lauvergne",3000,"Chi@Cha 07:00PM ET",12.455,"Chi"
"PF","Johnny O'Bryant III",3000,"Chi@Cha 07:00PM ET",6.477,"Cha"
"PF","Christian Wood",3000,"Chi@Cha 07:00PM ET",7.950,"Cha"
"C","Miles Plumlee",3000,"Chi@Cha 07:00PM ET",6.885,"Cha"
"C","Cristiano Felicio",3000,"Chi@Cha 07:00PM ET",13.289,"Chi"
"PG","Jason Terry",3000,"Mil@Mem 08:00PM ET",9.715,"Mil"
"PG","Wade Baldwin IV",3000,"Mil@Mem 08:00PM ET",9.156,"Mem"
"SG","Troy Daniels",3000,"Mil@Mem 08:00PM ET",12.103,"Mem"
"SG","Rashad Vaughn",3000,"Mil@Mem 08:00PM ET",7.242,"Mil"
"PF/C","Brandan Wright",3000,"Mil@Mem 08:00PM ET",13.688,"Mem"
"PF","Mirza Teletovic",3000,"Mil@Mem 08:00PM ET",11.222,"Mil"
"PF","Jarell Martin",3000,"Mil@Mem 08:00PM ET",9.913,"Mem"
"PF","Jabari Parker",3000,"Mil@Mem 08:00PM ET",34.578,"Mil"
"PF","Deyonta Davis",3000,"Mil@Mem 08:00PM ET",5.286,"Mem"
"C","Thon Maker",3000,"Mil@Mem 08:00PM ET",7.094,"Mil"
"PG/SG","C.J. Watson",3000,"Orl@Sac 10:30PM ET",10.548,"Orl"
"PG","D.J. Augustin",3000,"Orl@Sac 10:30PM ET",15.265,"Orl"
"SG","Jodie Meeks",3000,"Orl@Sac 10:30PM ET",16.792,"Orl"
"SG","C.J. Wilcox",3000,"Orl@Sac 10:30PM ET",2.500,"Orl"
"SG","Langston Galloway",3000,"Orl@Sac 10:30PM ET",14.217,"Sac"
"SG","Malachi Richardson",3000,"Orl@Sac 10:30PM ET",6.193,"Sac"
"SF","Rudy Gay",3000,"Orl@Sac 10:30PM ET",35.200,"Sac"
"SF","Ben McLemore",3000,"Orl@Sac 10:30PM ET",11.469,"Sac"
"SF","Mario Hezonja",3000,"Orl@Sac 10:30PM ET",8.980,"Orl"
"PF","Damjan Rudez",3000,"Orl@Sac 10:30PM ET",4.058,"Orl"
"C","Stephen Zimmerman Jr.",3000,"Orl@Sac 10:30PM ET",3.768,"Orl"
"C","Georgios Papagiannis",3000,"Orl@Sac 10:30PM ET",2.429,"Sac"
"PG","Raul Neto",3000,"LAC@Uta 09:00PM ET",5.191,"Uta"
"SG","Alan Anderson",3000,"LAC@Uta 09:00PM ET",5.160,"LAC"
"SF/PF","Luc Richard Mbah a Moute",3000,"LAC@Uta 09:00PM ET",12.289,"LAC"
"SF","Paul Pierce",3000,"LAC@Uta 09:00PM ET",6.654,"LAC"
"SF","Wesley Johnson",3000,"LAC@Uta 09:00PM ET",9.125,"LAC"
"PF/C","Boris Diaw",3000,"LAC@Uta 09:00PM ET",10.259,"Uta"
"PF","Brandon Bass",3000,"LAC@Uta 09:00PM ET",9.849,"LAC"
"PF","Joel Bolomboy",3000,"LAC@Uta 09:00PM ET",3.700,"Uta"
"PF","Brice Johnson",3000,"LAC@Uta 09:00PM ET",2.000,"LAC"
"C","Diamond Stone",3000,"LAC@Uta 09:00PM ET",2.643,"LAC"
"PG","Fred VanVleet",3000,"Dal@Tor 07:30PM ET",6.481,"Tor"
"PG","Delon Wright",3000,"Dal@Tor 07:30PM ET",12.500,"Tor"
"SG","Manny Harris",3000,"Dal@Tor 07:30PM ET",0.000,"Dal"
"SG","Nicolas Brussino",3000,"Dal@Tor 07:30PM ET",4.884,"Dal"
"SF","Dorian Finney-Smith",3000,"Dal@Tor 07:30PM ET",11.000,"Dal"
"SF","Bruno Caboclo",3000,"Dal@Tor 07:30PM ET",2.313,"Tor"
"PF","Patrick Patterson",3000,"Dal@Tor 07:30PM ET",17.449,"Tor"
"PF","Dwight Powell",3000,"Dal@Tor 07:30PM ET",15.329,"Dal"
"PF","Jarrod Uthoff",3000,"Dal@Tor 07:30PM ET",0.000,"Dal"
"PF","Lucas Nogueira",3000,"Dal@Tor 07:30PM ET",16.843,"Tor"
"PF","Pascal Siakam",3000,"Dal@Tor 07:30PM ET",11.500,"Tor"
"C","Salah Mejri",3000,"Dal@Tor 07:30PM ET",11.288,"Dal"
"C","A.J. Hammons",3000,"Dal@Tor 07:30PM ET",3.583,"Dal"
"C","Jakob Poeltl",3000,"Dal@Tor 07:30PM ET",6.770,"Tor"
"PG","Jose Calderon",3000,"Atl@SA 08:00PM ET",8.750,"Atl"
"PG","Malcolm Delaney",3000,"Atl@SA 08:00PM ET",12.409,"Atl"
"PG","Bryn Forbes",3000,"Atl@SA 08:00PM ET",2.533,"SA"
"SF/PF","Davis Bertans",3000,"Atl@SA 08:00PM ET",8.940,"SA"
"SF","Mike Dunleavy",3000,"Atl@SA 08:00PM ET",10.268,"Atl"
"SF","Ryan Kelly",3000,"Atl@SA 08:00PM ET",4.023,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@SA 08:00PM ET",5.917,"Atl"
"PF","Kris Humphries",3000,"Atl@SA 08:00PM ET",10.859,"Atl"
"PF","Joel Anthony",3000,"Atl@SA 08:00PM ET",4.000,"SA"
"PF","Mike Muscala",3000,"Atl@SA 08:00PM ET",15.556,"Atl"
