"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","David Lee",3700,"SA@OKC 08:00PM ET",18.302,"SA"
"C","Dewayne Dedmon",3700,"SA@OKC 08:00PM ET",16.715,"SA"
"PF/C","Channing Frye",3700,"Cle@Det 07:30PM ET",17.355,"Cle"
"SG","Danny Green",3600,"SA@OKC 08:00PM ET",18.350,"SA"
"SG","Nik Stauskas",3600,"Phi@Por 10:00PM ET",17.893,"Phi"
"PG","Patty Mills",3500,"SA@OKC 08:00PM ET",18.927,"SA"
"PG","Dejounte Murray",3500,"SA@OKC 08:00PM ET",6.903,"SA"
"SF","Andre Roberson",3500,"SA@OKC 08:00PM ET",18.762,"OKC"
"SG","J.R. Smith",3500,"Cle@Det 07:30PM ET",17.321,"Cle"
"C","Aron Baynes",3500,"Cle@Det 07:30PM ET",11.221,"Det"
"PG/SG","Austin Rivers",3500,"LAC@Mem 08:00PM ET",20.919,"LAC"
"PG","Andrew Harrison",3500,"LAC@Mem 08:00PM ET",14.377,"Mem"
"SG","Gerald Henderson",3500,"Phi@Por 10:00PM ET",16.929,"Phi"
"C","Joel Embiid",3500,"Phi@Por 10:00PM ET",38.992,"Phi"
"SF/PF","Larry Nance Jr.",3500,"LAL@Pho 10:30PM ET",19.050,"LAL"
"SG/SF","Vince Carter",3400,"LAC@Mem 08:00PM ET",17.326,"Mem"
"SF/PF","Chandler Parsons",3400,"LAC@Mem 08:00PM ET",13.076,"Mem"
"SG/SF","Jonathon Simmons",3300,"SA@OKC 08:00PM ET",13.085,"SA"
"SG","Kyle Anderson",3300,"SA@OKC 08:00PM ET",9.909,"SA"
"PG","Sergio Rodriguez",3300,"Phi@Por 10:00PM ET",19.767,"Phi"
"PG/SG","Iman Shumpert",3200,"Cle@Det 07:30PM ET",16.034,"Cle"
"PG","Toney Douglas",3200,"LAC@Mem 08:00PM ET",15.125,"Mem"
"SF","James Ennis III",3200,"LAC@Mem 08:00PM ET",15.839,"Mem"
"SG/SF","Doug McDermott",3100,"SA@OKC 08:00PM ET",15.877,"OKC"
"SG","Manu Ginobili",3100,"SA@OKC 08:00PM ET",17.255,"SA"
"PG/SF","Raymond Felton",3100,"LAC@Mem 08:00PM ET",17.198,"LAC"
"C","Tyson Chandler",3100,"LAL@Pho 10:30PM ET",25.830,"Pho"
"C","Tarik Black",3100,"LAL@Pho 10:30PM ET",14.861,"LAL"
"PG","Norris Cole",3000,"SA@OKC 08:00PM ET",7.188,"OKC"
"PG","Semaj Christon",3000,"SA@OKC 08:00PM ET",8.112,"OKC"
"PG","Bryn Forbes",3000,"SA@OKC 08:00PM ET",2.071,"SA"
"SG","Alex Abrines",3000,"SA@OKC 08:00PM ET",9.561,"OKC"
"SF/PF","Davis Bertans",3000,"SA@OKC 08:00PM ET",8.644,"SA"
"SF/PF","Jerami Grant",3000,"SA@OKC 08:00PM ET",13.365,"OKC"
"SF","Kyle Singler",3000,"SA@OKC 08:00PM ET",4.143,"OKC"
"SF","Josh Huestis",3000,"SA@OKC 08:00PM ET",14.000,"OKC"
"PF/C","Domantas Sabonis",3000,"SA@OKC 08:00PM ET",13.773,"OKC"
"PF","Joel Anthony",3000,"SA@OKC 08:00PM ET",3.659,"SA"
"C","Nick Collison",3000,"SA@OKC 08:00PM ET",3.482,"OKC"
"PG","Beno Udrih",3000,"Cle@Det 07:30PM ET",12.033,"Det"
"PG","Kay Felder",3000,"Cle@Det 07:30PM ET",8.108,"Cle"
"SG/SF","Stanley Johnson",3000,"Cle@Det 07:30PM ET",11.438,"Det"
"SG","James Jones",3000,"Cle@Det 07:30PM ET",5.145,"Cle"
"SG","DeAndre Liggins",3000,"Cle@Det 07:30PM ET",8.408,"Cle"
"SG","Reggie Bullock",3000,"Cle@Det 07:30PM ET",8.500,"Det"
"SG","Darrun Hilliard",3000,"Cle@Det 07:30PM ET",5.955,"Det"
"SF/PF","Richard Jefferson",3000,"Cle@Det 07:30PM ET",10.877,"Cle"
"SF","Michael Gbinije",3000,"Cle@Det 07:30PM ET",1.194,"Det"
"PF","Henry Ellenson",3000,"Cle@Det 07:30PM ET",2.964,"Det"
"C","Andrew Bogut",3000,"Cle@Det 07:30PM ET",17.759,"Cle"
"C","Boban Marjanovic",3000,"Cle@Det 07:30PM ET",9.354,"Det"
"PG","Wade Baldwin IV",3000,"LAC@Mem 08:00PM ET",9.156,"Mem"
"SG","Alan Anderson",3000,"LAC@Mem 08:00PM ET",5.160,"LAC"
"SG","Troy Daniels",3000,"LAC@Mem 08:00PM ET",12.148,"Mem"
"SF/PF","Luc Richard Mbah a Moute",3000,"LAC@Mem 08:00PM ET",12.565,"LAC"
"SF","Paul Pierce",3000,"LAC@Mem 08:00PM ET",6.654,"LAC"
"SF","Wesley Johnson",3000,"LAC@Mem 08:00PM ET",9.304,"LAC"
"PF/C","Marreese Speights",3000,"LAC@Mem 08:00PM ET",18.156,"LAC"
"PF","Brandon Bass",3000,"LAC@Mem 08:00PM ET",9.958,"LAC"
"PF","Brice Johnson",3000,"LAC@Mem 08:00PM ET",2.000,"LAC"
"PF","Jarell Martin",3000,"LAC@Mem 08:00PM ET",9.913,"Mem"
"PF","Deyonta Davis",3000,"LAC@Mem 08:00PM ET",5.286,"Mem"
"C","Brandan Wright",3000,"LAC@Mem 08:00PM ET",13.025,"Mem"
"C","Diamond Stone",3000,"LAC@Mem 08:00PM ET",2.643,"LAC"
"PG","Jerryd Bayless",3000,"Phi@Por 10:00PM ET",21.333,"Phi"
"PG","Shabazz Napier",3000,"Phi@Por 10:00PM ET",7.724,"Por"
"PG","Tim Quarterman",3000,"Phi@Por 10:00PM ET",3.385,"Por"
"PG","Ben Simmons",3000,"Phi@Por 10:00PM ET",0,"Phi"
"SF","Pat Connaughton",3000,"Phi@Por 10:00PM ET",4.275,"Por"
"SF","Timothe Luwawu-Cabarrot",3000,"Phi@Por 10:00PM ET",7.800,"Phi"
"PF/C","Meyers Leonard",3000,"Phi@Por 10:00PM ET",12.532,"Por"
"PF/C","Noah Vonleh",3000,"Phi@Por 10:00PM ET",10.065,"Por"
"PF","Justin Harper",3000,"Phi@Por 10:00PM ET",7.167,"Phi"
"PF","Ed Davis",3000,"Phi@Por 10:00PM ET",13.130,"Por"
"PF","Jake Layman",3000,"Phi@Por 10:00PM ET",4.120,"Por"
"C","Tiago Splitter",3000,"Phi@Por 10:00PM ET",0.000,"Phi"
"C","Festus Ezeli",3000,"Phi@Por 10:00PM ET",0,"Por"
"C","Shawn Long",3000,"Phi@Por 10:00PM ET",25.250,"Phi"
"PG/SG","Leandro Barbosa",3000,"LAL@Pho 10:30PM ET",10.829,"Pho"
"PG","Ronnie Price",3000,"LAL@Pho 10:30PM ET",1.750,"Pho"
"PG","Tyler Ennis",3000,"LAL@Pho 10:30PM ET",5.139,"LAL"
"SG","Brandon Knight",3000,"LAL@Pho 10:30PM ET",18.181,"Pho"
"SG","David Nwaba",3000,"LAL@Pho 10:30PM ET",4.813,"LAL"
"SF/PF","Jared Dudley",3000,"LAL@Pho 10:30PM ET",14.713,"Pho"
"SF","Metta World Peace",3000,"LAL@Pho 10:30PM ET",2.569,"LAL"
"SF","Luol Deng",3000,"LAL@Pho 10:30PM ET",18.790,"LAL"
"SF","Corey Brewer",3000,"LAL@Pho 10:30PM ET",9.781,"LAL"
"SF","Derrick Jones Jr.",3000,"LAL@Pho 10:30PM ET",6.107,"Pho"
"PF","Thomas Robinson",3000,"LAL@Pho 10:30PM ET",11.514,"LAL"
"PF","Dragan Bender",3000,"LAL@Pho 10:30PM ET",8.053,"Pho"
"C","Timofey Mozgov",3000,"LAL@Pho 10:30PM ET",15.833,"LAL"
