"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF/PF","Tobias Harris",5300,"Det@NO 08:00PM ET",27.279,"Det"
"C","Mason Plumlee",5200,"Den@Mil 08:00PM ET",30.140,"Den"
"SF","Terrence Ross",5200,"NY@Orl 07:00PM ET",18.638,"Orl"
"C","Kyle O'Quinn",5200,"NY@Orl 07:00PM ET",18.866,"NY"
"PG","T.J. McConnell",5200,"Phi@Mia 07:30PM ET",21.806,"Phi"
"PG/SG","Marcus Smart",5100,"Cle@Bos 08:00PM ET",26.066,"Bos"
"SG","Avery Bradley",5100,"Cle@Bos 08:00PM ET",32.905,"Bos"
"PG","Tyler Johnson",5100,"Phi@Mia 07:30PM ET",27.861,"Mia"
"C","Jahlil Okafor",5100,"Phi@Mia 07:30PM ET",21.213,"Phi"
"C","Clint Capela",5100,"Hou@LAC 10:30PM ET",26.130,"Hou"
"PG","Yogi Ferrell",5000,"Dal@Atl 07:30PM ET",19.359,"Dal"
"SG/SF","Wesley Matthews",5000,"Dal@Atl 07:30PM ET",26.518,"Dal"
"PG/SG","Malcolm Brogdon",5000,"Den@Mil 08:00PM ET",21.634,"Mil"
"PF","Michael Beasley",5000,"Den@Mil 08:00PM ET",17.070,"Mil"
"PG","Jeremy Lin",5000,"Bkn@Sac 10:30PM ET",28.196,"Bkn"
"PF","Rondae Hollis-Jefferson",5000,"Bkn@Sac 10:30PM ET",20.167,"Bkn"
"SF/PF","Trevor Ariza",5000,"Hou@LAC 10:30PM ET",27.004,"Hou"
"PF","Jon Leuer",5000,"Det@NO 08:00PM ET",22.116,"Det"
"PF","Trevor Booker",4900,"Bkn@Sac 10:30PM ET",27.264,"Bkn"
"PF/C","Gorgui Dieng",4900,"Min@Uta 09:00PM ET",26.588,"Min"
"PF","Ryan Anderson",4900,"Hou@LAC 10:30PM ET",23.922,"Hou"
"C","Dewayne Dedmon",4900,"Ind@SA 08:30PM ET",17.433,"SA"
"SG","J.J. Redick",4800,"Hou@LAC 10:30PM ET",22.143,"LAC"
"SG","Eric Gordon",4800,"Hou@LAC 10:30PM ET",27.509,"Hou"
"PG/SG","Tim Hardaway Jr.",4700,"Dal@Atl 07:30PM ET",21.303,"Atl"
"PF/C","Channing Frye",4700,"Cle@Bos 08:00PM ET",17.407,"Cle"
"PF/C","Richaun Holmes",4700,"Phi@Mia 07:30PM ET",16.706,"Phi"
"SG","Courtney Lee",4600,"NY@Orl 07:00PM ET",20.736,"NY"
"C","Jonas Valanciunas",4600,"Was@Tor 07:30PM ET",27.694,"Tor"
"PG","Tony Parker",4600,"Ind@SA 08:30PM ET",21.050,"SA"
"SG/SF","Kyle Korver",4500,"Cle@Bos 08:00PM ET",19.157,"Cle"
"PG","Ish Smith",4500,"Det@NO 08:00PM ET",21.195,"Det"
"PF","Thaddeus Young",4500,"Ind@SA 08:30PM ET",25.563,"Ind"
"SG","Sean Kilpatrick",4400,"Bkn@Sac 10:30PM ET",23.184,"Bkn"
"PG/SG","Austin Rivers",4400,"Hou@LAC 10:30PM ET",21.184,"LAC"
"SF","P.J. Tucker",4400,"Was@Tor 07:30PM ET",19.792,"Tor"
"PF","Kenneth Faried",4300,"Den@Mil 08:00PM ET",23.546,"Den"
"SG","Buddy Hield",4300,"Bkn@Sac 10:30PM ET",15.679,"Sac"
"PF/C","Kelly Olynyk",4200,"Cle@Bos 08:00PM ET",19.958,"Bos"
"PG","Ty Lawson",4200,"Bkn@Sac 10:30PM ET",20.792,"Sac"
"SG","Monta Ellis",4200,"Ind@SA 08:30PM ET",18.952,"Ind"
"SG","Rodney Hood",4100,"Min@Uta 09:00PM ET",22.680,"Uta"
"SG/SF","Kent Bazemore",4000,"Dal@Atl 07:30PM ET",22.325,"Atl"
"PF","Ersan Ilyasova",4000,"Dal@Atl 07:30PM ET",26.051,"Atl"
"PG","Deron Williams",4000,"Cle@Bos 08:00PM ET",27.550,"Cle"
"SG/SF","Jaylen Brown",4000,"Cle@Bos 08:00PM ET",11.679,"Bos"
"PF","Juancho Hernangomez",4000,"Den@Mil 08:00PM ET",10.145,"Den"
"SG/SF","Bojan Bogdanovic",4000,"Was@Tor 07:30PM ET",22.017,"Was"
"SF","DeMarre Carroll",4000,"Was@Tor 07:30PM ET",19.618,"Tor"
"PG","Matthew Dellavedova",3900,"Den@Mil 08:00PM ET",18.698,"Mil"
"PG","Emmanuel Mudiay",3900,"Den@Mil 08:00PM ET",23.617,"Den"
"SG","Gerald Henderson",3900,"Phi@Mia 07:30PM ET",17.310,"Phi"
"SG/SF","Ben McLemore",3900,"Bkn@Sac 10:30PM ET",11.606,"Sac"
"PF/C","Kosta Koufos",3900,"Bkn@Sac 10:30PM ET",16.004,"Sac"
"PG","Shelvin Mack",3900,"Min@Uta 09:00PM ET",15.304,"Uta"
"SG","E'Twaun Moore",3900,"Det@NO 08:00PM ET",18.212,"NO"
"PF/C","David Lee",3900,"Ind@SA 08:30PM ET",18.162,"SA"
"PG/SG","Jamal Murray",3800,"Den@Mil 08:00PM ET",16.171,"Den"
"SF/PF","Jeff Green",3800,"NY@Orl 07:00PM ET",16.341,"Orl"
"SG","Nik Stauskas",3800,"Phi@Mia 07:30PM ET",17.868,"Phi"
"PG","Spencer Dinwiddie",3800,"Bkn@Sac 10:30PM ET",16.643,"Bkn"
"SG/SF","Joe Ingles",3800,"Min@Uta 09:00PM ET",16.288,"Uta"
"SG","Jamal Crawford",3800,"Hou@LAC 10:30PM ET",20.237,"LAC"
"SG","Danny Green",3800,"Ind@SA 08:30PM ET",18.320,"SA"
"SG/SF","Thabo Sefolosha",3700,"Dal@Atl 07:30PM ET",19.383,"Atl"
"PF","Derrick Williams",3700,"Cle@Bos 08:00PM ET",12.586,"Cle"
"C","Willie Reed",3700,"Phi@Mia 07:30PM ET",13.610,"Mia"
"SG","Garrett Temple",3700,"Bkn@Sac 10:30PM ET",17.735,"Sac"
"PF","Anthony Tolliver",3700,"Bkn@Sac 10:30PM ET",15.297,"Sac"
"SF","Solomon Hill",3700,"Det@NO 08:00PM ET",16.483,"NO"
"PG","Dejounte Murray",3700,"Ind@SA 08:30PM ET",6.432,"SA"
"PG","J.J. Barea",3600,"Dal@Atl 07:30PM ET",24.167,"Dal"
"PF","Lance Thomas",3600,"NY@Orl 07:00PM ET",10.050,"NY"
"SG/SF","Josh Richardson",3600,"Phi@Mia 07:30PM ET",20.782,"Mia"
"SF","Caris LeVert",3600,"Bkn@Sac 10:30PM ET",15.409,"Bkn"
"SG/SF","Norman Powell",3600,"Was@Tor 07:30PM ET",13.237,"Tor"
"PG","Patty Mills",3600,"Ind@SA 08:30PM ET",18.895,"SA"
"PG/SG","Devin Harris",3500,"Dal@Atl 07:30PM ET",12.798,"Dal"
"SG","J.R. Smith",3500,"Cle@Bos 08:00PM ET",17.321,"Cle"
"C","John Henson",3500,"Den@Mil 08:00PM ET",18.115,"Mil"
"C","Joakim Noah",3500,"NY@Orl 07:00PM ET",21.772,"NY"
"SF","Arron Afflalo",3500,"Bkn@Sac 10:30PM ET",13.163,"Sac"
"PF/C","Skal Labissiere",3500,"Bkn@Sac 10:30PM ET",9.091,"Sac"
"PG/SF","Raymond Felton",3500,"Hou@LAC 10:30PM ET",17.518,"LAC"
"C","Nene Hilario",3500,"Hou@LAC 10:30PM ET",16.887,"Hou"
"PG/SG","Tomas Satoransky",3500,"Was@Tor 07:30PM ET",8.689,"Was"
"C","Aron Baynes",3500,"Det@NO 08:00PM ET",10.991,"Det"
"SG/SF","C.J. Miles",3500,"Ind@SA 08:30PM ET",18.199,"Ind"
"SF","Taurean Prince",3400,"Dal@Atl 07:30PM ET",9.326,"Atl"
"PF/C","Amir Johnson",3400,"Cle@Bos 08:00PM ET",16.763,"Bos"
"PG/SG","Ron Baker",3400,"NY@Orl 07:00PM ET",8.158,"NY"
"SG/SF","Justin Holiday",3400,"NY@Orl 07:00PM ET",15.263,"NY"
"SG/SF","Joe Harris",3400,"Bkn@Sac 10:30PM ET",15.405,"Bkn"
"C","Montrezl Harrell",3400,"Hou@LAC 10:30PM ET",17.378,"Hou"
"PG","Tim Frazier",3400,"Det@NO 08:00PM ET",21.705,"NO"
"PG/SG","Iman Shumpert",3300,"Cle@Bos 08:00PM ET",16.361,"Cle"
"SG/SF","Tony Snell",3300,"Den@Mil 08:00PM ET",16.149,"Mil"
"PF","Darrell Arthur",3300,"Den@Mil 08:00PM ET",13.895,"Den"
"PG","C.J. Watson",3300,"NY@Orl 07:00PM ET",10.571,"Orl"
"SG","Jodie Meeks",3300,"NY@Orl 07:00PM ET",16.792,"Orl"
"PG","Sergio Rodriguez",3300,"Phi@Mia 07:30PM ET",19.940,"Phi"
"C","Justin Hamilton",3300,"Bkn@Sac 10:30PM ET",16.505,"Bkn"
"SF","Joe Johnson",3300,"Min@Uta 09:00PM ET",16.085,"Uta"
"SF/PF","Sam Dekker",3300,"Hou@LAC 10:30PM ET",15.598,"Hou"
"SG/SF","Jonathon Simmons",3300,"Ind@SA 08:30PM ET",13.245,"SA"
"SG","Manu Ginobili",3300,"Ind@SA 08:30PM ET",17.137,"SA"
"SG","Kyle Anderson",3300,"Ind@SA 08:30PM ET",9.670,"SA"
"SF","Richard Jefferson",3200,"Cle@Bos 08:00PM ET",10.741,"Cle"
"SF","Mario Hezonja",3200,"NY@Orl 07:00PM ET",8.407,"Orl"
"C","Bismack Biyombo",3200,"NY@Orl 07:00PM ET",19.140,"Orl"
"SF/PF","Nemanja Bjelica",3200,"Min@Uta 09:00PM ET",13.483,"Min"
"PF","Patrick Patterson",3200,"Was@Tor 07:30PM ET",18.424,"Tor"
"C","Salah Mejri",3100,"Dal@Atl 07:30PM ET",11.368,"Dal"
"SF","Wayne Ellington",3100,"Phi@Mia 07:30PM ET",17.431,"Mia"
"SG/SF","Shabazz Muhammad",3100,"Min@Uta 09:00PM ET",14.286,"Min"
"PF/C","Marreese Speights",3100,"Hou@LAC 10:30PM ET",18.678,"LAC"
"PG","Malcolm Delaney",3000,"Dal@Atl 07:30PM ET",12.860,"Atl"
"PG","Quinn Cook",3000,"Dal@Atl 07:30PM ET",6.500,"Dal"
"SG","Nicolas Brussino",3000,"Dal@Atl 07:30PM ET",5.095,"Dal"
"SF","Mike Dunleavy",3000,"Dal@Atl 07:30PM ET",10.268,"Atl"
"SF","Ryan Kelly",3000,"Dal@Atl 07:30PM ET",4.200,"Atl"
"SF","Dorian Finney-Smith",3000,"Dal@Atl 07:30PM ET",10.935,"Dal"
"SF","DeAndre' Bembry",3000,"Dal@Atl 07:30PM ET",6.052,"Atl"
"PF/C","Mike Muscala",3000,"Dal@Atl 07:30PM ET",15.745,"Atl"
"PF","Dwight Powell",3000,"Dal@Atl 07:30PM ET",15.957,"Dal"
"PF","Ben Bentil",3000,"Dal@Atl 07:30PM ET",0,"Dal"
"C","Kris Humphries",3000,"Dal@Atl 07:30PM ET",10.778,"Atl"
"C","A.J. Hammons",3000,"Dal@Atl 07:30PM ET",3.583,"Dal"
"PG","Demetrius Jackson",3000,"Cle@Bos 08:00PM ET",4.000,"Bos"
"PG","Terry Rozier",3000,"Cle@Bos 08:00PM ET",13.914,"Bos"
"PG","Kay Felder",3000,"Cle@Bos 08:00PM ET",8.108,"Cle"
"SG","James Jones",3000,"Cle@Bos 08:00PM ET",4.966,"Cle"
"SG","DeAndre Liggins",3000,"Cle@Bos 08:00PM ET",8.394,"Cle"
"SG","Jordan McRae",3000,"Cle@Bos 08:00PM ET",7.318,"Cle"
"SG","James Young",3000,"Cle@Bos 08:00PM ET",5.011,"Bos"
"SF","Gerald Green",3000,"Cle@Bos 08:00PM ET",9.799,"Bos"
"PF","Jonas Jerebko",3000,"Cle@Bos 08:00PM ET",11.034,"Bos"
"PF","Jordan Mickey",3000,"Cle@Bos 08:00PM ET",4.694,"Bos"
"C","Tyler Zeller",3000,"Cle@Bos 08:00PM ET",9.939,"Bos"
"PG","Jason Terry",3000,"Den@Mil 08:00PM ET",9.040,"Mil"
"PG","Malik Beasley",3000,"Den@Mil 08:00PM ET",4.153,"Den"
"SG","Mike Miller",3000,"Den@Mil 08:00PM ET",3.891,"Den"
"SG","Rashad Vaughn",3000,"Den@Mil 08:00PM ET",7.481,"Mil"
"SF","Axel Toupane",3000,"Den@Mil 08:00PM ET",0,"Mil"
"PF","Mirza Teletovic",3000,"Den@Mil 08:00PM ET",11.786,"Mil"
"PF","Jabari Parker",3000,"Den@Mil 08:00PM ET",34.578,"Mil"
"C","Roy Hibbert",3000,"Den@Mil 08:00PM ET",12.198,"Den"
"C","Spencer Hawes",3000,"Den@Mil 08:00PM ET",17.143,"Mil"
"C","Thon Maker",3000,"Den@Mil 08:00PM ET",7.121,"Mil"
"PG/SG","D.J. Augustin",3000,"NY@Orl 07:00PM ET",15.623,"Orl"
"PG","Chasson Randle",3000,"NY@Orl 07:00PM ET",8.344,"NY"
"SG","Sasha Vujacic",3000,"NY@Orl 07:00PM ET",5.558,"NY"
"SG","C.J. Wilcox",3000,"NY@Orl 07:00PM ET",2.544,"Orl"
"SF","Mindaugas Kuzminskas",3000,"NY@Orl 07:00PM ET",10.775,"NY"
"PF","Maurice Ndour",3000,"NY@Orl 07:00PM ET",4.568,"NY"
"PF","Damjan Rudez",3000,"NY@Orl 07:00PM ET",4.299,"Orl"
"C","Marshall Plumlee",3000,"NY@Orl 07:00PM ET",5.031,"NY"
"C","Stephen Zimmerman Jr.",3000,"NY@Orl 07:00PM ET",3.900,"Orl"
"PG","Jerryd Bayless",3000,"Phi@Mia 07:30PM ET",21.333,"Phi"
"PG","Ben Simmons",3000,"Phi@Mia 07:30PM ET",0,"Phi"
"SG/SF","Rodney McGruder",3000,"Phi@Mia 07:30PM ET",14.817,"Mia"
"SG/SF","Justin Anderson",3000,"Phi@Mia 07:30PM ET",12.538,"Phi"
"SF","Timothe Luwawu-Cabarrot",3000,"Phi@Mia 07:30PM ET",7.103,"Phi"
"PF","Chris Bosh",3000,"Phi@Mia 07:30PM ET",0,"Mia"
"PF","Udonis Haslem",3000,"Phi@Mia 07:30PM ET",5.859,"Mia"
"PF","Josh McRoberts",3000,"Phi@Mia 07:30PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Phi@Mia 07:30PM ET",9.348,"Mia"
"PF","Okaro White",3000,"Phi@Mia 07:30PM ET",9.206,"Mia"
"PF","Justise Winslow",3000,"Phi@Mia 07:30PM ET",25.833,"Mia"
"C","Andrew Bogut",3000,"Phi@Mia 07:30PM ET",18.394,"Phi"
"C","Tiago Splitter",3000,"Phi@Mia 07:30PM ET",0,"Phi"
"PG","Isaiah Whitehead",3000,"Bkn@Sac 10:30PM ET",16.020,"Bkn"
"SG","Randy Foye",3000,"Bkn@Sac 10:30PM ET",12.444,"Bkn"
"SG","Langston Galloway",3000,"Bkn@Sac 10:30PM ET",14.921,"Sac"
"SG","Malachi Richardson",3000,"Bkn@Sac 10:30PM ET",6.193,"Sac"
"SF","Rudy Gay",3000,"Bkn@Sac 10:30PM ET",35.200,"Sac"
"SF","K.J. McDaniels",3000,"Bkn@Sac 10:30PM ET",5.100,"Bkn"
"PF/C","Andrew Nicholson",3000,"Bkn@Sac 10:30PM ET",5.276,"Bkn"
"PF","Quincy Acy",3000,"Bkn@Sac 10:30PM ET",9.236,"Bkn"
"C","Georgios Papagiannis",3000,"Bkn@Sac 10:30PM ET",2.292,"Sac"
"PG/SG","Alec Burks",3000,"Min@Uta 09:00PM ET",11.271,"Uta"
"PG/SG","Tyus Jones",3000,"Min@Uta 09:00PM ET",9.862,"Min"
"PG","Kris Dunn",3000,"Min@Uta 09:00PM ET",12.241,"Min"
"PG","Raul Neto",3000,"Min@Uta 09:00PM ET",4.845,"Uta"
"PG","Dante Exum",3000,"Min@Uta 09:00PM ET",11.544,"Uta"
"SG","Brandon Rush",3000,"Min@Uta 09:00PM ET",9.327,"Min"
"SG","Zach LaVine",3000,"Min@Uta 09:00PM ET",30.149,"Min"
"PF/C","Boris Diaw",3000,"Min@Uta 09:00PM ET",10.324,"Uta"
"PF","Jordan Hill",3000,"Min@Uta 09:00PM ET",5.350,"Min"
"PF","Adreian Payne",3000,"Min@Uta 09:00PM ET",7.875,"Min"
"PF","Joel Bolomboy",3000,"Min@Uta 09:00PM ET",2.833,"Uta"
"PF","Trey Lyles",3000,"Min@Uta 09:00PM ET",15.149,"Uta"
"C","Cole Aldrich",3000,"Min@Uta 09:00PM ET",7.443,"Min"
"C","Nikola Pekovic",3000,"Min@Uta 09:00PM ET",0,"Min"
"C","Jeff Withey",3000,"Min@Uta 09:00PM ET",7.102,"Uta"
"PG","Bobby Brown",3000,"Hou@LAC 10:30PM ET",1.681,"Hou"
"SG","Alan Anderson",3000,"Hou@LAC 10:30PM ET",5.375,"LAC"
"SF/PF","Luc Richard Mbah a Moute",3000,"Hou@LAC 10:30PM ET",12.469,"LAC"
"SF","Paul Pierce",3000,"Hou@LAC 10:30PM ET",6.654,"LAC"
"SF","Wesley Johnson",3000,"Hou@LAC 10:30PM ET",9.843,"LAC"
"PF","Kyle Wiltjer",3000,"Hou@LAC 10:30PM ET",2.306,"Hou"
"PF","Brice Johnson",3000,"Hou@LAC 10:30PM ET",2.000,"LAC"
"C","Brandon Bass",3000,"Hou@LAC 10:30PM ET",10.160,"LAC"
"C","Chinanu Onuaku",3000,"Hou@LAC 10:30PM ET",6.625,"Hou"
"C","Diamond Stone",3000,"Hou@LAC 10:30PM ET",2.643,"LAC"
"PG","Trey Burke",3000,"Was@Tor 07:30PM ET",8.967,"Was"
"PG","Fred VanVleet",3000,"Was@Tor 07:30PM ET",6.364,"Tor"
"PG","Delon Wright",3000,"Was@Tor 07:30PM ET",11.300,"Tor"
"SG","Sheldon McClellan",3000,"Was@Tor 07:30PM ET",5.904,"Was"
"SG","Danuel House",3000,"Was@Tor 07:30PM ET",1.250,"Was"
"SF","Bruno Caboclo",3000,"Was@Tor 07:30PM ET",2.313,"Tor"
"SF","Kelly Oubre Jr.",3000,"Was@Tor 07:30PM ET",12.996,"Was"
"PF/C","Jason Smith",3000,"Was@Tor 07:30PM ET",11.046,"Was"
"PF/C","Lucas Nogueira",3000,"Was@Tor 07:30PM ET",16.843,"Tor"
"PF","Chris McCullough",3000,"Was@Tor 07:30PM ET",4.625,"Was"
"PF","Pascal Siakam",3000,"Was@Tor 07:30PM ET",11.552,"Tor"
"C","Ian Mahinmi",3000,"Was@Tor 07:30PM ET",9.063,"Was"
"C","Daniel Ochefu",3000,"Was@Tor 07:30PM ET",2.589,"Was"
"C","Jakob Poeltl",3000,"Was@Tor 07:30PM ET",6.794,"Tor"
"PG","Jarrett Jack",3000,"Det@NO 08:00PM ET",13.000,"NO"
"PG","Beno Udrih",3000,"Det@NO 08:00PM ET",12.033,"Det"
"SG/SF","Hollis Thompson",3000,"Det@NO 08:00PM ET",11.360,"NO"
"SG/SF","Stanley Johnson",3000,"Det@NO 08:00PM ET",11.156,"Det"
"SG","Reggie Williams",3000,"Det@NO 08:00PM ET",7.000,"NO"
"SG","Reggie Bullock",3000,"Det@NO 08:00PM ET",9.617,"Det"
"SG","Darrun Hilliard",3000,"Det@NO 08:00PM ET",6.176,"Det"
"SF","Dante Cunningham",3000,"Det@NO 08:00PM ET",14.333,"NO"
"SF","Quincy Pondexter",3000,"Det@NO 08:00PM ET",0,"NO"
"SF","Michael Gbinije",3000,"Det@NO 08:00PM ET",1.194,"Det"
"PF/C","Donatas Motiejunas",3000,"Det@NO 08:00PM ET",12.352,"NO"
"PF","Henry Ellenson",3000,"Det@NO 08:00PM ET",2.964,"Det"
"PF","Cheick Diallo",3000,"Det@NO 08:00PM ET",9.800,"NO"
"C","Alexis Ajinca",3000,"Det@NO 08:00PM ET",12.333,"NO"
"C","Omer Asik",3000,"Det@NO 08:00PM ET",10.831,"NO"
"C","Boban Marjanovic",3000,"Det@NO 08:00PM ET",9.352,"Det"
"PG","Aaron Brooks",3000,"Ind@SA 08:30PM ET",10.583,"Ind"
"PG","Rodney Stuckey",3000,"Ind@SA 08:30PM ET",15.598,"Ind"
"PG","Bryn Forbes",3000,"Ind@SA 08:30PM ET",2.175,"SA"
"SG/SF","Glenn Robinson III",3000,"Ind@SA 08:30PM ET",13.707,"Ind"
"SG","Joe Young",3000,"Ind@SA 08:30PM ET",4.037,"Ind"
"SF/PF","Davis Bertans",3000,"Ind@SA 08:30PM ET",8.668,"SA"
"PF/C","Kevin Seraphin",3000,"Ind@SA 08:30PM ET",9.971,"Ind"
"PF","Joel Anthony",3000,"Ind@SA 08:30PM ET",4.333,"SA"
"PF","Lavoy Allen",3000,"Ind@SA 08:30PM ET",9.439,"Ind"
"PF","Rakeem Christmas",3000,"Ind@SA 08:30PM ET",6.750,"Ind"
"PF","Georges Niang",3000,"Ind@SA 08:30PM ET",2.386,"Ind"
"C","Al Jefferson",3000,"Ind@SA 08:30PM ET",16.110,"Ind"
