"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Guillermo Hernangomez",6500,"Phi@NY 07:30PM ET",17.410,"NY"
"SF/PF","Robert Covington",6400,"Phi@NY 07:30PM ET",28.162,"Phi"
"PG","Dennis Schroder",6200,"Atl@Orl 07:00PM ET",31.714,"Atl"
"SG","Evan Fournier",6100,"Atl@Orl 07:00PM ET",27.213,"Orl"
"C","Tristan Thompson",6000,"Chi@Cle 08:30PM ET",25.263,"Cle"
"SF/PF","Harrison Barnes",6000,"NO@Dal 08:30PM ET",30.899,"Dal"
"PG","Yogi Ferrell",5900,"NO@Dal 08:30PM ET",19.036,"Dal"
"PF","James Johnson",5800,"Ind@Mia 08:00PM ET",26.580,"Mia"
"PG/SG","Tim Hardaway Jr.",5700,"Atl@Orl 07:00PM ET",21.327,"Atl"
"C","Myles Turner",5700,"Ind@Mia 08:00PM ET",32.136,"Ind"
"SG/SF","Wesley Matthews",5600,"NO@Dal 08:30PM ET",26.824,"Dal"
"PF/C","Nerlens Noel",5600,"NO@Dal 08:30PM ET",20.931,"Dal"
"PG","T.J. McConnell",5600,"Phi@NY 07:30PM ET",21.897,"Phi"
"PG","Elfrid Payton",5500,"Atl@Orl 07:00PM ET",28.008,"Orl"
"SF/PF","Trevor Ariza",5500,"Min@Hou 09:00PM ET",27.225,"Hou"
"PF/C","Channing Frye",5500,"Chi@Cle 08:30PM ET",17.449,"Cle"
"C","Dirk Nowitzki",5500,"NO@Dal 08:30PM ET",27.129,"Dal"
"C","Jahlil Okafor",5500,"Phi@NY 07:30PM ET",21.038,"Phi"
"PF","Aaron Gordon",5400,"Atl@Orl 07:00PM ET",22.263,"Orl"
"PG","Jeremy Lin",5300,"Bkn@GS 10:30PM ET",29.288,"Bkn"
"PG/SG","Patrick Beverley",5300,"Min@Hou 09:00PM ET",27.317,"Hou"
"PF/C","Gorgui Dieng",5300,"Min@Hou 09:00PM ET",26.487,"Min"
"C","Clint Capela",5300,"Min@Hou 09:00PM ET",26.045,"Hou"
"PF","Thaddeus Young",5200,"Ind@Mia 08:00PM ET",25.945,"Ind"
"PG","Michael Carter-Williams",5200,"Chi@Cle 08:30PM ET",19.315,"Chi"
"PG/SG","Tyler Johnson",5100,"Ind@Mia 08:00PM ET",28.170,"Mia"
"SF/PF","Rondae Hollis-Jefferson",5000,"Bkn@GS 10:30PM ET",19.925,"Bkn"
"SG","Eric Gordon",5000,"Min@Hou 09:00PM ET",27.840,"Hou"
"PF","Ryan Anderson",5000,"Min@Hou 09:00PM ET",23.969,"Hou"
"PF","Bobby Portis",5000,"Chi@Cle 08:30PM ET",10.456,"Chi"
"SG","Seth Curry",5000,"NO@Dal 08:30PM ET",22.118,"Dal"
"PF","Ersan Ilyasova",4900,"Atl@Orl 07:00PM ET",26.351,"Atl"
"PG/SG","Lou Williams",4900,"Min@Hou 09:00PM ET",28.881,"Hou"
"SG/SF","Kyle Korver",4800,"Chi@Cle 08:30PM ET",19.135,"Cle"
"C","Robin Lopez",4700,"Chi@Cle 08:30PM ET",23.078,"Chi"
"PF","Trevor Booker",4600,"Bkn@GS 10:30PM ET",27.269,"Bkn"
"SG","Courtney Lee",4600,"Phi@NY 07:30PM ET",20.495,"NY"
"SG/SF","Kent Bazemore",4500,"Atl@Orl 07:00PM ET",22.473,"Atl"
"SG/SF","Terrence Ross",4500,"Atl@Orl 07:00PM ET",18.250,"Orl"
"PG","Rajon Rondo",4500,"Chi@Cle 08:30PM ET",25.066,"Chi"
"PF","Richaun Holmes",4400,"Phi@NY 07:30PM ET",16.234,"Phi"
"SG","Sean Kilpatrick",4300,"Bkn@GS 10:30PM ET",22.946,"Bkn"
"PF/C","Kyle O'Quinn",4300,"Phi@NY 07:30PM ET",18.455,"NY"
"PF","Nikola Mirotic",4100,"Chi@Cle 08:30PM ET",20.321,"Chi"
"SG/SF","Josh Richardson",4000,"Ind@Mia 08:00PM ET",21.853,"Mia"
"SG","Monta Ellis",4000,"Ind@Mia 08:00PM ET",18.750,"Ind"
"C","Willie Reed",4000,"Ind@Mia 08:00PM ET",13.740,"Mia"
"PG/SG","E'Twaun Moore",4000,"NO@Dal 08:30PM ET",18.183,"NO"
"PG/SG","Brandon Jennings",4000,"Phi@NY 07:30PM ET",21.254,"NY"
"SF","Andre Iguodala",3900,"Bkn@GS 10:30PM ET",19.136,"GS"
"SG/SF","Shabazz Muhammad",3900,"Min@Hou 09:00PM ET",14.292,"Min"
"SF","Solomon Hill",3900,"NO@Dal 08:30PM ET",16.585,"NO"
"SG","Nik Stauskas",3900,"Phi@NY 07:30PM ET",17.791,"Phi"
"PG","Spencer Dinwiddie",3800,"Bkn@GS 10:30PM ET",16.316,"Bkn"
"C","Zaza Pachulia",3800,"Bkn@GS 10:30PM ET",18.711,"GS"
"PF/C","Kevin Seraphin",3800,"Ind@Mia 08:00PM ET",9.971,"Ind"
"PF/C","Joffrey Lauvergne",3800,"Chi@Cle 08:30PM ET",12.655,"Chi"
"PG","Shaun Livingston",3700,"Bkn@GS 10:30PM ET",11.173,"GS"
"SF","Caris LeVert",3700,"Bkn@GS 10:30PM ET",15.409,"Bkn"
"SF/PF","Jeff Green",3700,"Atl@Orl 07:00PM ET",16.382,"Orl"
"PF","Derrick Williams",3700,"Chi@Cle 08:30PM ET",12.133,"Cle"
"SG/SF","C.J. Miles",3600,"Ind@Mia 08:00PM ET",18.380,"Ind"
"C","Cristiano Felicio",3600,"Chi@Cle 08:30PM ET",12.918,"Chi"
"PG","J.J. Barea",3600,"NO@Dal 08:30PM ET",24.167,"Dal"
"PG","Malcolm Delaney",3500,"Atl@Orl 07:00PM ET",12.912,"Atl"
"SG/SF","Thabo Sefolosha",3500,"Atl@Orl 07:00PM ET",19.317,"Atl"
"SG","Jodie Meeks",3500,"Atl@Orl 07:00PM ET",16.792,"Orl"
"SF/PF","Sam Dekker",3500,"Min@Hou 09:00PM ET",15.780,"Hou"
"C","Montrezl Harrell",3500,"Min@Hou 09:00PM ET",17.904,"Hou"
"SF","Wayne Ellington",3500,"Ind@Mia 08:00PM ET",17.664,"Mia"
"PG","Jerian Grant",3500,"Chi@Cle 08:30PM ET",11.755,"Chi"
"PG","Cameron Payne",3500,"Chi@Cle 08:30PM ET",11.638,"Chi"
"SG","J.R. Smith",3500,"Chi@Cle 08:30PM ET",17.321,"Cle"
"PG/SG","Devin Harris",3500,"NO@Dal 08:30PM ET",12.606,"Dal"
"PG","Tim Frazier",3500,"NO@Dal 08:30PM ET",22.506,"NO"
"SG/SF","Justin Anderson",3500,"Phi@NY 07:30PM ET",12.740,"Phi"
"C","Joakim Noah",3500,"Phi@NY 07:30PM ET",21.772,"NY"
"SG/SF","Joe Harris",3400,"Bkn@GS 10:30PM ET",15.337,"Bkn"
"C","Justin Hamilton",3400,"Bkn@GS 10:30PM ET",16.617,"Bkn"
"C","Bismack Biyombo",3400,"Atl@Orl 07:00PM ET",19.272,"Orl"
"PG/SG","Iman Shumpert",3400,"Chi@Cle 08:30PM ET",16.471,"Cle"
"SG","Gerald Henderson",3400,"Phi@NY 07:30PM ET",17.111,"Phi"
"C","JaVale McGee",3300,"Bkn@GS 10:30PM ET",11.760,"GS"
"PG","C.J. Watson",3300,"Atl@Orl 07:00PM ET",10.571,"Orl"
"SF","Rodney McGruder",3300,"Ind@Mia 08:00PM ET",14.935,"Mia"
"SF","Omri Casspi",3300,"NO@Dal 08:30PM ET",13.652,"NO"
"PG","Sergio Rodriguez",3300,"Phi@NY 07:30PM ET",20.212,"Phi"
"SF","Mario Hezonja",3200,"Atl@Orl 07:00PM ET",8.345,"Orl"
"SG","Brandon Rush",3200,"Min@Hou 09:00PM ET",9.323,"Min"
"C","Nene Hilario",3200,"Min@Hou 09:00PM ET",16.566,"Hou"
"PF","Lavoy Allen",3200,"Ind@Mia 08:00PM ET",8.953,"Ind"
"SG","DeAndre Liggins",3200,"Chi@Cle 08:30PM ET",8.554,"Cle"
"C","Salah Mejri",3200,"NO@Dal 08:30PM ET",11.696,"Dal"
"SG/SF","Justin Holiday",3200,"Phi@NY 07:30PM ET",15.142,"NY"
"PG","Kris Dunn",3100,"Min@Hou 09:00PM ET",12.176,"Min"
"SF/PF","Nemanja Bjelica",3100,"Min@Hou 09:00PM ET",13.134,"Min"
"SF","Dante Cunningham",3100,"NO@Dal 08:30PM ET",14.797,"NO"
"PG/SG","Ian Clark",3000,"Bkn@GS 10:30PM ET",11.447,"GS"
"PG","Briante Weber",3000,"Bkn@GS 10:30PM ET",3.958,"GS"
"PG","Isaiah Whitehead",3000,"Bkn@GS 10:30PM ET",15.913,"Bkn"
"SG/SF","Patrick McCaw",3000,"Bkn@GS 10:30PM ET",7.149,"GS"
"SG","Randy Foye",3000,"Bkn@GS 10:30PM ET",12.585,"Bkn"
"SF","K.J. McDaniels",3000,"Bkn@GS 10:30PM ET",5.207,"Bkn"
"PF/C","Andrew Nicholson",3000,"Bkn@GS 10:30PM ET",5.276,"Bkn"
"PF","David West",3000,"Bkn@GS 10:30PM ET",12.593,"GS"
"PF","Luis Scola",3000,"Bkn@GS 10:30PM ET",12.285,"Bkn"
"PF","Quincy Acy",3000,"Bkn@GS 10:30PM ET",9.236,"Bkn"
"PF","James Michael McAdoo",3000,"Bkn@GS 10:30PM ET",6.900,"GS"
"PF","Kevon Looney",3000,"Bkn@GS 10:30PM ET",8.198,"GS"
"C","Damian Jones",3000,"Bkn@GS 10:30PM ET",3.531,"GS"
"PG/SG","D.J. Augustin",3000,"Atl@Orl 07:00PM ET",15.685,"Orl"
"SG","Lamar Patterson",3000,"Atl@Orl 07:00PM ET",5.450,"Atl"
"SG","C.J. Wilcox",3000,"Atl@Orl 07:00PM ET",2.609,"Orl"
"SF","Mike Dunleavy",3000,"Atl@Orl 07:00PM ET",10.268,"Atl"
"SF","Taurean Prince",3000,"Atl@Orl 07:00PM ET",8.316,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Orl 07:00PM ET",6.306,"Atl"
"PF/C","Mike Muscala",3000,"Atl@Orl 07:00PM ET",16.172,"Atl"
"PF","Damjan Rudez",3000,"Atl@Orl 07:00PM ET",4.379,"Orl"
"C","Kris Humphries",3000,"Atl@Orl 07:00PM ET",10.778,"Atl"
"C","Stephen Zimmerman Jr.",3000,"Atl@Orl 07:00PM ET",3.972,"Orl"
"PG","Bobby Brown",3000,"Min@Hou 09:00PM ET",1.681,"Hou"
"PG","Tyus Jones",3000,"Min@Hou 09:00PM ET",9.319,"Min"
"SG","Zach LaVine",3000,"Min@Hou 09:00PM ET",30.207,"Min"
"SF","Lance Stephenson",3000,"Min@Hou 09:00PM ET",15.425,"Min"
"PF","Jordan Hill",3000,"Min@Hou 09:00PM ET",5.350,"Min"
"PF","Adreian Payne",3000,"Min@Hou 09:00PM ET",7.875,"Min"
"PF","Kyle Wiltjer",3000,"Min@Hou 09:00PM ET",2.306,"Hou"
"C","Cole Aldrich",3000,"Min@Hou 09:00PM ET",7.596,"Min"
"C","Nikola Pekovic",3000,"Min@Hou 09:00PM ET",0,"Min"
"C","Chinanu Onuaku",3000,"Min@Hou 09:00PM ET",6.625,"Hou"
"PG","Aaron Brooks",3000,"Ind@Mia 08:00PM ET",10.809,"Ind"
"PG","Rodney Stuckey",3000,"Ind@Mia 08:00PM ET",14.712,"Ind"
"SG/SF","Glenn Robinson III",3000,"Ind@Mia 08:00PM ET",13.616,"Ind"
"SG","Joe Young",3000,"Ind@Mia 08:00PM ET",4.192,"Ind"
"SG","Marcus Georges-Hunt",3000,"Ind@Mia 08:00PM ET",0,"Mia"
"PF","Chris Bosh",3000,"Ind@Mia 08:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Ind@Mia 08:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Ind@Mia 08:00PM ET",9.240,"Mia"
"PF","Okaro White",3000,"Ind@Mia 08:00PM ET",9.783,"Mia"
"PF","Rakeem Christmas",3000,"Ind@Mia 08:00PM ET",4.813,"Ind"
"PF","Georges Niang",3000,"Ind@Mia 08:00PM ET",2.386,"Ind"
"PF","Justise Winslow",3000,"Ind@Mia 08:00PM ET",25.833,"Mia"
"C","Udonis Haslem",3000,"Ind@Mia 08:00PM ET",5.859,"Mia"
"C","Al Jefferson",3000,"Ind@Mia 08:00PM ET",16.110,"Ind"
"PG","Isaiah Canaan",3000,"Chi@Cle 08:30PM ET",10.053,"Chi"
"PG","Kay Felder",3000,"Chi@Cle 08:30PM ET",8.181,"Cle"
"SG/SF","Paul Zipser",3000,"Chi@Cle 08:30PM ET",8.609,"Chi"
"SG","James Jones",3000,"Chi@Cle 08:30PM ET",4.438,"Cle"
"SG","Anthony Morrow",3000,"Chi@Cle 08:30PM ET",8.919,"Chi"
"SG","Jordan McRae",3000,"Chi@Cle 08:30PM ET",7.318,"Cle"
"SF","Richard Jefferson",3000,"Chi@Cle 08:30PM ET",10.427,"Cle"
"SF","Denzel Valentine",3000,"Chi@Cle 08:30PM ET",8.614,"Chi"
"SG","Hollis Thompson",3000,"NO@Dal 08:30PM ET",11.453,"NO"
"SG","Nicolas Brussino",3000,"NO@Dal 08:30PM ET",5.095,"Dal"
"SF","Quincy Pondexter",3000,"NO@Dal 08:30PM ET",0,"NO"
"SF","Dorian Finney-Smith",3000,"NO@Dal 08:30PM ET",10.813,"Dal"
"PF/C","Donatas Motiejunas",3000,"NO@Dal 08:30PM ET",12.321,"NO"
"PF","Dwight Powell",3000,"NO@Dal 08:30PM ET",16.171,"Dal"
"PF","Cheick Diallo",3000,"NO@Dal 08:30PM ET",9.800,"NO"
"C","Alexis Ajinca",3000,"NO@Dal 08:30PM ET",12.891,"NO"
"C","Omer Asik",3000,"NO@Dal 08:30PM ET",10.831,"NO"
"C","A.J. Hammons",3000,"NO@Dal 08:30PM ET",3.583,"Dal"
"PG","Jerryd Bayless",3000,"Phi@NY 07:30PM ET",21.333,"Phi"
"PG","Ron Baker",3000,"Phi@NY 07:30PM ET",8.000,"NY"
"SG","Sasha Vujacic",3000,"Phi@NY 07:30PM ET",5.750,"NY"
"SG","Timothe Luwawu-Cabarrot",3000,"Phi@NY 07:30PM ET",7.176,"Phi"
"SF","Mindaugas Kuzminskas",3000,"Phi@NY 07:30PM ET",11.068,"NY"
"SF","Ben Simmons",3000,"Phi@NY 07:30PM ET",0,"Phi"
"PF","Lance Thomas",3000,"Phi@NY 07:30PM ET",9.432,"NY"
"PF","Maurice Ndour",3000,"Phi@NY 07:30PM ET",4.786,"NY"
"C","Andrew Bogut",3000,"Phi@NY 07:30PM ET",18.394,"Phi"
"C","Tiago Splitter",3000,"Phi@NY 07:30PM ET",0,"Phi"
"C","Marshall Plumlee",3000,"Phi@NY 07:30PM ET",5.031,"NY"
