"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","DeMar DeRozan",7900,"Cha@Tor 07:30PM ET",41.745,"Tor"
"PG","Damian Lillard",7800,"Por@Uta 09:00PM ET",43.020,"Por"
"PF/C","Kevin Love",7700,"Ind@Cle 07:00PM ET",40.543,"Cle"
"SF","Carmelo Anthony",7600,"NY@OKC 09:30PM ET",38.005,"NY"
"C","Andre Drummond",7600,"Dal@Det 07:30PM ET",39.514,"Det"
"PG","Kemba Walker",7600,"Cha@Tor 07:30PM ET",38.829,"Cha"
"SG/SF","Nicolas Batum",7600,"Cha@Tor 07:30PM ET",36.019,"Cha"
"PF/C","Draymond Green",7500,"Sac@GS 10:30PM ET",39.096,"GS"
"PG","Mike Conley",7500,"NO@Mem 08:00PM ET",36.828,"Mem"
"PG","Jrue Holiday",7500,"NO@Mem 08:00PM ET",36.567,"NO"
"C","Marc Gasol",7500,"NO@Mem 08:00PM ET",39.375,"Mem"
"PG","Jeff Teague",7400,"Ind@Cle 07:00PM ET",36.195,"Ind"
"PG/SG","C.J. McCollum",7400,"Por@Uta 09:00PM ET",37.095,"Por"
"C","Rudy Gobert",7400,"Por@Uta 09:00PM ET",36.790,"Uta"
"PG","Ricky Rubio",7300,"Min@Den 09:00PM ET",29.655,"Min"
"SG/SF","Will Barton",7300,"Min@Den 09:00PM ET",27.305,"Den"
"SF","Gordon Hayward",7300,"Por@Uta 09:00PM ET",37.036,"Uta"
"PG","Goran Dragic",7200,"Mia@Hou 08:00PM ET",36.359,"Mia"
"SG","Devin Booker",7200,"LAL@Pho 09:00PM ET",31.250,"Pho"
"C","Dwight Howard",7100,"Atl@LAC 10:30PM ET",36.000,"Atl"
"C","Nikola Vucevic",7000,"SA@Orl 07:00PM ET",34.625,"Orl"
"SG/SF","Dion Waiters",7000,"Mia@Hou 08:00PM ET",28.811,"Mia"
"PG/SG","Darren Collison",6900,"Sac@GS 10:30PM ET",24.781,"Sac"
"C","Al Horford",6800,"Phi@Bos 07:30PM ET",35.512,"Bos"
"PF/C","Serge Ibaka",6800,"SA@Orl 07:00PM ET",30.009,"Orl"
"SF/PF","Wilson Chandler",6700,"Min@Den 09:00PM ET",29.690,"Den"
"C","Brook Lopez",6700,"Mil@Bkn 07:30PM ET",34.890,"Bkn"
"C","DeAndre Jordan",6700,"Atl@LAC 10:30PM ET",35.409,"LAC"
"PG","Dennis Schroder",6600,"Atl@LAC 10:30PM ET",31.727,"Atl"
"PF","Kristaps Porzingis",6500,"NY@OKC 09:30PM ET",35.089,"NY"
"SG","Klay Thompson",6500,"Sac@GS 10:30PM ET",32.830,"GS"
"SF","Robert Covington",6400,"Phi@Bos 07:30PM ET",27.383,"Phi"
"PF","LaMarcus Aldridge",6300,"SA@Orl 07:00PM ET",32.935,"SA"
"PF","Julius Randle",6200,"LAL@Pho 09:00PM ET",29.821,"LAL"
"PF/C","Nerlens Noel",6100,"Phi@Bos 07:30PM ET",20.420,"Phi"
"PF","James Johnson",6100,"Mia@Hou 08:00PM ET",26.956,"Mia"
"PG","D'Angelo Russell",6100,"LAL@Pho 09:00PM ET",28.488,"LAL"
"PG","Jameer Nelson",6000,"Min@Den 09:00PM ET",20.568,"Den"
"SG","Victor Oladipo",6000,"NY@OKC 09:30PM ET",28.691,"OKC"
"PG/SG","Tim Hardaway Jr.",6000,"Atl@LAC 10:30PM ET",21.467,"Atl"
"PF/C","Frank Kaminsky",6000,"Cha@Tor 07:30PM ET",21.854,"Cha"
"C","Steven Adams",5900,"NY@OKC 09:30PM ET",27.528,"OKC"
"SG","Evan Fournier",5900,"SA@Orl 07:00PM ET",27.222,"Orl"
"SF/PF","Trevor Ariza",5900,"Mia@Hou 08:00PM ET",27.465,"Hou"
"C","Myles Turner",5900,"Ind@Cle 07:00PM ET",32.130,"Ind"
"SF/PF","Dario Saric",5800,"Phi@Bos 07:30PM ET",22.227,"Phi"
"PG","Derrick Rose",5800,"NY@OKC 09:30PM ET",30.165,"NY"
"PG","George Hill",5800,"Por@Uta 09:00PM ET",30.565,"Uta"
"SG","Lou Williams",5800,"LAL@Pho 09:00PM ET",28.667,"LAL"
"PG/SG","Marcus Smart",5700,"Phi@Bos 07:30PM ET",25.716,"Bos"
"SF","Jae Crowder",5700,"Phi@Bos 07:30PM ET",27.372,"Bos"
"SG/SF","Wesley Matthews",5700,"Dal@Det 07:30PM ET",27.072,"Dal"
"SF/PF","Harrison Barnes",5700,"Dal@Det 07:30PM ET",31.009,"Dal"
"C","Clint Capela",5700,"Mia@Hou 08:00PM ET",26.244,"Hou"
"C","Jonas Valanciunas",5700,"Cha@Tor 07:30PM ET",28.069,"Tor"
"PG/SG","Patrick Beverley",5600,"Mia@Hou 08:00PM ET",27.686,"Hou"
"SF","Danilo Gallinari",5500,"Min@Den 09:00PM ET",28.778,"Den"
"PG","Reggie Jackson",5500,"Dal@Det 07:30PM ET",27.579,"Det"
"PF/C","Dirk Nowitzki",5500,"Dal@Det 07:30PM ET",26.310,"Dal"
"SF/PF","Michael Beasley",5500,"Mil@Bkn 07:30PM ET",16.630,"Mil"
"C","Tristan Thompson",5500,"Ind@Cle 07:00PM ET",24.912,"Cle"
"SG","Avery Bradley",5400,"Phi@Bos 07:30PM ET",33.458,"Bos"
"PF/C","Gorgui Dieng",5400,"Min@Den 09:00PM ET",26.853,"Min"
"C","Greg Monroe",5400,"Mil@Bkn 07:30PM ET",26.019,"Mil"
"PF/C","Terrence Jones",5400,"NO@Mem 08:00PM ET",24.113,"NO"
"PF","Thaddeus Young",5400,"Ind@Cle 07:00PM ET",26.097,"Ind"
"SF/PF","Al-Farouq Aminu",5400,"Por@Uta 09:00PM ET",23.309,"Por"
"C","Tyson Chandler",5400,"LAL@Pho 09:00PM ET",25.842,"Pho"
"PF/C","Zach Randolph",5300,"NO@Mem 08:00PM ET",28.235,"Mem"
"PF","Ersan Ilyasova",5200,"Phi@Bos 07:30PM ET",26.886,"Phi"
"SF/PF","Marcus Morris",5200,"Dal@Det 07:30PM ET",25.545,"Det"
"PG","Elfrid Payton",5200,"SA@Orl 07:00PM ET",28.461,"Orl"
"SG","Eric Gordon",5200,"Mia@Hou 08:00PM ET",27.995,"Hou"
"PG","T.J. McConnell",5100,"Phi@Bos 07:30PM ET",21.454,"Phi"
"SF/PF","Matt Barnes",5100,"Sac@GS 10:30PM ET",20.165,"Sac"
"PG","Tyler Johnson",5100,"Mia@Hou 08:00PM ET",27.865,"Mia"
"PF","Ryan Anderson",5100,"Mia@Hou 08:00PM ET",23.903,"Hou"
"PF/C","Derrick Favors",5100,"Por@Uta 09:00PM ET",21.609,"Uta"
"PG/SG","Austin Rivers",5100,"Atl@LAC 10:30PM ET",21.033,"LAC"
"C","Enes Kanter",5000,"NY@OKC 09:30PM ET",26.154,"OKC"
"C","Guillermo Hernangomez",5000,"NY@OKC 09:30PM ET",16.760,"NY"
"SG","Kentavious Caldwell-Pope",5000,"Dal@Det 07:30PM ET",25.985,"Det"
"SF/PF","Tobias Harris",5000,"Dal@Det 07:30PM ET",27.571,"Det"
"PF/C","Channing Frye",5000,"Ind@Cle 07:00PM ET",17.351,"Cle"
"SG/SF","Kent Bazemore",5000,"Atl@LAC 10:30PM ET",22.774,"Atl"
"SF/PF","P.J. Tucker",5000,"LAL@Pho 09:00PM ET",20.112,"Pho"
"SF/PF","T.J. Warren",5000,"LAL@Pho 09:00PM ET",22.110,"Pho"
"SG","Gary Harris",4900,"Min@Den 09:00PM ET",23.645,"Den"
"PG/SG","Malcolm Brogdon",4900,"Mil@Bkn 07:30PM ET",21.481,"Mil"
"PG","Jeremy Lin",4900,"Mil@Bkn 07:30PM ET",30.313,"Bkn"
"C","Pau Gasol",4900,"SA@Orl 07:00PM ET",28.686,"SA"
"SF","Michael Kidd-Gilchrist",4900,"Cha@Tor 07:30PM ET",23.907,"Cha"
"C","Cody Zeller",4900,"Cha@Tor 07:30PM ET",24.212,"Cha"
"SG","Jamal Crawford",4800,"Atl@LAC 10:30PM ET",20.645,"LAC"
"PG","Yogi Ferrell",4700,"Dal@Det 07:30PM ET",19.355,"Dal"
"SF","Maurice Harkless",4700,"Por@Uta 09:00PM ET",22.078,"Por"
"PF","Marvin Williams",4700,"Cha@Tor 07:30PM ET",22.827,"Cha"
"PF","Kenneth Faried",4600,"Min@Den 09:00PM ET",24.005,"Den"
"PF","Juancho Hernangomez",4600,"Min@Den 09:00PM ET",10.429,"Den"
"PF","Jon Leuer",4600,"Dal@Det 07:30PM ET",22.360,"Det"
"PF","Trevor Booker",4600,"Mil@Bkn 07:30PM ET",27.190,"Bkn"
"SF/PF","Aaron Gordon",4600,"SA@Orl 07:00PM ET",22.168,"Orl"
"C","Dewayne Dedmon",4600,"SA@Orl 07:00PM ET",16.714,"SA"
"PG","Evan Turner",4600,"Por@Uta 09:00PM ET",21.465,"Por"
"SG","Nick Young",4600,"LAL@Pho 09:00PM ET",21.490,"LAL"
"C","Jahlil Okafor",4500,"Phi@Bos 07:30PM ET",21.297,"Phi"
"SG","Ben McLemore",4500,"Sac@GS 10:30PM ET",10.848,"Sac"
"PG","Deron Williams",4500,"Dal@Det 07:30PM ET",27.603,"Dal"
"SG","Seth Curry",4500,"Dal@Det 07:30PM ET",21.794,"Dal"
"SG","Tony Allen",4500,"NO@Mem 08:00PM ET",22.474,"Mem"
"PF/C","David Lee",4500,"SA@Orl 07:00PM ET",18.250,"SA"
"SG","J.J. Redick",4500,"Atl@LAC 10:30PM ET",22.260,"LAC"
"SG/SF","Bojan Bogdanovic",4400,"Mil@Bkn 07:30PM ET",22.181,"Bkn"
"SG/SF","Kyle Korver",4400,"Ind@Cle 07:00PM ET",18.490,"Cle"
"PG/SF","Raymond Felton",4400,"Atl@LAC 10:30PM ET",17.571,"LAC"
"SF","DeMarre Carroll",4400,"Cha@Tor 07:30PM ET",19.544,"Tor"
"PF/C","Kelly Olynyk",4300,"Phi@Bos 07:30PM ET",20.047,"Bos"
"PG","Emmanuel Mudiay",4300,"Min@Den 09:00PM ET",23.994,"Den"
"PF/C","Kyle O'Quinn",4300,"NY@OKC 09:30PM ET",18.509,"NY"
"SF","Andre Iguodala",4300,"Sac@GS 10:30PM ET",19.009,"GS"
"SG/SF","Tyreke Evans",4300,"NO@Mem 08:00PM ET",20.650,"NO"
"PF","JaMychal Green",4300,"NO@Mem 08:00PM ET",22.455,"Mem"
"PG","Ty Lawson",4200,"Sac@GS 10:30PM ET",20.745,"Sac"
"SF/PF","Larry Nance Jr.",4200,"LAL@Pho 09:00PM ET",19.618,"LAL"
"SF","Brandon Ingram",4200,"LAL@Pho 09:00PM ET",17.618,"LAL"
"PG/SG","Sean Kilpatrick",4100,"Mil@Bkn 07:30PM ET",23.514,"Bkn"
"C","Mason Plumlee",4000,"Min@Den 09:00PM ET",30.782,"Den"
"PG","Brandon Jennings",4000,"NY@OKC 09:30PM ET",21.313,"NY"
"SG","Courtney Lee",4000,"NY@OKC 09:30PM ET",20.005,"NY"
"PF","Rondae Hollis-Jefferson",4000,"Mil@Bkn 07:30PM ET",19.696,"Bkn"
"PF","Jabari Parker",4000,"Mil@Bkn 07:30PM ET",34.618,"Mil"
"PG","Tony Parker",4000,"SA@Orl 07:00PM ET",20.798,"SA"
"SG/SF","Josh Richardson",4000,"Mia@Hou 08:00PM ET",22.473,"Mia"
"C","Willie Reed",4000,"Mia@Hou 08:00PM ET",13.495,"Mia"
"SG","Rodney Hood",4000,"Por@Uta 09:00PM ET",22.913,"Uta"
"PG/SG","Jordan Clarkson",4000,"LAL@Pho 09:00PM ET",22.785,"LAL"
"SG","Nik Stauskas",3900,"Phi@Bos 07:30PM ET",17.741,"Phi"
"PF","Richaun Holmes",3900,"Phi@Bos 07:30PM ET",15.419,"Phi"
"PG/SG","Jamal Murray",3900,"Min@Den 09:00PM ET",16.264,"Den"
"SF/PF","Anthony Tolliver",3900,"Sac@GS 10:30PM ET",15.261,"Sac"
"PG","Ish Smith",3900,"Dal@Det 07:30PM ET",20.709,"Det"
"SF","Khris Middleton",3900,"Mil@Bkn 07:30PM ET",17.250,"Mil"
"SG/SF","Vince Carter",3900,"NO@Mem 08:00PM ET",17.918,"Mem"
"SG/SF","C.J. Miles",3900,"Ind@Cle 07:00PM ET",18.306,"Ind"
"PG","Shelvin Mack",3900,"Por@Uta 09:00PM ET",15.304,"Uta"
"C","Jusuf Nurkic",3900,"Por@Uta 09:00PM ET",19.044,"Por"
"SG/SF","Norman Powell",3900,"Cha@Tor 07:30PM ET",13.043,"Tor"
"PG/SG","Brandon Knight",3900,"LAL@Pho 09:00PM ET",18.099,"Pho"
"PF/C","Tarik Black",3900,"LAL@Pho 09:00PM ET",15.600,"LAL"
"SG/SF","Jaylen Brown",3800,"Phi@Bos 07:30PM ET",11.019,"Bos"
"SG/SF","Shabazz Muhammad",3800,"Min@Den 09:00PM ET",14.303,"Min"
"SF","Andre Roberson",3800,"NY@OKC 09:30PM ET",18.759,"OKC"
"C","Zaza Pachulia",3800,"Sac@GS 10:30PM ET",18.625,"GS"
"SG","Buddy Hield",3800,"NO@Mem 08:00PM ET",15.513,"NO"
"SG","Wayne Ellington",3800,"Mia@Hou 08:00PM ET",18.118,"Mia"
"SG/SF","Allen Crabbe",3800,"Por@Uta 09:00PM ET",17.768,"Por"
"SG/SF","Joe Ingles",3800,"Por@Uta 09:00PM ET",15.875,"Uta"
"C","Ed Davis",3800,"Por@Uta 09:00PM ET",13.165,"Por"
"SG/SF","Marco Belinelli",3800,"Cha@Tor 07:30PM ET",18.970,"Cha"
"PF","Marquese Chriss",3800,"LAL@Pho 09:00PM ET",15.259,"Pho"
"C","Alex Len",3800,"LAL@Pho 09:00PM ET",18.943,"Pho"
"C","Ivica Zubac",3800,"LAL@Pho 09:00PM ET",13.250,"LAL"
"PG","Shaun Livingston",3700,"Sac@GS 10:30PM ET",11.330,"GS"
"PG/SF","Garrett Temple",3700,"Sac@GS 10:30PM ET",17.735,"Sac"
"C","John Henson",3700,"Mil@Bkn 07:30PM ET",18.288,"Mil"
"SF/PF","Chandler Parsons",3700,"NO@Mem 08:00PM ET",13.577,"Mem"
"SF","Solomon Hill",3700,"NO@Mem 08:00PM ET",16.273,"NO"
"SG","Danny Green",3700,"SA@Orl 07:00PM ET",18.511,"SA"
"SF/PF","Jeff Green",3700,"SA@Orl 07:00PM ET",16.232,"Orl"
"SF/PF","Sam Dekker",3700,"Mia@Hou 08:00PM ET",15.855,"Hou"
"SG","Monta Ellis",3700,"Ind@Cle 07:00PM ET",18.383,"Ind"
"PF/C","Kevin Seraphin",3700,"Ind@Cle 07:00PM ET",10.125,"Ind"
"PF","Lavoy Allen",3700,"Ind@Cle 07:00PM ET",8.512,"Ind"
"SG","Arron Afflalo",3600,"Sac@GS 10:30PM ET",13.318,"Sac"
"C","JaVale McGee",3600,"Sac@GS 10:30PM ET",11.620,"GS"
"C","Willie Cauley-Stein",3600,"Sac@GS 10:30PM ET",11.265,"Sac"
"PG","J.J. Barea",3600,"Dal@Det 07:30PM ET",24.167,"Dal"
"PG/SG","E'Twaun Moore",3600,"NO@Mem 08:00PM ET",18.460,"NO"
"SF","James Ennis III",3600,"NO@Mem 08:00PM ET",16.907,"Mem"
"SG/SF","Jonathon Simmons",3600,"SA@Orl 07:00PM ET",13.431,"SA"
"C","Bismack Biyombo",3600,"SA@Orl 07:00PM ET",19.585,"Orl"
"PG/SG","Iman Shumpert",3600,"Ind@Cle 07:00PM ET",16.640,"Cle"
"C","Alan Williams",3600,"LAL@Pho 09:00PM ET",8.932,"Pho"
"PF/C","Amir Johnson",3500,"Phi@Bos 07:30PM ET",16.912,"Bos"
"C","Joakim Noah",3500,"NY@OKC 09:30PM ET",21.772,"NY"
"PG/SG","Ian Clark",3500,"Sac@GS 10:30PM ET",11.580,"GS"
"SF","Omri Casspi",3500,"Sac@GS 10:30PM ET",13.614,"Sac"
"C","Kosta Koufos",3500,"Sac@GS 10:30PM ET",15.853,"Sac"
"SG","Devin Harris",3500,"Dal@Det 07:30PM ET",12.572,"Dal"
"C","Aron Baynes",3500,"Dal@Det 07:30PM ET",10.972,"Det"
"PG/SG","Matthew Dellavedova",3500,"Mil@Bkn 07:30PM ET",19.041,"Mil"
"SF","Caris LeVert",3500,"Mil@Bkn 07:30PM ET",15.500,"Bkn"
"PG","Andrew Harrison",3500,"NO@Mem 08:00PM ET",15.132,"Mem"
"SF/PF","Dante Cunningham",3500,"NO@Mem 08:00PM ET",14.827,"NO"
"SG","Jodie Meeks",3500,"SA@Orl 07:00PM ET",16.792,"Orl"
"SF","Rodney McGruder",3500,"Mia@Hou 08:00PM ET",14.755,"Mia"
"C","Montrezl Harrell",3500,"Mia@Hou 08:00PM ET",18.272,"Hou"
"SG","J.R. Smith",3500,"Ind@Cle 07:00PM ET",17.321,"Cle"
"SF","Joe Johnson",3500,"Por@Uta 09:00PM ET",16.109,"Uta"
"SG/SF","Thabo Sefolosha",3500,"Atl@LAC 10:30PM ET",19.551,"Atl"
"SG","Gerald Henderson",3400,"Phi@Bos 07:30PM ET",17.020,"Phi"
"PF/C","Darrell Arthur",3400,"Min@Den 09:00PM ET",14.362,"Den"
"PF/C","Justin Hamilton",3400,"Mil@Bkn 07:30PM ET",16.559,"Bkn"
"PF/C","Thon Maker",3400,"Mil@Bkn 07:30PM ET",6.897,"Mil"
"PG/SG","C.J. Watson",3400,"SA@Orl 07:00PM ET",10.589,"Orl"
"SF","Mario Hezonja",3400,"SA@Orl 07:00PM ET",7.963,"Orl"
"SG","DeAndre Liggins",3400,"Ind@Cle 07:00PM ET",8.795,"Cle"
"PF/C","Marreese Speights",3400,"Atl@LAC 10:30PM ET",19.314,"LAC"
"C","Lucas Nogueira",3400,"Cha@Tor 07:30PM ET",17.846,"Tor"
"PG","Sergio Rodriguez",3300,"Phi@Bos 07:30PM ET",20.275,"Phi"
"SG/SF","Justin Holiday",3300,"NY@OKC 09:30PM ET",15.308,"NY"
"PF/C","Joffrey Lauvergne",3300,"NY@OKC 09:30PM ET",12.617,"OKC"
"SG/SF","Patrick McCaw",3300,"Sac@GS 10:30PM ET",7.111,"GS"
"SF","Tony Snell",3300,"Mil@Bkn 07:30PM ET",16.085,"Mil"
"PG","Tim Frazier",3300,"NO@Mem 08:00PM ET",22.713,"NO"
"SG","Kyle Anderson",3300,"SA@Orl 07:00PM ET",9.565,"SA"
"SF","Derrick Williams",3300,"Ind@Cle 07:00PM ET",11.768,"Cle"
"PF/C","Meyers Leonard",3300,"Por@Uta 09:00PM ET",12.112,"Por"
"SG/SF","Terrence Ross",3300,"Cha@Tor 07:30PM ET",18.083,"Tor"
"SG","Jeremy Lamb",3300,"Cha@Tor 07:30PM ET",18.100,"Cha"
"PF","Patrick Patterson",3300,"Cha@Tor 07:30PM ET",18.888,"Tor"
"PF","Nemanja Bjelica",3200,"Min@Den 09:00PM ET",13.153,"Min"
"SF/PF","Jerami Grant",3200,"NY@OKC 09:30PM ET",13.436,"OKC"
"C","Salah Mejri",3200,"Dal@Det 07:30PM ET",11.750,"Dal"
"PF","Mirza Teletovic",3200,"Mil@Bkn 07:30PM ET",12.433,"Mil"
"PG","Patty Mills",3200,"SA@Orl 07:00PM ET",18.639,"SA"
"SF/PF","Richard Jefferson",3200,"Ind@Cle 07:00PM ET",10.358,"Cle"
"PG/SG","Alec Burks",3200,"Por@Uta 09:00PM ET",11.388,"Uta"
"PG","Cory Joseph",3200,"Cha@Tor 07:30PM ET",17.440,"Tor"
"SF","Luol Deng",3200,"LAL@Pho 09:00PM ET",19.222,"LAL"
"PG","Kris Dunn",3100,"Min@Den 09:00PM ET",12.091,"Min"
"PF","Domantas Sabonis",3100,"NY@OKC 09:30PM ET",14.058,"OKC"
"PG","Spencer Dinwiddie",3100,"Mil@Bkn 07:30PM ET",15.266,"Bkn"
"SG","Manu Ginobili",3100,"SA@Orl 07:00PM ET",17.234,"SA"
"PG","Jerryd Bayless",3000,"Phi@Bos 07:30PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"Phi@Bos 07:30PM ET",8.344,"Phi"
"PG","Demetrius Jackson",3000,"Phi@Bos 07:30PM ET",5.000,"Bos"
"PG","Terry Rozier",3000,"Phi@Bos 07:30PM ET",13.765,"Bos"
"SG/SF","Timothe Luwawu-Cabarrot",3000,"Phi@Bos 07:30PM ET",7.095,"Phi"
"SG","James Young",3000,"Phi@Bos 07:30PM ET",4.444,"Bos"
"SF","Gerald Green",3000,"Phi@Bos 07:30PM ET",10.029,"Bos"
"SF","Ben Simmons",3000,"Phi@Bos 07:30PM ET",0,"Phi"
"PF","Jonas Jerebko",3000,"Phi@Bos 07:30PM ET",11.157,"Bos"
"PF","Jordan Mickey",3000,"Phi@Bos 07:30PM ET",5.188,"Bos"
"C","Tyler Zeller",3000,"Phi@Bos 07:30PM ET",10.333,"Bos"
"PG","Tyus Jones",3000,"Min@Den 09:00PM ET",9.118,"Min"
"PG","Malik Beasley",3000,"Min@Den 09:00PM ET",4.153,"Den"
"SG/SF","Lance Stephenson",3000,"Min@Den 09:00PM ET",15.425,"Min"
"SG","Mike Miller",3000,"Min@Den 09:00PM ET",4.692,"Den"
"SG","Brandon Rush",3000,"Min@Den 09:00PM ET",8.818,"Min"
"SG","Zach LaVine",3000,"Min@Den 09:00PM ET",30.207,"Min"
"PF","Jordan Hill",3000,"Min@Den 09:00PM ET",5.350,"Min"
"PF","Adreian Payne",3000,"Min@Den 09:00PM ET",7.875,"Min"
"PF","Johnny O'Bryant III",3000,"Min@Den 09:00PM ET",5.750,"Den"
"C","Cole Aldrich",3000,"Min@Den 09:00PM ET",7.696,"Min"
"C","Nikola Pekovic",3000,"Min@Den 09:00PM ET",0,"Min"
"PG/SG","Ron Baker",3000,"NY@OKC 09:30PM ET",8.056,"NY"
"PG","Semaj Christon",3000,"NY@OKC 09:30PM ET",8.720,"OKC"
"PG","Cameron Payne",3000,"NY@OKC 09:30PM ET",11.882,"OKC"
"SG/SF","Alex Abrines",3000,"NY@OKC 09:30PM ET",9.044,"OKC"
"SG","Sasha Vujacic",3000,"NY@OKC 09:30PM ET",5.830,"NY"
"SG","Anthony Morrow",3000,"NY@OKC 09:30PM ET",9.019,"OKC"
"SF","Kyle Singler",3000,"NY@OKC 09:30PM ET",4.389,"OKC"
"SF","Josh Huestis",3000,"NY@OKC 09:30PM ET",14.000,"OKC"
"SF","Mindaugas Kuzminskas",3000,"NY@OKC 09:30PM ET",11.314,"NY"
"PF","Lance Thomas",3000,"NY@OKC 09:30PM ET",9.000,"NY"
"PF","Maurice Ndour",3000,"NY@OKC 09:30PM ET",5.025,"NY"
"C","Nick Collison",3000,"NY@OKC 09:30PM ET",3.482,"OKC"
"C","Marshall Plumlee",3000,"NY@OKC 09:30PM ET",5.031,"NY"
"PG","Briante Weber",3000,"Sac@GS 10:30PM ET",5.813,"GS"
"SG","Malachi Richardson",3000,"Sac@GS 10:30PM ET",5.357,"Sac"
"SF","Rudy Gay",3000,"Sac@GS 10:30PM ET",35.200,"Sac"
"PF","David West",3000,"Sac@GS 10:30PM ET",12.405,"GS"
"PF","James Michael McAdoo",3000,"Sac@GS 10:30PM ET",6.429,"GS"
"PF","Kevon Looney",3000,"Sac@GS 10:30PM ET",7.988,"GS"
"PF","Skal Labissiere",3000,"Sac@GS 10:30PM ET",5.429,"Sac"
"C","Damian Jones",3000,"Sac@GS 10:30PM ET",3.536,"GS"
"C","Georgios Papagiannis",3000,"Sac@GS 10:30PM ET",0.917,"Sac"
"PG","Beno Udrih",3000,"Dal@Det 07:30PM ET",12.033,"Det"
"SG/SF","Stanley Johnson",3000,"Dal@Det 07:30PM ET",10.947,"Det"
"SG","Reggie Bullock",3000,"Dal@Det 07:30PM ET",10.071,"Det"
"SG","Darrun Hilliard",3000,"Dal@Det 07:30PM ET",6.176,"Det"
"SG","Nicolas Brussino",3000,"Dal@Det 07:30PM ET",5.160,"Dal"
"SF","Michael Gbinije",3000,"Dal@Det 07:30PM ET",1.194,"Det"
"SF","Dorian Finney-Smith",3000,"Dal@Det 07:30PM ET",11.060,"Dal"
"SF","Justin Anderson",3000,"Dal@Det 07:30PM ET",12.970,"Dal"
"PF","Dwight Powell",3000,"Dal@Det 07:30PM ET",16.677,"Dal"
"PF","Henry Ellenson",3000,"Dal@Det 07:30PM ET",2.964,"Det"
"C","Andrew Bogut",3000,"Dal@Det 07:30PM ET",18.390,"Dal"
"C","Boban Marjanovic",3000,"Dal@Det 07:30PM ET",9.352,"Det"
"C","A.J. Hammons",3000,"Dal@Det 07:30PM ET",3.794,"Dal"
"PG","Isaiah Whitehead",3000,"Mil@Bkn 07:30PM ET",15.973,"Bkn"
"SG","Jason Terry",3000,"Mil@Bkn 07:30PM ET",9.032,"Mil"
"SG","Randy Foye",3000,"Mil@Bkn 07:30PM ET",12.673,"Bkn"
"SG","Rashad Vaughn",3000,"Mil@Bkn 07:30PM ET",7.261,"Mil"
"SF","Joe Harris",3000,"Mil@Bkn 07:30PM ET",15.191,"Bkn"
"PF","Quincy Acy",3000,"Mil@Bkn 07:30PM ET",9.236,"Bkn"
"PF","Chris McCullough",3000,"Mil@Bkn 07:30PM ET",4.625,"Bkn"
"C","Luis Scola",3000,"Mil@Bkn 07:30PM ET",12.285,"Bkn"
"C","Roy Hibbert",3000,"Mil@Bkn 07:30PM ET",12.488,"Mil"
"C","Spencer Hawes",3000,"Mil@Bkn 07:30PM ET",17.143,"Mil"
"PG","Toney Douglas",3000,"NO@Mem 08:00PM ET",13.327,"Mem"
"PG","Wade Baldwin IV",3000,"NO@Mem 08:00PM ET",9.156,"Mem"
"SG","Troy Daniels",3000,"NO@Mem 08:00PM ET",12.744,"Mem"
"SG","Langston Galloway",3000,"NO@Mem 08:00PM ET",15.588,"NO"
