"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","D'Angelo Russell",6500,"Cha@LAL 10:30PM ET",29.153,"LAL"
"PG","George Hill",6400,"Uta@OKC 08:00PM ET",30.787,"Uta"
"PF","Markieff Morris",6300,"GS@Was 07:00PM ET",29.077,"Was"
"SF","Danilo Gallinari",6200,"Den@Chi 08:00PM ET",28.973,"Den"
"C","Marcin Gortat",6100,"GS@Was 07:00PM ET",31.447,"Was"
"SF/PF","Otto Porter",6000,"GS@Was 07:00PM ET",30.228,"Was"
"SG","Gary Harris",5900,"Den@Chi 08:00PM ET",24.700,"Den"
"SG","Kentavious Caldwell-Pope",5900,"Por@Det 07:30PM ET",26.583,"Det"
"SF/PF","Marcus Morris",5900,"Por@Det 07:30PM ET",25.780,"Det"
"PG/SG","Victor Oladipo",5800,"Uta@OKC 08:00PM ET",28.750,"OKC"
"SG/SF","Will Barton",5800,"Den@Chi 08:00PM ET",27.122,"Den"
"C","Jusuf Nurkic",5800,"Por@Det 07:30PM ET",19.781,"Por"
"PF","Julius Randle",5700,"Cha@LAL 10:30PM ET",29.894,"LAL"
"PF/C","Zach Randolph",5600,"Pho@Mem 08:00PM ET",28.308,"Mem"
"SF/PF","T.J. Warren",5500,"Pho@Mem 08:00PM ET",22.603,"Pho"
"PF/C","Derrick Favors",5400,"Uta@OKC 08:00PM ET",21.827,"Uta"
"C","Steven Adams",5400,"Uta@OKC 08:00PM ET",27.754,"OKC"
"PG","Jameer Nelson",5400,"Den@Chi 08:00PM ET",21.339,"Den"
"PG","Rajon Rondo",5400,"Den@Chi 08:00PM ET",25.135,"Chi"
"SF","Michael Kidd-Gilchrist",5400,"Cha@LAL 10:30PM ET",24.328,"Cha"
"C","Mason Plumlee",5300,"Den@Chi 08:00PM ET",30.293,"Den"
"PG","Reggie Jackson",5300,"Por@Det 07:30PM ET",27.382,"Det"
"SF/PF","Tobias Harris",5300,"Por@Det 07:30PM ET",27.479,"Det"
"PG/SG","Jordan Clarkson",5200,"Cha@LAL 10:30PM ET",22.971,"LAL"
"PG","Michael Carter-Williams",5100,"Den@Chi 08:00PM ET",19.315,"Chi"
"PF","Nikola Mirotic",5000,"Den@Chi 08:00PM ET",20.605,"Chi"
"SF/PF","Al-Farouq Aminu",5000,"Por@Det 07:30PM ET",23.417,"Por"
"PF","Jon Leuer",5000,"Por@Det 07:30PM ET",22.415,"Det"
"C","Enes Kanter",4900,"Uta@OKC 08:00PM ET",26.087,"OKC"
"SG","Tony Allen",4800,"Pho@Mem 08:00PM ET",22.363,"Mem"
"SF","Maurice Harkless",4700,"Por@Det 07:30PM ET",22.338,"Por"
"PF","Marvin Williams",4700,"Cha@LAL 10:30PM ET",23.009,"Cha"
"C","Cody Zeller",4700,"Cha@LAL 10:30PM ET",24.212,"Cha"
"SF","Evan Turner",4600,"Por@Det 07:30PM ET",21.465,"Por"
"PF","Marquese Chriss",4600,"Pho@Mem 08:00PM ET",15.839,"Pho"
"PG","Ish Smith",4500,"Por@Det 07:30PM ET",20.892,"Det"
"PF","Bobby Portis",4400,"Den@Chi 08:00PM ET",10.512,"Chi"
"C","Robin Lopez",4400,"Den@Chi 08:00PM ET",22.928,"Chi"
"SF","Andre Iguodala",4400,"GS@Was 07:00PM ET",19.412,"GS"
"PF","Kenneth Faried",4300,"Den@Chi 08:00PM ET",23.531,"Den"
"SF","Andre Roberson",4200,"Uta@OKC 08:00PM ET",19.093,"OKC"
"PF","JaMychal Green",4200,"Pho@Mem 08:00PM ET",22.332,"Mem"
"SG/SF","Brandon Ingram",4200,"Cha@LAL 10:30PM ET",17.725,"LAL"
"SG","Rodney Hood",4100,"Uta@OKC 08:00PM ET",22.601,"Uta"
"C","Alan Williams",4100,"Pho@Mem 08:00PM ET",11.080,"Pho"
"SG/SF","Joe Ingles",4000,"Uta@OKC 08:00PM ET",16.373,"Uta"
"PF","Taj Gibson",4000,"Uta@OKC 08:00PM ET",24.088,"OKC"
"PF","Juancho Hernangomez",4000,"Den@Chi 08:00PM ET",10.321,"Den"
"SG/SF","Bojan Bogdanovic",4000,"GS@Was 07:00PM ET",22.026,"Was"
"C","Tyson Chandler",4000,"Pho@Mem 08:00PM ET",25.830,"Pho"
"C","Alex Len",4000,"Pho@Mem 08:00PM ET",19.170,"Pho"
"PG","Shelvin Mack",3900,"Uta@OKC 08:00PM ET",15.304,"Uta"
"SG","Alex Abrines",3900,"Uta@OKC 08:00PM ET",9.531,"OKC"
"PG","Emmanuel Mudiay",3900,"Den@Chi 08:00PM ET",23.617,"Den"
"C","Zaza Pachulia",3900,"GS@Was 07:00PM ET",19.074,"GS"
"SG","Nick Young",3900,"Cha@LAL 10:30PM ET",20.920,"LAL"
"PG/SG","Jamal Murray",3800,"Den@Chi 08:00PM ET",16.102,"Den"
"SG/SF","Vince Carter",3800,"Pho@Mem 08:00PM ET",17.817,"Mem"
"PF","Larry Nance Jr.",3800,"Cha@LAL 10:30PM ET",19.445,"LAL"
"C","Ed Davis",3700,"Por@Det 07:30PM ET",13.103,"Por"
"PG","Shaun Livingston",3700,"GS@Was 07:00PM ET",11.102,"GS"
"C","Ivica Zubac",3600,"Cha@LAL 10:30PM ET",13.610,"LAL"
"C","Aron Baynes",3500,"Por@Det 07:30PM ET",10.857,"Det"
"PG/SG","Brandon Knight",3500,"Pho@Mem 08:00PM ET",18.194,"Pho"
"PG","Andrew Harrison",3500,"Pho@Mem 08:00PM ET",14.954,"Mem"
"SG/SF","Doug McDermott",3400,"Uta@OKC 08:00PM ET",16.136,"OKC"
"SF","Denzel Valentine",3400,"Den@Chi 08:00PM ET",8.890,"Chi"
"SG/SF","Allen Crabbe",3400,"Por@Det 07:30PM ET",17.328,"Por"
"SF/PF","Chandler Parsons",3400,"Pho@Mem 08:00PM ET",13.086,"Mem"
"SG/SF","Marco Belinelli",3400,"Cha@LAL 10:30PM ET",18.569,"Cha"
"SG","Jeremy Lamb",3400,"Cha@LAL 10:30PM ET",17.942,"Cha"
"SF","Joe Johnson",3300,"Uta@OKC 08:00PM ET",15.970,"Uta"
"PF","Darrell Arthur",3300,"Den@Chi 08:00PM ET",13.895,"Den"
"C","Cristiano Felicio",3300,"Den@Chi 08:00PM ET",13.005,"Chi"
"PF/C","Tarik Black",3300,"Cha@LAL 10:30PM ET",15.005,"LAL"
"SF/PF","Jerami Grant",3200,"Uta@OKC 08:00PM ET",13.750,"OKC"
"PG","Jerian Grant",3200,"Den@Chi 08:00PM ET",11.797,"Chi"
"PG","Cameron Payne",3200,"Den@Chi 08:00PM ET",11.500,"Chi"
"PF/C","Meyers Leonard",3200,"Por@Det 07:30PM ET",12.305,"Por"
"C","JaVale McGee",3200,"GS@Was 07:00PM ET",11.759,"GS"
"SF","James Ennis III",3200,"Pho@Mem 08:00PM ET",16.378,"Mem"
"PF/C","Domantas Sabonis",3100,"Uta@OKC 08:00PM ET",14.025,"OKC"
"SF","Luol Deng",3100,"Cha@LAL 10:30PM ET",18.790,"LAL"
"PG/SG","Alec Burks",3000,"Uta@OKC 08:00PM ET",10.935,"Uta"
"PG","Semaj Christon",3000,"Uta@OKC 08:00PM ET",8.494,"OKC"
"PG","Raul Neto",3000,"Uta@OKC 08:00PM ET",4.845,"Uta"
"PG","Dante Exum",3000,"Uta@OKC 08:00PM ET",11.761,"Uta"
"SF","Kyle Singler",3000,"Uta@OKC 08:00PM ET",4.315,"OKC"
"SF","Josh Huestis",3000,"Uta@OKC 08:00PM ET",14.000,"OKC"
"PF/C","Boris Diaw",3000,"Uta@OKC 08:00PM ET",10.405,"Uta"
"PF","Joel Bolomboy",3000,"Uta@OKC 08:00PM ET",2.833,"Uta"
"PF","Trey Lyles",3000,"Uta@OKC 08:00PM ET",15.149,"Uta"
"C","Nick Collison",3000,"Uta@OKC 08:00PM ET",3.482,"OKC"
"C","Jeff Withey",3000,"Uta@OKC 08:00PM ET",7.102,"Uta"
"PG","Isaiah Canaan",3000,"Den@Chi 08:00PM ET",10.053,"Chi"
"PG","Malik Beasley",3000,"Den@Chi 08:00PM ET",4.153,"Den"
"SG/SF","Paul Zipser",3000,"Den@Chi 08:00PM ET",8.609,"Chi"
"SG","Mike Miller",3000,"Den@Chi 08:00PM ET",4.150,"Den"
"SG","Anthony Morrow",3000,"Den@Chi 08:00PM ET",8.919,"Chi"
"PF/C","Joffrey Lauvergne",3000,"Den@Chi 08:00PM ET",12.431,"Chi"
"C","Roy Hibbert",3000,"Den@Chi 08:00PM ET",12.488,"Den"
"PG","Beno Udrih",3000,"Por@Det 07:30PM ET",12.033,"Det"
"PG","Shabazz Napier",3000,"Por@Det 07:30PM ET",7.493,"Por"
"PG","Tim Quarterman",3000,"Por@Det 07:30PM ET",3.385,"Por"
"SG/SF","Stanley Johnson",3000,"Por@Det 07:30PM ET",10.982,"Det"
"SG","Reggie Bullock",3000,"Por@Det 07:30PM ET",9.617,"Det"
"SG","Pat Connaughton",3000,"Por@Det 07:30PM ET",4.491,"Por"
"SG","Darrun Hilliard",3000,"Por@Det 07:30PM ET",6.176,"Det"
"SF","Michael Gbinije",3000,"Por@Det 07:30PM ET",1.194,"Det"
"PF","Jake Layman",3000,"Por@Det 07:30PM ET",4.120,"Por"
"PF","Noah Vonleh",3000,"Por@Det 07:30PM ET",9.850,"Por"
"PF","Henry Ellenson",3000,"Por@Det 07:30PM ET",2.964,"Det"
"C","Festus Ezeli",3000,"Por@Det 07:30PM ET",0,"Por"
"C","Boban Marjanovic",3000,"Por@Det 07:30PM ET",9.352,"Det"
"PG/SG","Ian Clark",3000,"GS@Was 07:00PM ET",11.523,"GS"
"PG/SG","Tomas Satoransky",3000,"GS@Was 07:00PM ET",8.881,"Was"
"PG","Trey Burke",3000,"GS@Was 07:00PM ET",8.967,"Was"
"SG/SF","Patrick McCaw",3000,"GS@Was 07:00PM ET",7.332,"GS"
"SG","Sheldon McClellan",3000,"GS@Was 07:00PM ET",5.904,"Was"
"SG","Danuel House",3000,"GS@Was 07:00PM ET",1.250,"Was"
"SF","Kelly Oubre Jr.",3000,"GS@Was 07:00PM ET",13.050,"Was"
"PF/C","Jason Smith",3000,"GS@Was 07:00PM ET",11.046,"Was"
"PF","David West",3000,"GS@Was 07:00PM ET",12.700,"GS"
"PF","James Michael McAdoo",3000,"GS@Was 07:00PM ET",6.914,"GS"
"PF","Kevon Looney",3000,"GS@Was 07:00PM ET",7.878,"GS"
"PF","Chris McCullough",3000,"GS@Was 07:00PM ET",4.625,"Was"
"C","Ian Mahinmi",3000,"GS@Was 07:00PM ET",8.071,"Was"
"C","Daniel Ochefu",3000,"GS@Was 07:00PM ET",2.589,"Was"
"C","Damian Jones",3000,"GS@Was 07:00PM ET",3.531,"GS"
"PG","Ronnie Price",3000,"Pho@Mem 08:00PM ET",2.500,"Pho"
"PG","Toney Douglas",3000,"Pho@Mem 08:00PM ET",14.234,"Mem"
"PG","Tyler Ulis",3000,"Pho@Mem 08:00PM ET",6.980,"Pho"
"PG","Wade Baldwin IV",3000,"Pho@Mem 08:00PM ET",9.156,"Mem"
"SG","Leandro Barbosa",3000,"Pho@Mem 08:00PM ET",10.414,"Pho"
"SG","Troy Daniels",3000,"Pho@Mem 08:00PM ET",12.867,"Mem"
"SF/PF","Jared Dudley",3000,"Pho@Mem 08:00PM ET",15.143,"Pho"
"SF","Derrick Jones Jr.",3000,"Pho@Mem 08:00PM ET",3.750,"Pho"
"PF","Jarell Martin",3000,"Pho@Mem 08:00PM ET",9.944,"Mem"
"PF","Deyonta Davis",3000,"Pho@Mem 08:00PM ET",5.577,"Mem"
"PF","Dragan Bender",3000,"Pho@Mem 08:00PM ET",8.053,"Pho"
"C","Brandan Wright",3000,"Pho@Mem 08:00PM ET",12.250,"Mem"
"PG","Brian Roberts",3000,"Cha@LAL 10:30PM ET",5.565,"Cha"
"PG","Ramon Sessions",3000,"Cha@LAL 10:30PM ET",12.805,"Cha"
"PG","Jose Calderon",3000,"Cha@LAL 10:30PM ET",8.720,"LAL"
"PG","Briante Weber",3000,"Cha@LAL 10:30PM ET",4.429,"Cha"
"PG","Tyler Ennis",3000,"Cha@LAL 10:30PM ET",4.609,"LAL"
"SF","Metta World Peace",3000,"Cha@LAL 10:30PM ET",2.569,"LAL"
"SF","Corey Brewer",3000,"Cha@LAL 10:30PM ET",9.700,"LAL"
"SF","Treveon Graham",3000,"Cha@LAL 10:30PM ET",3.039,"Cha"
"PF","Thomas Robinson",3000,"Cha@LAL 10:30PM ET",11.900,"LAL"
"PF","Johnny O'Bryant III",3000,"Cha@LAL 10:30PM ET",5.464,"Cha"
"PF","Christian Wood",3000,"Cha@LAL 10:30PM ET",7.800,"Cha"
"C","Miles Plumlee",3000,"Cha@LAL 10:30PM ET",6.885,"Cha"
"C","Timofey Mozgov",3000,"Cha@LAL 10:30PM ET",15.816,"LAL"
