"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","Frank Kaminsky",5600,"Hou@Cha 07:00PM ET",21.205,"Cha"
"PF","Ersan Ilyasova",5600,"Phi@Orl 07:00PM ET",27.063,"Phi"
"PG/SG","Marcus Smart",5500,"Bos@Por 10:30PM ET",25.158,"Bos"
"SF","Robert Covington",5400,"Phi@Orl 07:00PM ET",26.902,"Phi"
"SG/SF","Wesley Matthews",5400,"Uta@Dal 08:30PM ET",26.653,"Dal"
"SG","Avery Bradley",5400,"Bos@Por 10:30PM ET",33.458,"Bos"
"PG","Patrick Beverley",5300,"Hou@Cha 07:00PM ET",27.171,"Hou"
"PF","Al-Farouq Aminu",5300,"Bos@Por 10:30PM ET",22.549,"Por"
"SF","Michael Kidd-Gilchrist",5200,"Hou@Cha 07:00PM ET",23.848,"Cha"
"PF/C","Nerlens Noel",5200,"Phi@Orl 07:00PM ET",19.140,"Phi"
"SG","Eric Gordon",5100,"Hou@Cha 07:00PM ET",27.995,"Hou"
"PF","Marvin Williams",5100,"Hou@Cha 07:00PM ET",23.239,"Cha"
"C","Enes Kanter",5000,"Cle@OKC 08:00PM ET",26.154,"OKC"
"PG","Yogi Ferrell",5000,"Uta@Dal 08:30PM ET",17.813,"Dal"
"PF/C","Dirk Nowitzki",5000,"Uta@Dal 08:30PM ET",25.673,"Dal"
"PF/C","Derrick Favors",5000,"Uta@Dal 08:30PM ET",21.542,"Uta"
"C","Tristan Thompson",4900,"Cle@OKC 08:00PM ET",24.667,"Cle"
"PF","Ryan Anderson",4900,"Hou@Cha 07:00PM ET",23.909,"Hou"
"SG","Seth Curry",4900,"Uta@Dal 08:30PM ET",21.547,"Dal"
"C","Cody Zeller",4800,"Hou@Cha 07:00PM ET",24.375,"Cha"
"SF/PF","Aaron Gordon",4800,"Phi@Orl 07:00PM ET",22.167,"Orl"
"PG","Deron Williams",4800,"Uta@Dal 08:30PM ET",28.453,"Dal"
"PG","T.J. McConnell",4700,"Phi@Orl 07:00PM ET",20.740,"Phi"
"SG/SF","Evan Turner",4600,"Bos@Por 10:30PM ET",21.465,"Por"
"C","Jahlil Okafor",4400,"Phi@Orl 07:00PM ET",21.611,"Phi"
"SG","Devin Harris",4300,"Uta@Dal 08:30PM ET",12.314,"Dal"
"SG/SF","Allen Crabbe",4200,"Bos@Por 10:30PM ET",17.726,"Por"
"SF/PF","Dario Saric",4100,"Phi@Orl 07:00PM ET",21.173,"Phi"
"SF/PF","Jeff Green",4000,"Phi@Orl 07:00PM ET",16.423,"Orl"
"SG","Rodney Hood",4000,"Uta@Dal 08:30PM ET",22.913,"Uta"
"SF","Maurice Harkless",4000,"Bos@Por 10:30PM ET",21.801,"Por"
"SG/SF","Kyle Korver",3900,"Cle@OKC 08:00PM ET",18.484,"Cle"
"SG/SF","Marco Belinelli",3900,"Hou@Cha 07:00PM ET",18.830,"Cha"
"PF","Richaun Holmes",3900,"Phi@Orl 07:00PM ET",15.655,"Phi"
"SF","Andre Roberson",3800,"Cle@OKC 08:00PM ET",18.840,"OKC"
"SG","Jodie Meeks",3800,"Phi@Orl 07:00PM ET",16.792,"Orl"
"SG/SF","Joe Ingles",3700,"Uta@Dal 08:30PM ET",15.561,"Uta"
"PF/C","Kelly Olynyk",3700,"Bos@Por 10:30PM ET",19.356,"Bos"
"PG/SG","Iman Shumpert",3600,"Cle@OKC 08:00PM ET",16.745,"Cle"
"PG","J.J. Barea",3600,"Uta@Dal 08:30PM ET",24.167,"Dal"
"SG/SF","Jaylen Brown",3600,"Bos@Por 10:30PM ET",10.760,"Bos"
"SG","J.R. Smith",3500,"Cle@OKC 08:00PM ET",17.321,"Cle"
"SF","Joe Johnson",3500,"Uta@Dal 08:30PM ET",16.183,"Uta"
"PF/C","Channing Frye",3400,"Cle@OKC 08:00PM ET",16.926,"Cle"
"SG","Jeremy Lamb",3400,"Hou@Cha 07:00PM ET",18.328,"Cha"
"C","Montrezl Harrell",3400,"Hou@Cha 07:00PM ET",18.238,"Hou"
"SF","Mario Hezonja",3400,"Phi@Orl 07:00PM ET",7.291,"Orl"
"PG","Shelvin Mack",3400,"Uta@Dal 08:30PM ET",15.352,"Uta"
"PG","Sergio Rodriguez",3300,"Phi@Orl 07:00PM ET",20.436,"Phi"
"SG","Nik Stauskas",3300,"Phi@Orl 07:00PM ET",17.395,"Phi"
"SF/PF","Jerami Grant",3200,"Cle@OKC 08:00PM ET",13.125,"OKC"
"PF/C","Joffrey Lauvergne",3200,"Cle@OKC 08:00PM ET",12.293,"OKC"
"PG/SG","C.J. Watson",3200,"Phi@Orl 07:00PM ET",10.131,"Orl"
"SG","Gerald Henderson",3200,"Phi@Orl 07:00PM ET",16.910,"Phi"
"PG/SG","Alec Burks",3200,"Uta@Dal 08:30PM ET",11.485,"Uta"
"PF/C","Amir Johnson",3200,"Bos@Por 10:30PM ET",16.897,"Bos"
"PF","Domantas Sabonis",3100,"Cle@OKC 08:00PM ET",13.892,"OKC"
"SF/PF","Sam Dekker",3100,"Hou@Cha 07:00PM ET",15.823,"Hou"
"C","Nene Hilario",3100,"Hou@Cha 07:00PM ET",16.457,"Hou"
"C","Salah Mejri",3100,"Uta@Dal 08:30PM ET",11.152,"Dal"
"PG","Semaj Christon",3000,"Cle@OKC 08:00PM ET",9.013,"OKC"
"PG","Kay Felder",3000,"Cle@OKC 08:00PM ET",9.055,"Cle"
"PG","Cameron Payne",3000,"Cle@OKC 08:00PM ET",11.188,"OKC"
"SG/SF","Alex Abrines",3000,"Cle@OKC 08:00PM ET",9.042,"OKC"
"SG","James Jones",3000,"Cle@OKC 08:00PM ET",4.887,"Cle"
"SG","Anthony Morrow",3000,"Cle@OKC 08:00PM ET",9.007,"OKC"
"SG","DeAndre Liggins",3000,"Cle@OKC 08:00PM ET",8.470,"Cle"
"SG","Jordan McRae",3000,"Cle@OKC 08:00PM ET",7.795,"Cle"
"SF/PF","Richard Jefferson",3000,"Cle@OKC 08:00PM ET",10.570,"Cle"
"SF","Kyle Singler",3000,"Cle@OKC 08:00PM ET",3.971,"OKC"
"SF","Josh Huestis",3000,"Cle@OKC 08:00PM ET",14.000,"OKC"
"C","Nick Collison",3000,"Cle@OKC 08:00PM ET",3.750,"OKC"
"C","Chris Andersen",3000,"Cle@OKC 08:00PM ET",7.979,"Cle"
"PG","Bobby Brown",3000,"Hou@Cha 07:00PM ET",1.703,"Hou"
"PG","Brian Roberts",3000,"Hou@Cha 07:00PM ET",4.906,"Cha"
"PG","Ramon Sessions",3000,"Hou@Cha 07:00PM ET",12.805,"Cha"
"PG","Ray McCallum",3000,"Hou@Cha 07:00PM ET",0,"Cha"
"PG","Tyler Ennis",3000,"Hou@Cha 07:00PM ET",4.283,"Hou"
"SG/SF","Corey Brewer",3000,"Hou@Cha 07:00PM ET",9.432,"Hou"
"SF","K.J. McDaniels",3000,"Hou@Cha 07:00PM ET",5.107,"Hou"
"SF","Treveon Graham",3000,"Hou@Cha 07:00PM ET",3.250,"Cha"
"PF","Kyle Wiltjer",3000,"Hou@Cha 07:00PM ET",2.306,"Hou"
"PF","Christian Wood",3000,"Hou@Cha 07:00PM ET",5.667,"Cha"
"C","Miles Plumlee",3000,"Hou@Cha 07:00PM ET",6.757,"Cha"
"C","Mike Tobey",3000,"Hou@Cha 07:00PM ET",0,"Cha"
"C","Chinanu Onuaku",3000,"Hou@Cha 07:00PM ET",6.625,"Hou"
"PG","D.J. Augustin",3000,"Phi@Orl 07:00PM ET",16.160,"Orl"
"PG","Jerryd Bayless",3000,"Phi@Orl 07:00PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"Phi@Orl 07:00PM ET",8.344,"Phi"
"SG/SF","Timothe Luwawu-Cabarrot",3000,"Phi@Orl 07:00PM ET",7.173,"Phi"
"SG","C.J. Wilcox",3000,"Phi@Orl 07:00PM ET",2.609,"Orl"
"SF","Damjan Rudez",3000,"Phi@Orl 07:00PM ET",4.371,"Orl"
"SF","Ben Simmons",3000,"Phi@Orl 07:00PM ET",0,"Phi"
"PF","Stephen Zimmerman Jr.",3000,"Phi@Orl 07:00PM ET",4.125,"Orl"
"C","Bismack Biyombo",3000,"Phi@Orl 07:00PM ET",19.297,"Orl"
"PG","Raul Neto",3000,"Uta@Dal 08:30PM ET",4.972,"Uta"
"PG","Dante Exum",3000,"Uta@Dal 08:30PM ET",11.770,"Uta"
"SG","Nicolas Brussino",3000,"Uta@Dal 08:30PM ET",4.779,"Dal"
"SF","Dorian Finney-Smith",3000,"Uta@Dal 08:30PM ET",11.382,"Dal"
"SF","Justin Anderson",3000,"Uta@Dal 08:30PM ET",13.271,"Dal"
"PF/C","Boris Diaw",3000,"Uta@Dal 08:30PM ET",10.841,"Uta"
"PF","Dwight Powell",3000,"Uta@Dal 08:30PM ET",17.188,"Dal"
"PF","Joel Bolomboy",3000,"Uta@Dal 08:30PM ET",2.833,"Uta"
"PF","Trey Lyles",3000,"Uta@Dal 08:30PM ET",15.712,"Uta"
"C","Andrew Bogut",3000,"Uta@Dal 08:30PM ET",18.390,"Dal"
"C","Jeff Withey",3000,"Uta@Dal 08:30PM ET",7.267,"Uta"
"C","A.J. Hammons",3000,"Uta@Dal 08:30PM ET",3.794,"Dal"
"PG","Shabazz Napier",3000,"Bos@Por 10:30PM ET",6.750,"Por"
"PG","Tim Quarterman",3000,"Bos@Por 10:30PM ET",3.250,"Por"
"PG","Demetrius Jackson",3000,"Bos@Por 10:30PM ET",5.000,"Bos"
"PG","Terry Rozier",3000,"Bos@Por 10:30PM ET",13.580,"Bos"
"SG","James Young",3000,"Bos@Por 10:30PM ET",3.767,"Bos"
"SF","Gerald Green",3000,"Bos@Por 10:30PM ET",9.516,"Bos"
"SF","Pat Connaughton",3000,"Bos@Por 10:30PM ET",3.740,"Por"
"PF/C","Meyers Leonard",3000,"Bos@Por 10:30PM ET",12.150,"Por"
"PF","Jonas Jerebko",3000,"Bos@Por 10:30PM ET",11.510,"Bos"
"PF","Jake Layman",3000,"Bos@Por 10:30PM ET",4.348,"Por"
"PF","Jordan Mickey",3000,"Bos@Por 10:30PM ET",5.450,"Bos"
"PF","Noah Vonleh",3000,"Bos@Por 10:30PM ET",9.683,"Por"
"C","Festus Ezeli",3000,"Bos@Por 10:30PM ET",0,"Por"
"C","Ed Davis",3000,"Bos@Por 10:30PM ET",12.663,"Por"
"C","Tyler Zeller",3000,"Bos@Por 10:30PM ET",10.508,"Bos"
