"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Wesley Johnson",3000,"LAC@Den 09:00PM ET",8.942,"LAC"
"PF","Brandon Bass",3000,"LAC@Den 09:00PM ET",9.849,"LAC"
"PF","Darrell Arthur",3000,"LAC@Den 09:00PM ET",13.547,"Den"
"PF","Brice Johnson",3000,"LAC@Den 09:00PM ET",2.000,"LAC"
"C","Roy Hibbert",3000,"LAC@Den 09:00PM ET",11.620,"Den"
"C","Diamond Stone",3000,"LAC@Den 09:00PM ET",2.643,"LAC"
"PG","Raul Neto",3000,"Uta@Cle 07:00PM ET",5.043,"Uta"
"PG","Kay Felder",3000,"Uta@Cle 07:00PM ET",8.108,"Cle"
"PG","Dante Exum",3000,"Uta@Cle 07:00PM ET",12.090,"Uta"
"SG","James Jones",3000,"Uta@Cle 07:00PM ET",4.969,"Cle"
"SG","DeAndre Liggins",3000,"Uta@Cle 07:00PM ET",8.240,"Cle"
"PF/C","Boris Diaw",3000,"Uta@Cle 07:00PM ET",10.356,"Uta"
"PF","Joel Bolomboy",3000,"Uta@Cle 07:00PM ET",3.700,"Uta"
"PF","Trey Lyles",3000,"Uta@Cle 07:00PM ET",14.544,"Uta"
"C","Larry Sanders",3000,"Uta@Cle 07:00PM ET",0.000,"Cle"
"PG/SG","Ron Baker",3000,"Bkn@NY 07:30PM ET",8.434,"NY"
"PG","Chasson Randle",3000,"Bkn@NY 07:30PM ET",9.404,"NY"
"SG","Randy Foye",3000,"Bkn@NY 07:30PM ET",12.321,"Bkn"
"SG","Sasha Vujacic",3000,"Bkn@NY 07:30PM ET",5.452,"NY"
"SF","Joe Harris",3000,"Bkn@NY 07:30PM ET",15.072,"Bkn"
"SF","K.J. McDaniels",3000,"Bkn@NY 07:30PM ET",4.910,"Bkn"
"SF","Mindaugas Kuzminskas",3000,"Bkn@NY 07:30PM ET",10.491,"NY"
"PF","Andrew Nicholson",3000,"Bkn@NY 07:30PM ET",5.570,"Bkn"
"PF","Maurice Ndour",3000,"Bkn@NY 07:30PM ET",4.568,"NY"
"C","Justin Hamilton",3000,"Bkn@NY 07:30PM ET",15.698,"Bkn"
"C","Marshall Plumlee",3000,"Bkn@NY 07:30PM ET",4.068,"NY"
"PG","Norris Cole",3000,"OKC@Tor 07:00PM ET",7.188,"OKC"
"PG","Semaj Christon",3000,"OKC@Tor 07:00PM ET",8.080,"OKC"
"PG","Fred VanVleet",3000,"OKC@Tor 07:00PM ET",6.731,"Tor"
"PG","Delon Wright",3000,"OKC@Tor 07:00PM ET",13.542,"Tor"
"SF/PF","Jerami Grant",3000,"OKC@Tor 07:00PM ET",12.848,"OKC"
"SF","Kyle Singler",3000,"OKC@Tor 07:00PM ET",4.143,"OKC"
"SF","Josh Huestis",3000,"OKC@Tor 07:00PM ET",14.000,"OKC"
"SF","Bruno Caboclo",3000,"OKC@Tor 07:00PM ET",2.313,"Tor"
"PF/C","Domantas Sabonis",3000,"OKC@Tor 07:00PM ET",13.608,"OKC"
"PF","Patrick Patterson",3000,"OKC@Tor 07:00PM ET",17.555,"Tor"
"PF","Lucas Nogueira",3000,"OKC@Tor 07:00PM ET",16.606,"Tor"
"PF","Pascal Siakam",3000,"OKC@Tor 07:00PM ET",11.289,"Tor"
"C","Nick Collison",3000,"OKC@Tor 07:00PM ET",3.482,"OKC"
"C","Jakob Poeltl",3000,"OKC@Tor 07:00PM ET",6.917,"Tor"
