PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,TCH,FC_TCH,TOP,CL_TCH,EL_TCH,PTS,PTS_TCH,PTS_HCCT,TCH_TOT,X
200826,J.J. Barea,J.J.,Barea,DAL,33,22.0,58.8,51.2,5.1,0.1,0.4,11.1,0.189,0.217,1940,NA
1626144,Emmanuel Mudiay,Emmanuel,Mudiay,DEN,54,25.5,58.5,51.9,4.3,0.8,0.4,11.0,0.188,0.212,3159,NA
1626164,Devin Booker,Devin,Booker,PHX,76,35.0,58.4,53.1,3.2,1.0,1.9,21.7,0.371,0.409,4438,NA
201959,Taj Gibson,Taj,Gibson,CHI,55,27.3,58.4,32.7,1.3,5.1,3.7,11.6,0.199,0.355,3214,NA
202699,Tobias Harris,Tobias,Harris,DET,81,31.3,58.4,33.9,1.8,1.0,1.8,16.2,0.278,0.478,4728,NA
2749,Jameer Nelson,Jameer,Nelson,DEN,74,27.1,58.2,50.3,4.4,0.5,0.4,9.1,0.157,0.182,4307,NA
203994,Jusuf Nurkic,Jusuf,Nurkic,POR,20,29.2,58.1,33.8,1.6,3.2,4.1,15.2,0.262,0.45,1162,NA
204025,Tim Frazier,Tim,Frazier,NOP,63,23.5,58.0,50.2,4.2,0.7,0.3,7.2,0.124,0.143,3657,NA
203944,Julius Randle,Julius,Randle,LAL,72,29.1,58.0,38.8,2.3,2.4,3.3,13.2,0.228,0.341,4175,NA
203935,Marcus Smart,Marcus,Smart,BOS,78,30.4,58.0,50.3,3.2,2.1,0.8,10.6,0.183,0.212,4524,NA
202344,Trevor Booker,Trevor,Booker,BKN,70,24.8,57.9,35.0,1.6,2.6,2.1,10.0,0.172,0.285,4056,NA
203897,Zach LaVine,Zach,LaVine,MIN,47,37.2,57.9,50.2,2.8,0.3,0.9,18.9,0.327,0.377,2722,NA
202695,Kawhi Leonard,Kawhi,Leonard,SAS,72,33.5,57.7,50.7,3.4,1.5,1.8,25.5,0.442,0.503,4154,NA
1627763,Malcolm Brogdon,Malcolm,Brogdon,MIL,73,26.4,57.6,46.8,4.0,1.4,0.9,10.3,0.179,0.22,4207,NA
204020,Tyler Johnson,Tyler,Johnson,MIA,71,29.9,57.5,44.1,3.1,0.9,1.6,13.7,0.238,0.311,4086,NA
201949,James Johnson,James,Johnson,MIA,74,27.2,57.3,36.9,2.4,0.8,1.7,12.8,0.224,0.347,4237,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,PHI,53,27.3,57.2,37.9,1.2,2.4,3.3,14.8,0.259,0.391,3032,NA
1627812,Yogi Ferrell,Yogi,Ferrell,TOTAL,44,25.8,56.7,50.5,4.7,0.3,0.5,10.1,0.178,0.2,2496,NA
203079,Dion Waiters,Dion,Waiters,MIA,46,30.1,56.7,49.8,4.2,0.2,1.0,15.8,0.279,0.318,2610,NA
200752,Rudy Gay,Rudy,Gay,SAC,30,33.7,56.4,44.1,2.3,1.9,2.9,18.7,0.332,0.424,1692,NA
2200,Pau Gasol,Pau,Gasol,SAS,62,25.4,55.8,33.0,1.3,2.9,4.5,12.5,0.224,0.379,3457,NA
2548,Dwyane Wade,Dwyane,Wade,CHI,59,30.0,55.6,48.6,3.2,1.3,1.5,18.5,0.332,0.379,3280,NA
2730,Dwight Howard,Dwight,Howard,ATL,73,29.7,55.2,30.5,1.2,8.0,2.7,13.5,0.244,0.441,4031,NA
203521,Matthew Dellavedova,Matthew,Dellavedova,MIL,75,26.1,54.5,45.8,3.8,0.5,0.5,7.6,0.14,0.166,4085,NA
201943,Brandon Jennings,Brandon,Jennings,TOTAL,80,22.1,54.2,48.2,4.1,0.4,0.2,7.2,0.133,0.149,4339,NA
203114,Khris Middleton,Khris,Middleton,MIL,28,30.5,54.2,41.5,2.7,1.2,2.1,14.7,0.271,0.354,1518,NA
202709,Cory Joseph,Cory,Joseph,TOR,78,25.3,54.1,46.7,4.2,0.9,0.4,9.3,0.172,0.199,4220,NA
200746,LaMarcus Aldridge,LaMarcus,Aldridge,SAS,70,32.4,54.0,39.2,1.7,4.1,5.5,17.3,0.321,0.442,3777,NA
202362,Lance Stephenson,Lance,Stephenson,NOP,6,27.1,53.7,48.2,3.8,1.0,0.2,9.7,0.18,0.201,322,NA
203078,Bradley Beal,Bradley,Beal,WAS,77,34.7,53.2,43.9,2.5,1.0,2.7,23.1,0.435,0.526,4094,NA
203084,Harrison Barnes,Harrison,Barnes,DAL,78,35.5,52.8,36.1,2.0,2.0,2.5,19.2,0.363,0.532,4120,NA
203486,Mason Plumlee,Mason,Plumlee,POR,54,28.0,52.6,36.3,1.7,4.3,5.3,11.1,0.21,0.304,2842,NA
203552,Seth Curry,Seth,Curry,DAL,69,29.1,52.1,46.0,3.8,0.3,0.5,12.8,0.246,0.279,3596,NA
NA,Alex Poythress,Alex,Poythress,PHI,5,25.1,52.0,32.0,0.9,1.4,1.6,9.2,0.177,0.288,260,NA
202340,Avery Bradley,Avery,Bradley,BOS,54,33.4,51.9,41.2,2.0,1.6,1.6,16.4,0.316,0.398,2802,NA
1626163,Frank Kaminsky,Frank,Kaminsky,CHA,73,26.2,51.7,29.7,1.1,2.2,2.1,11.8,0.229,0.399,3776,NA
201988,Patty Mills,Patty,Mills,SAS,79,22.0,51.6,44.8,3.2,0.5,0.7,9.5,0.184,0.212,4080,NA
