"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Kyrie Irving",7700,"Cle@Ind 07:00PM ET",40.080,"Cle"
"C","Marc Gasol",7600,"Pho@Mem 08:00PM ET",39.441,"Mem"
"SF","Gordon Hayward",7600,"Uta@NO 08:00PM ET",37.306,"Uta"
"PG","Goran Dragic",7500,"Mia@Mil 08:00PM ET",36.517,"Mia"
"PG","Mike Conley",7500,"Pho@Mem 08:00PM ET",36.458,"Mem"
"PG","Eric Bledsoe",7500,"Pho@Mem 08:00PM ET",39.736,"Pho"
"PF","Paul Millsap",7400,"Den@Atl 07:30PM ET",38.224,"Atl"
"SF/PF","Carmelo Anthony",7300,"LAC@NY 08:00PM ET",37.572,"NY"
"C","Al Horford",7200,"Bos@Sac 10:30PM ET",36.494,"Bos"
"SG/SF","Andrew Wiggins",7100,"Tor@Min 08:00PM ET",32.822,"Min"
"SG","Bradley Beal",7100,"Was@Bkn 07:30PM ET",34.335,"Was"
"PG","Jeff Teague",7100,"Cle@Ind 07:00PM ET",36.353,"Ind"
"PF","LaMarcus Aldridge",7100,"SA@Phi 07:00PM ET",33.022,"SA"
"C","DeAndre Jordan",7000,"LAC@NY 08:00PM ET",35.298,"LAC"
"PF","Jabari Parker",6900,"Mia@Mil 08:00PM ET",34.900,"Mil"
"C","Brook Lopez",6900,"Was@Bkn 07:30PM ET",34.787,"Bkn"
"C","Rudy Gobert",6900,"Uta@NO 08:00PM ET",36.683,"Uta"
"C","Dwight Howard",6800,"Den@Atl 07:30PM ET",36.053,"Atl"
"PF","Kristaps Porzingis",6800,"LAC@NY 08:00PM ET",34.967,"NY"
"PG","Ricky Rubio",6700,"Tor@Min 08:00PM ET",29.038,"Min"
"SF/PF","Wilson Chandler",6600,"Den@Atl 07:30PM ET",29.500,"Den"
"SG","Klay Thompson",6600,"Chi@GS 10:30PM ET",32.485,"GS"
"SF/PF","Markieff Morris",6600,"Was@Bkn 07:30PM ET",28.700,"Was"
"SG/SF","Dion Waiters",6500,"Mia@Mil 08:00PM ET",28.625,"Mia"
"SG","Devin Booker",6500,"Pho@Mem 08:00PM ET",31.377,"Pho"
"SF","Jae Crowder",6400,"Bos@Sac 10:30PM ET",27.808,"Bos"
"SF/PF","Otto Porter",6300,"Was@Bkn 07:30PM ET",30.206,"Was"
"C","Marcin Gortat",6300,"Was@Bkn 07:30PM ET",31.843,"Was"
"PG","D'Angelo Russell",6200,"LAL@Det 07:30PM ET",29.368,"LAL"
"C","Myles Turner",6200,"Cle@Ind 07:00PM ET",32.385,"Ind"
"PG","George Hill",6100,"Uta@NO 08:00PM ET",31.152,"Uta"
"PG","Dennis Schroder",6000,"Den@Atl 07:30PM ET",31.341,"Atl"
"SF","Marcus Morris",6000,"LAL@Det 07:30PM ET",25.358,"Det"
"C","Jonas Valanciunas",5900,"Tor@Min 08:00PM ET",28.265,"Tor"
"PG","Reggie Jackson",5900,"LAL@Det 07:30PM ET",28.500,"Det"
"C","Guillermo Hernangomez",5900,"LAC@NY 08:00PM ET",16.367,"NY"
"SG/SF","Will Barton",5800,"Den@Atl 07:30PM ET",25.946,"Den"
"SF/PF","Matt Barnes",5800,"Bos@Sac 10:30PM ET",19.648,"Sac"
"PG/SG","Tim Hardaway Jr.",5700,"Den@Atl 07:30PM ET",20.590,"Atl"
"SG","Kentavious Caldwell-Pope",5700,"LAL@Det 07:30PM ET",26.473,"Det"
"PF/C","Zach Randolph",5700,"Pho@Mem 08:00PM ET",28.431,"Mem"
"PG/SG","Austin Rivers",5700,"LAC@NY 08:00PM ET",20.730,"LAC"
"PG/SG","Marcus Smart",5600,"Bos@Sac 10:30PM ET",25.302,"Bos"
"SF","Danilo Gallinari",5500,"Den@Atl 07:30PM ET",28.778,"Den"
"SG","Lou Williams",5500,"LAL@Det 07:30PM ET",28.537,"LAL"
"SF/PF","Tobias Harris",5500,"LAL@Det 07:30PM ET",27.649,"Det"
"SG","Avery Bradley",5500,"Bos@Sac 10:30PM ET",33.458,"Bos"
"PG","Derrick Rose",5500,"LAC@NY 08:00PM ET",30.131,"NY"
"PF/C","David Lee",5500,"SA@Phi 07:00PM ET",17.930,"SA"
"PF","Ersan Ilyasova",5500,"SA@Phi 07:00PM ET",27.225,"Phi"
"PF","Julius Randle",5400,"LAL@Det 07:30PM ET",30.147,"LAL"
"PF","Trevor Booker",5400,"Was@Bkn 07:30PM ET",27.394,"Bkn"
"PF","Thaddeus Young",5400,"Cle@Ind 07:00PM ET",26.097,"Ind"
"PG","Tyler Johnson",5300,"Mia@Mil 08:00PM ET",27.795,"Mia"
"PG","Darren Collison",5300,"Bos@Sac 10:30PM ET",23.563,"Sac"
"PG","Brandon Jennings",5300,"LAC@NY 08:00PM ET",21.693,"NY"
"PG/SF","Raymond Felton",5300,"LAC@NY 08:00PM ET",17.645,"LAC"
"PF","James Johnson",5200,"Mia@Mil 08:00PM ET",26.005,"Mia"
"SF","Robert Covington",5200,"SA@Phi 07:00PM ET",26.789,"Phi"
"SG","Jamal Crawford",5100,"LAC@NY 08:00PM ET",20.394,"LAC"
"PF/C","Terrence Jones",5100,"Uta@NO 08:00PM ET",23.895,"NO"
"C","Greg Monroe",5000,"Mia@Mil 08:00PM ET",25.633,"Mil"
"PF/C","Gorgui Dieng",5000,"Tor@Min 08:00PM ET",26.707,"Min"
"SG","J.J. Redick",5000,"LAC@NY 08:00PM ET",22.393,"LAC"
"C","Pau Gasol",5000,"SA@Phi 07:00PM ET",28.686,"SA"
"PF/C","Derrick Favors",5000,"Uta@NO 08:00PM ET",21.486,"Uta"
"SG","Gary Harris",4900,"Den@Atl 07:30PM ET",23.454,"Den"
"PG","Jeremy Lin",4900,"Was@Bkn 07:30PM ET",30.313,"Bkn"
"SF","T.J. Warren",4900,"Pho@Mem 08:00PM ET",22.615,"Pho"
"C","Tyson Chandler",4900,"Pho@Mem 08:00PM ET",26.267,"Pho"
"C","Tristan Thompson",4900,"Cle@Ind 07:00PM ET",24.690,"Cle"
"PF","Kenneth Faried",4800,"Den@Atl 07:30PM ET",24.418,"Den"
"PF/C","Taj Gibson",4800,"Chi@GS 10:30PM ET",24.870,"Chi"
"PF/C","Nerlens Noel",4800,"SA@Phi 07:00PM ET",19.406,"Phi"
"PG/SG","Malcolm Brogdon",4700,"Mia@Mil 08:00PM ET",21.340,"Mil"
"PF","Jon Leuer",4700,"LAL@Det 07:30PM ET",22.587,"Det"
"PG","Ty Lawson",4700,"Bos@Sac 10:30PM ET",20.840,"Sac"
"PG","Michael Carter-Williams",4600,"Chi@GS 10:30PM ET",20.571,"Chi"
"PG/SG","Sean Kilpatrick",4600,"Was@Bkn 07:30PM ET",23.730,"Bkn"
"SG/SF","Norman Powell",4500,"Tor@Min 08:00PM ET",13.133,"Tor"
"PG","Jameer Nelson",4400,"Den@Atl 07:30PM ET",19.412,"Den"
"SG/SF","Kent Bazemore",4400,"Den@Atl 07:30PM ET",22.410,"Atl"
"SF","Andre Iguodala",4400,"Chi@GS 10:30PM ET",18.658,"GS"
"C","Robin Lopez",4400,"Chi@GS 10:30PM ET",22.731,"Chi"
"SF","Brandon Ingram",4400,"LAL@Det 07:30PM ET",17.630,"LAL"
"SG/SF","Bojan Bogdanovic",4400,"Was@Bkn 07:30PM ET",22.025,"Bkn"
"PF","Rondae Hollis-Jefferson",4400,"Was@Bkn 07:30PM ET",19.333,"Bkn"
"SF/PF","P.J. Tucker",4400,"Pho@Mem 08:00PM ET",19.683,"Pho"
"PG","T.J. McConnell",4400,"SA@Phi 07:00PM ET",20.740,"Phi"
"PG","Emmanuel Mudiay",4300,"Den@Atl 07:30PM ET",23.994,"Den"
"SG/SF","Shabazz Muhammad",4300,"Tor@Min 08:00PM ET",14.167,"Min"
"SG","Tony Allen",4300,"Pho@Mem 08:00PM ET",22.179,"Mem"
"PG","Tony Parker",4300,"SA@Phi 07:00PM ET",20.967,"SA"
"SG/SF","Tyreke Evans",4300,"Uta@NO 08:00PM ET",20.609,"NO"
"SG/SF","Josh Richardson",4200,"Mia@Mil 08:00PM ET",22.473,"Mia"
"SF/PF","Larry Nance Jr.",4200,"LAL@Det 07:30PM ET",19.486,"LAL"
"SF","Caris LeVert",4200,"Was@Bkn 07:30PM ET",15.661,"Bkn"
"PF","JaMychal Green",4200,"Pho@Mem 08:00PM ET",22.630,"Mem"
"PG","Rajon Rondo",4100,"Chi@GS 10:30PM ET",25.238,"Chi"
"SG","Nick Young",4100,"LAL@Det 07:30PM ET",21.314,"LAL"
"SG","Courtney Lee",4100,"LAC@NY 08:00PM ET",19.802,"NY"
"PF/C","Kyle O'Quinn",4100,"LAC@NY 08:00PM ET",17.760,"NY"
"C","Jahlil Okafor",4100,"SA@Phi 07:00PM ET",21.257,"Phi"
"PG/SG","Jamal Murray",4000,"Den@Atl 07:30PM ET",16.132,"Den"
"C","Willie Reed",4000,"Mia@Mil 08:00PM ET",13.959,"Mia"
"SF","DeMarre Carroll",4000,"Tor@Min 08:00PM ET",19.167,"Tor"
"PF","Marquese Chriss",4000,"Pho@Mem 08:00PM ET",15.308,"Pho"
"SF/PF","Anthony Tolliver",4000,"Bos@Sac 10:30PM ET",14.931,"Sac"
"SG/SF","Kyle Korver",4000,"Cle@Ind 07:00PM ET",18.043,"Cle"
"SG/SF","C.J. Miles",4000,"Cle@Ind 07:00PM ET",18.078,"Ind"
"C","Lavoy Allen",4000,"Cle@Ind 07:00PM ET",8.083,"Ind"
"SG","Danny Green",4000,"SA@Phi 07:00PM ET",18.401,"SA"
"SF/PF","Dario Saric",4000,"SA@Phi 07:00PM ET",21.078,"Phi"
"SG/SF","Joe Ingles",4000,"Uta@NO 08:00PM ET",15.649,"Uta"
"SG","Rodney Hood",4000,"Uta@NO 08:00PM ET",22.913,"Uta"
"PG/SG","Matthew Dellavedova",3900,"Mia@Mil 08:00PM ET",19.778,"Mil"
"C","Lucas Nogueira",3900,"Tor@Min 08:00PM ET",18.170,"Tor"
"C","Zaza Pachulia",3900,"Chi@GS 10:30PM ET",18.625,"GS"
"PG/SG","Jordan Clarkson",3900,"LAL@Det 07:30PM ET",22.958,"LAL"
"C","Ivica Zubac",3900,"LAL@Det 07:30PM ET",13.132,"LAL"
"SG/SF","Vince Carter",3900,"Pho@Mem 08:00PM ET",18.101,"Mem"
"SG/SF","Garrett Temple",3900,"Bos@Sac 10:30PM ET",17.735,"Sac"
"SF","Wayne Ellington",3800,"Mia@Mil 08:00PM ET",18.070,"Mia"
"C","John Henson",3800,"Mia@Mil 08:00PM ET",18.449,"Mil"
"PF/C","Tarik Black",3800,"LAL@Det 07:30PM ET",15.208,"LAL"
"PF/C","Justin Hamilton",3800,"Was@Bkn 07:30PM ET",16.672,"Bkn"
"SG/SF","Jaylen Brown",3800,"Bos@Sac 10:30PM ET",10.770,"Bos"
"PF/C","Channing Frye",3800,"Cle@Ind 07:00PM ET",17.047,"Cle"
"PF","Richaun Holmes",3800,"SA@Phi 07:00PM ET",15.655,"Phi"
"C","Dewayne Dedmon",3800,"SA@Phi 07:00PM ET",15.667,"SA"
"PG/SG","E'Twaun Moore",3800,"Uta@NO 08:00PM ET",18.526,"NO"
"PG","Shelvin Mack",3800,"Uta@NO 08:00PM ET",15.506,"Uta"
"SG","Brandon Rush",3700,"Tor@Min 08:00PM ET",8.278,"Min"
"PG","Shaun Livingston",3700,"Chi@GS 10:30PM ET",11.468,"GS"
"PF","Nikola Mirotic",3700,"Chi@GS 10:30PM ET",20.201,"Chi"
"PG","Ish Smith",3700,"LAL@Det 07:30PM ET",20.485,"Det"
"SG/SF","Kelly Oubre Jr.",3700,"Was@Bkn 07:30PM ET",13.959,"Was"
"PF/C","Kelly Olynyk",3700,"Bos@Sac 10:30PM ET",19.250,"Bos"
"SF/PF","Davis Bertans",3700,"SA@Phi 07:00PM ET",8.913,"SA"
"SF","Joe Johnson",3700,"Uta@NO 08:00PM ET",15.809,"Uta"
"PG","Kris Dunn",3600,"Tor@Min 08:00PM ET",12.587,"Min"
"SG/SF","Terrence Ross",3600,"Tor@Min 08:00PM ET",18.192,"Tor"
"SF","Luol Deng",3600,"LAL@Det 07:30PM ET",19.915,"LAL"
"C","Kosta Koufos",3600,"Bos@Sac 10:30PM ET",15.755,"Sac"
"SG","Justin Holiday",3600,"LAC@NY 08:00PM ET",15.434,"NY"
"PF/C","Marreese Speights",3600,"LAC@NY 08:00PM ET",19.495,"LAC"
"PG/SG","Iman Shumpert",3600,"Cle@Ind 07:00PM ET",16.745,"Cle"
"SG/SF","Jonathon Simmons",3600,"SA@Phi 07:00PM ET",13.786,"SA"
"SG","Kyle Anderson",3600,"SA@Phi 07:00PM ET",9.897,"SA"
"SF","Solomon Hill",3600,"Uta@NO 08:00PM ET",16.310,"NO"
"SG/SF","Thabo Sefolosha",3500,"Den@Atl 07:30PM ET",19.551,"Atl"
"C","Jusuf Nurkic",3500,"Den@Atl 07:30PM ET",19.358,"Den"
"PG","Cory Joseph",3500,"Tor@Min 08:00PM ET",17.569,"Tor"
"SG","Zach LaVine",3500,"Tor@Min 08:00PM ET",30.181,"Min"
"C","Aron Baynes",3500,"LAL@Det 07:30PM ET",11.107,"Det"
"PG","Andrew Harrison",3500,"Pho@Mem 08:00PM ET",15.627,"Mem"
"SF","James Ennis III",3500,"Pho@Mem 08:00PM ET",17.163,"Mem"
"SF","Omri Casspi",3500,"Bos@Sac 10:30PM ET",13.614,"Sac"
"C","Willie Cauley-Stein",3500,"Bos@Sac 10:30PM ET",10.478,"Sac"
"C","Joakim Noah",3500,"LAC@NY 08:00PM ET",21.772,"NY"
"SG","J.R. Smith",3500,"Cle@Ind 07:00PM ET",17.321,"Cle"
"PG","Sergio Rodriguez",3500,"SA@Phi 07:00PM ET",20.734,"Phi"
"PG","Patty Mills",3500,"SA@Phi 07:00PM ET",19.085,"SA"
"SG","Manu Ginobili",3500,"SA@Phi 07:00PM ET",17.972,"SA"
"SG","Gerald Henderson",3500,"SA@Phi 07:00PM ET",17.043,"Phi"
"PF","Juancho Hernangomez",3400,"Den@Atl 07:30PM ET",8.936,"Den"
"SG/SF","Rodney McGruder",3400,"Mia@Mil 08:00PM ET",14.292,"Mia"
"SF","Khris Middleton",3400,"Mia@Mil 08:00PM ET",0,"Mil"
"PG","Jerian Grant",3400,"Chi@GS 10:30PM ET",11.409,"Chi"
"C","JaVale McGee",3400,"Chi@GS 10:30PM ET",10.995,"GS"
"SG","Nik Stauskas",3400,"SA@Phi 07:00PM ET",16.990,"Phi"
"PG","Tim Frazier",3400,"Uta@NO 08:00PM ET",23.658,"NO"
"SG","Buddy Hield",3400,"Uta@NO 08:00PM ET",15.399,"NO"
"PF/C","Darrell Arthur",3300,"Den@Atl 07:30PM ET",14.096,"Den"
"PG","Tyus Jones",3300,"Tor@Min 08:00PM ET",9.435,"Min"
"PF","Patrick Patterson",3300,"Tor@Min 08:00PM ET",18.856,"Tor"
"PG","Spencer Dinwiddie",3300,"Was@Bkn 07:30PM ET",15.172,"Bkn"
"PG/SG","Brandon Knight",3300,"Pho@Mem 08:00PM ET",18.434,"Pho"
"SG","Arron Afflalo",3300,"Bos@Sac 10:30PM ET",13.028,"Sac"
"PF/C","Amir Johnson",3300,"Bos@Sac 10:30PM ET",16.680,"Bos"
"PG/SG","Alec Burks",3300,"Uta@NO 08:00PM ET",10.719,"Uta"
"SG/SF","Paul Zipser",3200,"Chi@GS 10:30PM ET",8.716,"Chi"
"SF","Doug McDermott",3200,"Chi@GS 10:30PM ET",16.314,"Chi"
"PG","Isaiah Whitehead",3200,"Was@Bkn 07:30PM ET",16.313,"Bkn"
"SF/PF","Chandler Parsons",3200,"Pho@Mem 08:00PM ET",12.979,"Mem"
"SG/SF","Glenn Robinson III",3200,"Cle@Ind 07:00PM ET",13.816,"Ind"
"SF/PF","Michael Beasley",3100,"Mia@Mil 08:00PM ET",15.905,"Mil"
"SF","Tony Snell",3100,"Mia@Mil 08:00PM ET",15.918,"Mil"
"SG","Monta Ellis",3100,"Cle@Ind 07:00PM ET",17.948,"Ind"
"C","Al Jefferson",3100,"Cle@Ind 07:00PM ET",16.275,"Ind"
"PG","Malcolm Delaney",3000,"Den@Atl 07:30PM ET",13.125,"Atl"
"PG","Malik Beasley",3000,"Den@Atl 07:30PM ET",5.050,"Den"
"SG","Mike Miller",3000,"Den@Atl 07:30PM ET",3.818,"Den"
"SG","Lamar Patterson",3000,"Den@Atl 07:30PM ET",3.333,"Atl"
"SF","Mike Dunleavy",3000,"Den@Atl 07:30PM ET",10.662,"Atl"
"SF","Taurean Prince",3000,"Den@Atl 07:30PM ET",7.605,"Atl"
"SF","DeAndre' Bembry",3000,"Den@Atl 07:30PM ET",5.909,"Atl"
"PF/C","Kris Humphries",3000,"Den@Atl 07:30PM ET",10.829,"Atl"
"PF/C","Mike Muscala",3000,"Den@Atl 07:30PM ET",16.451,"Atl"
"PF","Mike Scott",3000,"Den@Atl 07:30PM ET",7.397,"Atl"
"PF","Johnny O'Bryant III",3000,"Den@Atl 07:30PM ET",4.750,"Den"
"C","Tiago Splitter",3000,"Den@Atl 07:30PM ET",0,"Atl"
"SG","Jason Terry",3000,"Mia@Mil 08:00PM ET",9.023,"Mil"
"SG","Rashad Vaughn",3000,"Mia@Mil 08:00PM ET",7.536,"Mil"
"PF","Chris Bosh",3000,"Mia@Mil 08:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Mil 08:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Mil 08:00PM ET",9.343,"Mia"
"PF","Okaro White",3000,"Mia@Mil 08:00PM ET",8.950,"Mia"
"PF","Mirza Teletovic",3000,"Mia@Mil 08:00PM ET",12.591,"Mil"
"PF","Justise Winslow",3000,"Mia@Mil 08:00PM ET",25.833,"Mia"
"PF","Thon Maker",3000,"Mia@Mil 08:00PM ET",5.769,"Mil"
"C","Udonis Haslem",3000,"Mia@Mil 08:00PM ET",5.734,"Mia"
"C","Roy Hibbert",3000,"Mia@Mil 08:00PM ET",12.488,"Mil"
"C","Spencer Hawes",3000,"Mia@Mil 08:00PM ET",17.143,"Mil"
"PG","Fred VanVleet",3000,"Tor@Min 08:00PM ET",6.393,"Tor"
"PG","Delon Wright",3000,"Tor@Min 08:00PM ET",0,"Tor"
"SF/PF","Nemanja Bjelica",3000,"Tor@Min 08:00PM ET",13.040,"Min"
"SF","Bruno Caboclo",3000,"Tor@Min 08:00PM ET",2.313,"Tor"
"PF","Jordan Hill",3000,"Tor@Min 08:00PM ET",5.350,"Min"
"PF","Jared Sullinger",3000,"Tor@Min 08:00PM ET",8.175,"Tor"
"PF","Adreian Payne",3000,"Tor@Min 08:00PM ET",7.875,"Min"
"PF","Pascal Siakam",3000,"Tor@Min 08:00PM ET",11.734,"Tor"
"C","Cole Aldrich",3000,"Tor@Min 08:00PM ET",8.069,"Min"
"C","Nikola Pekovic",3000,"Tor@Min 08:00PM ET",0,"Min"
"C","Jakob Poeltl",3000,"Tor@Min 08:00PM ET",6.696,"Tor"
"PG/SG","Ian Clark",3000,"Chi@GS 10:30PM ET",11.440,"GS"
"PG","Isaiah Canaan",3000,"Chi@GS 10:30PM ET",10.612,"Chi"
"PG","Briante Weber",3000,"Chi@GS 10:30PM ET",0,"GS"
"SG/SF","Patrick McCaw",3000,"Chi@GS 10:30PM ET",6.878,"GS"
"SF","Denzel Valentine",3000,"Chi@GS 10:30PM ET",7.611,"Chi"
"PF","David West",3000,"Chi@GS 10:30PM ET",12.405,"GS"
"PF","James Michael McAdoo",3000,"Chi@GS 10:30PM ET",6.052,"GS"
"PF","Bobby Portis",3000,"Chi@GS 10:30PM ET",9.338,"Chi"
"PF","Kevon Looney",3000,"Chi@GS 10:30PM ET",7.895,"GS"
"C","Damian Jones",3000,"Chi@GS 10:30PM ET",3.250,"GS"
"C","Cristiano Felicio",3000,"Chi@GS 10:30PM ET",12.634,"Chi"
"PG","Beno Udrih",3000,"LAL@Det 07:30PM ET",12.362,"Det"
"PG","Jose Calderon",3000,"LAL@Det 07:30PM ET",8.771,"LAL"
"PG","Marcelo Huertas",3000,"LAL@Det 07:30PM ET",8.060,"LAL"
"SG/SF","Stanley Johnson",3000,"LAL@Det 07:30PM ET",11.042,"Det"
"SG","Reggie Bullock",3000,"LAL@Det 07:30PM ET",10.577,"Det"
"SG","Darrun Hilliard",3000,"LAL@Det 07:30PM ET",6.413,"Det"
"SF","Metta World Peace",3000,"LAL@Det 07:30PM ET",2.569,"LAL"
"SF","Michael Gbinije",3000,"LAL@Det 07:30PM ET",1.194,"Det"
"PF","Thomas Robinson",3000,"LAL@Det 07:30PM ET",11.485,"LAL"
"PF","Henry Ellenson",3000,"LAL@Det 07:30PM ET",2.964,"Det"
"C","Timofey Mozgov",3000,"LAL@Det 07:30PM ET",16.019,"LAL"
"C","Boban Marjanovic",3000,"LAL@Det 07:30PM ET",9.488,"Det"
"PG/SG","Tomas Satoransky",3000,"Was@Bkn 07:30PM ET",9.114,"Was"
"PG","Trey Burke",3000,"Was@Bkn 07:30PM ET",8.787,"Was"
"SG","Randy Foye",3000,"Was@Bkn 07:30PM ET",12.577,"Bkn"
"SG","Sheldon McClellan",3000,"Was@Bkn 07:30PM ET",6.587,"Was"
"SG","Danuel House",3000,"Was@Bkn 07:30PM ET",1.250,"Was"
"SF","Marcus Thornton",3000,"Was@Bkn 07:30PM ET",12.712,"Was"
"SF","Joe Harris",3000,"Was@Bkn 07:30PM ET",15.665,"Bkn"
"PF/C","Jason Smith",3000,"Was@Bkn 07:30PM ET",10.770,"Was"
"PF","Quincy Acy",3000,"Was@Bkn 07:30PM ET",9.236,"Bkn"
"PF","Chris McCullough",3000,"Was@Bkn 07:30PM ET",4.981,"Bkn"
"C","Luis Scola",3000,"Was@Bkn 07:30PM ET",12.321,"Bkn"
"C","Ian Mahinmi",3000,"Was@Bkn 07:30PM ET",5.250,"Was"
"C","Andrew Nicholson",3000,"Was@Bkn 07:30PM ET",5.667,"Was"
"C","Daniel Ochefu",3000,"Was@Bkn 07:30PM ET",2.788,"Was"
"PG","Ronnie Price",3000,"Pho@Mem 08:00PM ET",0,"Pho"
"PG","Toney Douglas",3000,"Pho@Mem 08:00PM ET",12.625,"Mem"
"PG","Tyler Ulis",3000,"Pho@Mem 08:00PM ET",6.445,"Pho"
"PG","Wade Baldwin IV",3000,"Pho@Mem 08:00PM ET",9.156,"Mem"
"SG","Leandro Barbosa",3000,"Pho@Mem 08:00PM ET",10.224,"Pho"
"SG","Troy Daniels",3000,"Pho@Mem 08:00PM ET",12.699,"Mem"
"SF/PF","Dragan Bender",3000,"Pho@Mem 08:00PM ET",8.053,"Pho"
"SF","Derrick Jones Jr.",3000,"Pho@Mem 08:00PM ET",1.250,"Pho"
"PF","Jared Dudley",3000,"Pho@Mem 08:00PM ET",15.414,"Pho"
"PF","Jarell Martin",3000,"Pho@Mem 08:00PM ET",9.944,"Mem"
"PF","Deyonta Davis",3000,"Pho@Mem 08:00PM ET",5.630,"Mem"
"C","Brandan Wright",3000,"Pho@Mem 08:00PM ET",11.688,"Mem"
"C","Alan Williams",3000,"Pho@Mem 08:00PM ET",7.921,"Pho"
"C","Alex Len",3000,"Pho@Mem 08:00PM ET",18.710,"Pho"
"PG","Demetrius Jackson",3000,"Bos@Sac 10:30PM ET",5.000,"Bos"
"PG","Terry Rozier",3000,"Bos@Sac 10:30PM ET",13.772,"Bos"
"SG","Ben McLemore",3000,"Bos@Sac 10:30PM ET",9.142,"Sac"
"SG","James Young",3000,"Bos@Sac 10:30PM ET",3.893,"Bos"
"SG","Malachi Richardson",3000,"Bos@Sac 10:30PM ET",5.662,"Sac"
"SF","Rudy Gay",3000,"Bos@Sac 10:30PM ET",35.200,"Sac"
"SF","Gerald Green",3000,"Bos@Sac 10:30PM ET",9.467,"Bos"
"PF","Jonas Jerebko",3000,"Bos@Sac 10:30PM ET",11.670,"Bos"
"PF","Jordan Mickey",3000,"Bos@Sac 10:30PM ET",5.750,"Bos"
"PF","Skal Labissiere",3000,"Bos@Sac 10:30PM ET",6.000,"Sac"
"C","Tyler Zeller",3000,"Bos@Sac 10:30PM ET",10.718,"Bos"
"C","Georgios Papagiannis",3000,"Bos@Sac 10:30PM ET",1.375,"Sac"
"PG/SG","Ron Baker",3000,"LAC@NY 08:00PM ET",7.933,"NY"
"SG","Alan Anderson",3000,"LAC@NY 08:00PM ET",5.592,"LAC"
"SG","Sasha Vujacic",3000,"LAC@NY 08:00PM ET",5.830,"NY"
"SF/PF","Luc Richard Mbah a Moute",3000,"LAC@NY 08:00PM ET",12.845,"LAC"
"SF","Paul Pierce",3000,"LAC@NY 08:00PM ET",6.654,"LAC"
"SF","Wesley Johnson",3000,"LAC@NY 08:00PM ET",9.872,"LAC"
"SF","Lance Thomas",3000,"LAC@NY 08:00PM ET",9.150,"NY"
"SF","Mindaugas Kuzminskas",3000,"LAC@NY 08:00PM ET",11.462,"NY"
"PF","Brice Johnson",3000,"LAC@NY 08:00PM ET",0,"LAC"
"PF","Maurice Ndour",3000,"LAC@NY 08:00PM ET",5.158,"NY"
"C","Brandon Bass",3000,"LAC@NY 08:00PM ET",10.029,"LAC"
"C","Marshall Plumlee",3000,"LAC@NY 08:00PM ET",5.750,"NY"
"C","Diamond Stone",3000,"LAC@NY 08:00PM ET",3.300,"LAC"
"PG","Aaron Brooks",3000,"Cle@Ind 07:00PM ET",11.161,"Ind"
"PG","Rodney Stuckey",3000,"Cle@Ind 07:00PM ET",15.316,"Ind"
"PG","Kay Felder",3000,"Cle@Ind 07:00PM ET",9.306,"Cle"
"SG","James Jones",3000,"Cle@Ind 07:00PM ET",4.933,"Cle"
