"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF/PF","Trevor Ariza",5100,"Atl@Hou 08:00PM ET",27.216,"Hou"
"PG","Patrick Beverley",5000,"Atl@Hou 08:00PM ET",27.099,"Hou"
"C","Pau Gasol",5000,"Phi@SA 08:30PM ET",28.686,"SA"
"PG","Raymond Felton",4900,"GS@LAC 10:30PM ET",17.096,"LAC"
"PG/SG","Jordan Clarkson",4700,"LAL@Was 07:00PM ET",23.123,"LAL"
"C","Clint Capela",4700,"Atl@Hou 08:00PM ET",25.838,"Hou"
"SG","Jamal Crawford",4400,"GS@LAC 10:30PM ET",19.617,"LAC"
"C","Jahlil Okafor",4400,"Phi@SA 08:30PM ET",21.129,"Phi"
"SF/PF","Dario Saric",4300,"Phi@SA 08:30PM ET",21.057,"Phi"
"PG/SG","Tim Hardaway Jr.",4200,"Atl@Hou 08:00PM ET",19.649,"Atl"
"SG","Nick Young",4100,"LAL@Was 07:00PM ET",21.176,"LAL"
"PG","Tony Parker",4100,"Phi@SA 08:30PM ET",21.086,"SA"
"SF","Brandon Ingram",4000,"LAL@Was 07:00PM ET",17.324,"LAL"
"SF","Andre Iguodala",4000,"GS@LAC 10:30PM ET",18.473,"GS"
"C","Ivica Zubac",3900,"LAL@Was 07:00PM ET",13.031,"LAL"
"PG","Shaun Livingston",3900,"GS@LAC 10:30PM ET",11.446,"GS"
"C","Zaza Pachulia",3900,"GS@LAC 10:30PM ET",18.597,"GS"
"PF","Richaun Holmes",3900,"Phi@SA 08:30PM ET",15.577,"Phi"
"PF/C","Marreese Speights",3800,"GS@LAC 10:30PM ET",19.367,"LAC"
"SG","Danny Green",3800,"Phi@SA 08:30PM ET",18.069,"SA"
"SF","Luol Deng",3700,"LAL@Was 07:00PM ET",20.000,"LAL"
"SG/SF","Thabo Sefolosha",3700,"Atl@Hou 08:00PM ET",19.551,"Atl"
"SF/PF","Sam Dekker",3700,"Atl@Hou 08:00PM ET",16.101,"Hou"
"SG","Nik Stauskas",3700,"Phi@SA 08:30PM ET",16.821,"Phi"
"PG","Patty Mills",3600,"Phi@SA 08:30PM ET",19.367,"SA"
"SG","Gerald Henderson",3600,"Phi@SA 08:30PM ET",17.188,"Phi"
"C","Montrezl Harrell",3500,"Atl@Hou 08:00PM ET",18.298,"Hou"
"PG","Sergio Rodriguez",3500,"Phi@SA 08:30PM ET",20.988,"Phi"
"SG/SF","Jonathon Simmons",3500,"Phi@SA 08:30PM ET",13.500,"SA"
"SG","Manu Ginobili",3500,"Phi@SA 08:30PM ET",18.043,"SA"
"C","Dewayne Dedmon",3500,"Phi@SA 08:30PM ET",15.339,"SA"
"SG/SF","Kelly Oubre Jr.",3400,"LAL@Was 07:00PM ET",13.826,"Was"
"C","Nene Hilario",3300,"Atl@Hou 08:00PM ET",16.443,"Hou"
"PG/SG","Ian Clark",3300,"GS@LAC 10:30PM ET",11.278,"GS"
"PG","Dejounte Murray",3300,"Phi@SA 08:30PM ET",7.337,"SA"
"SG","Kyle Anderson",3300,"Phi@SA 08:30PM ET",9.407,"SA"
"SF/PF","Larry Nance Jr.",3200,"LAL@Was 07:00PM ET",18.195,"LAL"
"PF/C","Tarik Black",3200,"LAL@Was 07:00PM ET",14.731,"LAL"
"C","Timofey Mozgov",3100,"LAL@Was 07:00PM ET",16.305,"LAL"
"SF","Mike Dunleavy",3100,"Atl@Hou 08:00PM ET",10.662,"Atl"
"SF/PF","Davis Bertans",3100,"Phi@SA 08:30PM ET",8.344,"SA"
"PG/SG","Tomas Satoransky",3000,"LAL@Was 07:00PM ET",9.234,"Was"
"PG","Jose Calderon",3000,"LAL@Was 07:00PM ET",8.771,"LAL"
"PG","Marcelo Huertas",3000,"LAL@Was 07:00PM ET",8.075,"LAL"
"PG","Trey Burke",3000,"LAL@Was 07:00PM ET",8.847,"Was"
"SG","Sheldon McClellan",3000,"LAL@Was 07:00PM ET",6.587,"Was"
"SG","Danuel House",3000,"LAL@Was 07:00PM ET",1.250,"Was"
"SF","Metta World Peace",3000,"LAL@Was 07:00PM ET",2.603,"LAL"
"SF","Marcus Thornton",3000,"LAL@Was 07:00PM ET",12.712,"Was"
"PF/C","Jason Smith",3000,"LAL@Was 07:00PM ET",10.598,"Was"
"PF","Thomas Robinson",3000,"LAL@Was 07:00PM ET",11.485,"LAL"
"C","Ian Mahinmi",3000,"LAL@Was 07:00PM ET",5.250,"Was"
"C","Andrew Nicholson",3000,"LAL@Was 07:00PM ET",5.667,"Was"
"C","Daniel Ochefu",3000,"LAL@Was 07:00PM ET",2.788,"Was"
"PG","Bobby Brown",3000,"Atl@Hou 08:00PM ET",1.817,"Hou"
"PG","Malcolm Delaney",3000,"Atl@Hou 08:00PM ET",12.954,"Atl"
"PG","Tyler Ennis",3000,"Atl@Hou 08:00PM ET",4.379,"Hou"
"SG/SF","Corey Brewer",3000,"Atl@Hou 08:00PM ET",9.495,"Hou"
"SG","Lamar Patterson",3000,"Atl@Hou 08:00PM ET",8.000,"Atl"
"SF","K.J. McDaniels",3000,"Atl@Hou 08:00PM ET",5.222,"Hou"
"SF","Taurean Prince",3000,"Atl@Hou 08:00PM ET",7.793,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Hou 08:00PM ET",5.092,"Atl"
"PF/C","Kris Humphries",3000,"Atl@Hou 08:00PM ET",10.831,"Atl"
"PF/C","Mike Muscala",3000,"Atl@Hou 08:00PM ET",16.477,"Atl"
"PF","Mike Scott",3000,"Atl@Hou 08:00PM ET",7.683,"Atl"
"PF","Kyle Wiltjer",3000,"Atl@Hou 08:00PM ET",2.306,"Hou"
"C","Tiago Splitter",3000,"Atl@Hou 08:00PM ET",0,"Atl"
"C","Chinanu Onuaku",3000,"Atl@Hou 08:00PM ET",6.625,"Hou"
"SG/SF","Patrick McCaw",3000,"GS@LAC 10:30PM ET",6.526,"GS"
"SG","Alan Anderson",3000,"GS@LAC 10:30PM ET",5.592,"LAC"
"SF","Paul Pierce",3000,"GS@LAC 10:30PM ET",6.917,"LAC"
"SF","Luc Richard Mbah a Moute",3000,"GS@LAC 10:30PM ET",13.431,"LAC"
"SF","Wesley Johnson",3000,"GS@LAC 10:30PM ET",10.304,"LAC"
"PF/C","Brandon Bass",3000,"GS@LAC 10:30PM ET",10.303,"LAC"
"PF","David West",3000,"GS@LAC 10:30PM ET",12.405,"GS"
"PF","James Michael McAdoo",3000,"GS@LAC 10:30PM ET",5.398,"GS"
"PF","Brice Johnson",3000,"GS@LAC 10:30PM ET",0,"LAC"
"PF","Kevon Looney",3000,"GS@LAC 10:30PM ET",7.757,"GS"
"C","Anderson Varejao",3000,"GS@LAC 10:30PM ET",5.558,"GS"
"C","JaVale McGee",3000,"GS@LAC 10:30PM ET",10.813,"GS"
"C","Damian Jones",3000,"GS@LAC 10:30PM ET",3.250,"GS"
"C","Diamond Stone",3000,"GS@LAC 10:30PM ET",3.300,"LAC"
"PG","Jerryd Bayless",3000,"Phi@SA 08:30PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"Phi@SA 08:30PM ET",8.600,"Phi"
"PG","Bryn Forbes",3000,"Phi@SA 08:30PM ET",2.417,"SA"
"SG/SF","Timothe Luwawu-Cabarrot",3000,"Phi@SA 08:30PM ET",6.571,"Phi"
"SF","Ben Simmons",3000,"Phi@SA 08:30PM ET",0,"Phi"
"PF","Joel Anthony",3000,"Phi@SA 08:30PM ET",3.417,"SA"
