"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG/SF","Evan Turner",5000,"Por@Dal 08:30PM ET",21.526,"Por"
"PF/C","Dirk Nowitzki",5000,"Por@Dal 08:30PM ET",25.030,"Dal"
"PG","Jeremy Lin",4900,"Bkn@Cha 07:00PM ET",30.146,"Bkn"
"PF","Marvin Williams",4800,"Bkn@Cha 07:00PM ET",23.061,"Cha"
"PF/C","Frank Kaminsky",4700,"Bkn@Cha 07:00PM ET",20.908,"Cha"
"SF/PF","Aaron Gordon",4600,"Orl@Hou 08:00PM ET",22.269,"Orl"
"C","Cody Zeller",4500,"Bkn@Cha 07:00PM ET",24.375,"Cha"
"PF","Rondae Hollis-Jefferson",4400,"Bkn@Cha 07:00PM ET",19.229,"Bkn"
"PG/SG","Sean Kilpatrick",4300,"Bkn@Cha 07:00PM ET",24.115,"Bkn"
"SG/SF","Bojan Bogdanovic",4200,"Bkn@Cha 07:00PM ET",21.870,"Bkn"
"SF","Caris LeVert",4000,"Bkn@Cha 07:00PM ET",15.661,"Bkn"
"SG/SF","Marco Belinelli",3900,"Bkn@Cha 07:00PM ET",18.734,"Cha"
"SG","Jodie Meeks",3800,"Orl@Hou 08:00PM ET",16.792,"Orl"
"SG","Devin Harris",3700,"Por@Dal 08:30PM ET",11.904,"Dal"
"PG","J.J. Barea",3600,"Por@Dal 08:30PM ET",24.167,"Dal"
"SG/SF","Allen Crabbe",3500,"Por@Dal 08:30PM ET",18.000,"Por"
"PG/SG","C.J. Watson",3400,"Orl@Hou 08:00PM ET",10.055,"Orl"
"C","Montrezl Harrell",3400,"Orl@Hou 08:00PM ET",18.238,"Hou"
"SF","Maurice Harkless",3400,"Por@Dal 08:30PM ET",21.875,"Por"
"C","Salah Mejri",3400,"Por@Dal 08:30PM ET",10.994,"Dal"
"PG","Spencer Dinwiddie",3300,"Bkn@Cha 07:00PM ET",15.161,"Bkn"
"PF/C","Justin Hamilton",3300,"Bkn@Cha 07:00PM ET",16.477,"Bkn"
"SF/PF","Sam Dekker",3300,"Orl@Hou 08:00PM ET",15.824,"Hou"
"PG","Isaiah Whitehead",3200,"Bkn@Cha 07:00PM ET",16.116,"Bkn"
"SF/PF","Jeff Green",3200,"Orl@Hou 08:00PM ET",16.423,"Orl"
"PF","Dwight Powell",3200,"Por@Dal 08:30PM ET",17.397,"Dal"
"SG","Jeremy Lamb",3100,"Bkn@Cha 07:00PM ET",17.992,"Cha"
"C","Nene Hilario",3100,"Orl@Hou 08:00PM ET",16.417,"Hou"
"C","Bismack Biyombo",3100,"Orl@Hou 08:00PM ET",19.447,"Orl"
"SF","Dorian Finney-Smith",3100,"Por@Dal 08:30PM ET",11.430,"Dal"
"PG","Brian Roberts",3000,"Bkn@Cha 07:00PM ET",4.983,"Cha"
"PG","Ramon Sessions",3000,"Bkn@Cha 07:00PM ET",12.805,"Cha"
"PG","Ray McCallum",3000,"Bkn@Cha 07:00PM ET",0,"Cha"
"SG","Randy Foye",3000,"Bkn@Cha 07:00PM ET",12.474,"Bkn"
"SF","Joe Harris",3000,"Bkn@Cha 07:00PM ET",15.564,"Bkn"
"SF","Treveon Graham",3000,"Bkn@Cha 07:00PM ET",3.250,"Cha"
"PF","Quincy Acy",3000,"Bkn@Cha 07:00PM ET",9.236,"Bkn"
"PF","Christian Wood",3000,"Bkn@Cha 07:00PM ET",5.667,"Cha"
"PF","Chris McCullough",3000,"Bkn@Cha 07:00PM ET",4.981,"Bkn"
"C","Luis Scola",3000,"Bkn@Cha 07:00PM ET",12.321,"Bkn"
"C","Miles Plumlee",3000,"Bkn@Cha 07:00PM ET",6.735,"Cha"
"C","Mike Tobey",3000,"Bkn@Cha 07:00PM ET",0,"Cha"
"PG","Bobby Brown",3000,"Orl@Hou 08:00PM ET",1.817,"Hou"
"PG","D.J. Augustin",3000,"Orl@Hou 08:00PM ET",16.101,"Orl"
"PG","Tyler Ennis",3000,"Orl@Hou 08:00PM ET",4.379,"Hou"
"SG/SF","Corey Brewer",3000,"Orl@Hou 08:00PM ET",9.481,"Hou"
"SG","C.J. Wilcox",3000,"Orl@Hou 08:00PM ET",2.609,"Orl"
"SF","K.J. McDaniels",3000,"Orl@Hou 08:00PM ET",5.222,"Hou"
"SF","Damjan Rudez",3000,"Orl@Hou 08:00PM ET",4.461,"Orl"
"SF","Mario Hezonja",3000,"Orl@Hou 08:00PM ET",7.167,"Orl"
"PF","Kyle Wiltjer",3000,"Orl@Hou 08:00PM ET",2.306,"Hou"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Hou 08:00PM ET",4.125,"Orl"
"C","Chinanu Onuaku",3000,"Orl@Hou 08:00PM ET",6.625,"Hou"
"PG","Shabazz Napier",3000,"Por@Dal 08:30PM ET",6.750,"Por"
"PG","Tim Quarterman",3000,"Por@Dal 08:30PM ET",3.250,"Por"
"SG","Nicolas Brussino",3000,"Por@Dal 08:30PM ET",4.779,"Dal"
"SF","Pat Connaughton",3000,"Por@Dal 08:30PM ET",3.740,"Por"
"SF","Justin Anderson",3000,"Por@Dal 08:30PM ET",13.271,"Dal"
"PF/C","Meyers Leonard",3000,"Por@Dal 08:30PM ET",12.150,"Por"
"PF","Jake Layman",3000,"Por@Dal 08:30PM ET",4.348,"Por"
"PF","Noah Vonleh",3000,"Por@Dal 08:30PM ET",9.710,"Por"
"C","Andrew Bogut",3000,"Por@Dal 08:30PM ET",18.390,"Dal"
"C","Festus Ezeli",3000,"Por@Dal 08:30PM ET",0,"Por"
"C","Ed Davis",3000,"Por@Dal 08:30PM ET",12.601,"Por"
"C","A.J. Hammons",3000,"Por@Dal 08:30PM ET",3.794,"Dal"
